Date,NVDA
2015-05-12,0.009694304792329689
2015-05-13,0.0057611641635419986
2015-05-14,0.016228555852337845
2015-05-15,0.00046998548786159056
2015-05-18,-0.001408480972148074
2015-05-19,-0.006234441233813115
2015-05-20,0.0
2015-05-21,-0.0071288888972129705
2015-05-22,-0.0014366987760472405
2015-05-26,-0.006231700335275203
2015-05-27,0.05354558369999296
2015-05-28,0.013736077233365673
2015-05-29,-0.00045163917767410133
2015-06-01,0.011296860234755846
2015-06-02,-0.019660228257659007
2015-06-03,-0.010938820577231945
2015-06-04,0.017971979247805026
2015-06-05,0.0076960255541898
2015-06-08,-0.022911304704187896
2015-06-09,0.005057566278362069
2015-06-10,-0.017840554794621655
2015-06-11,0.010712663350708418
2015-06-12,-0.027188821208270264
2015-06-15,-0.0018951681728416325
2015-06-16,0.012339645450563763
2015-06-17,0.01172079094353018
2015-06-18,0.01668218425213497
2015-06-19,-0.003190854164437984
2015-06-22,-0.004115047915234538
2015-06-23,-0.02571164836864759
2015-06-24,-0.009896550935702741
2015-06-25,0.007615586268030938
2015-06-26,-0.0203116025598592
2015-06-29,-0.02989393944071983
2015-06-30,-0.0004971662198719473
2015-07-01,0.014420460590342854
2015-07-02,0.0009808661973913502
2015-07-06,-0.01224299353421876
2015-07-07,-0.01883998873449455
2015-07-08,-0.007074214129524248
2015-07-09,-0.01221368869654893
2015-07-10,0.017516705801831955
2015-07-13,0.0065822478893746705
2015-07-14,0.0005028585445534528
2015-07-15,-0.0070385243820465515
2015-07-16,0.02227877076503515
2015-07-17,-0.005943783908802014
2015-07-20,-0.01843563966786843
2015-07-21,0.004568579417838947
2015-07-22,-0.01920150057692238
2015-07-23,0.012364707383353046
2015-07-24,-0.011704818946398965
2015-07-27,-0.00566424219311934
2015-07-28,0.02175050266781109
2015-07-29,0.012164225975959564
2015-07-30,0.0025037626120034684
2015-07-31,-0.003496808467973622
2015-08-03,0.017042819603560355
2015-08-04,0.003942731077009043
2015-08-05,0.010309091380628965
2015-08-06,-0.006316485343410783
2015-08-07,0.12371650273566259
2015-08-10,0.034812761185199825
2015-08-11,-0.00504641667648853
2015-08-12,0.0025359540342977382
2015-08-13,-0.00843193590532576
2015-08-14,0.0008506988893479672
2015-08-17,-0.006372412237433678
2015-08-18,-0.00910159953467471
2015-08-19,-0.003899337064880437
2015-08-20,-0.036102770261916106
2015-08-21,-0.03113700072248704
2015-08-24,-0.03539853639184021
2015-08-25,-0.020763038835011294
2015-08-26,0.07544369824891017
2015-08-27,0.037597502233562397
2015-08-28,0.004419053027552522
2015-08-31,-0.010998973334203743
2015-09-01,-0.0409247159698396
2015-09-02,0.03014828545476167
2015-09-03,0.002701570687565935
2015-09-04,-0.023350089005791386
2015-09-08,0.04275867637046282
2015-09-09,-0.019841409733551085
2015-09-10,0.01574438203021966
2015-09-11,0.0031002415414336237
2015-09-14,0.0017662769098167885
2015-09-15,0.011018037288210047
2015-09-16,0.006974828970274238
2015-09-17,0.009090822223378314
2015-09-18,-0.0008580278049408196
2015-09-21,0.010304649260193477
2015-09-22,-0.027199242364072562
2015-09-23,0.004805797171637316
2015-09-24,0.019130501358718188
2015-09-25,0.0072521065176882615
2015-09-28,-0.01312997887535794
2015-09-29,0.017596650370294675
2015-09-30,0.039645730667051904
2015-10-01,-0.01947253530095361
2015-10-02,0.026065430496396313
2015-10-05,0.024999995055322133
2015-10-06,0.012982071128300188
2015-10-07,0.010484955378649463
2015-10-08,0.0057651208117242
2015-10-09,-0.0038209145566244773
2015-10-12,0.01073999095553968
2015-10-13,0.0018975464529833452
2015-10-14,0.036363666767277314
2015-10-15,0.002558515211386725
2015-10-16,0.015676267773796937
2015-10-19,-0.0017948761738793007
2015-10-20,-0.0014382006300461825
2015-10-21,-0.01296386134211136
2015-10-22,0.036118411180743104
2015-10-23,0.006690222185568251
2015-10-26,-0.0045468871357339236
2015-10-27,-0.0007027626716598068
2015-10-28,0.008087066221790895
2015-10-29,-0.03453105585412952
2015-10-30,0.024928046848162744
2015-11-02,0.011631981140271863
2015-11-03,-0.006968774210485029
2015-11-04,-0.016491532341655568
2015-11-05,-0.01141609025355006
2015-11-06,0.1385781663167054
2015-11-09,-0.004437152147444001
2015-11-10,-0.019102169457439255
2015-11-11,-0.009737322968528694
2015-11-12,-0.0036055289439497207
2015-11-13,-0.019736820874647676
2015-11-16,0.0201342060937737
2015-11-17,0.0
2015-11-18,0.024599587195309747
2015-11-19,0.002900758850798768
2015-11-20,0.008676007196376956
2015-11-23,-0.014973141406585011
2015-11-24,0.008085433355585314
2015-11-25,-0.0012832525934306505
2015-11-27,0.00835221259150054
2015-11-30,0.010512652645800813
2015-12-01,0.03247163188197799
2015-12-02,-0.007633412950787566
2015-12-03,-0.002154073098654452
2015-12-04,0.04070307788882266
2015-12-07,-0.018962700008057443
2015-12-08,0.013590878372943704
2015-12-09,-0.02532772824637375
2015-12-10,0.008254575870465297
2015-12-11,-0.014857793270172448
2015-12-14,0.0024624592466566675
2015-12-15,0.01228122700045553
2015-12-16,0.006066040068797296
2015-12-17,-0.015073883708135782
2015-12-18,-0.016222889619106673
2015-12-21,0.023646402976578607
2015-12-22,0.0009118868110749023
2015-12-23,0.003948206253172826
2015-12-24,0.0033270319908116353
2015-12-28,-0.0009044639594425474
2015-12-29,0.016294499782434357
2015-12-30,-0.008610395907588164
2015-12-31,-0.012878053920521215
2016-01-04,-0.017900381080927175
2016-01-05,0.016064072117664585
2016-01-06,-0.04134979452726939
2016-01-07,-0.03964487242741466
2016-01-08,-0.021466352052337268
2016-01-11,0.0016875390189283745
2016-01-12,0.01684646636139897
2016-01-13,-0.03048371161302299
2016-01-14,-0.020164175871561163
2016-01-15,-0.0544123364377026
2016-01-19,0.008115015076072485
2016-01-20,0.005488401781906793
2016-01-21,0.011644715351303736
2016-01-22,0.023381606049218018
2016-01-25,-0.0010546907976531905
2016-01-26,0.00985265507153188
2016-01-27,-0.011846938171769517
2016-01-28,-0.010931105202012348
2016-01-29,0.044206962546951445
2016-02-01,0.00034142561250982695
2016-02-02,-0.04232090842084468
2016-02-03,0.004989573816923443
2016-02-04,0.0003545358539112087
2016-02-05,-0.06309809428298752
2016-02-08,-0.045781728279655654
2016-02-09,0.010705979049378644
2016-02-10,-0.0023538523400256084
2016-02-11,-0.005112062418909491
2016-02-12,0.016996556516462036
2016-02-16,0.048969420427599886
2016-02-17,0.02482399128348134
2016-02-18,0.08604481666675934
2016-02-19,0.013315567747751667
2016-02-22,0.03547969819513286
2016-02-23,0.0025383167935011386
2016-02-24,0.006961885799588563
2016-02-25,0.002200183023530977
2016-02-26,-0.0065853689930429615
2016-02-29,-0.006494673867666223
2016-03-01,0.04432402791129797
2016-03-02,0.005801857914691011
2016-03-03,-0.008804089931670922
2016-03-04,-0.0030628124847150717
2016-03-07,-0.006451831000410024
2016-03-08,-0.01824350040106859
2016-03-09,-0.0006300338686333617
2016-03-10,-0.001575809124164218
2016-03-11,0.01704519956352679
2016-03-14,0.0024830724334230503
2016-03-15,-0.004953391899958359
2016-03-16,0.02986943695967037
2016-03-17,-0.008459108291310247
2016-03-18,0.030164469748560352
2016-03-21,0.0029576572664427037
2016-03-22,-0.0017694186282084523
2016-03-23,0.01713438688417157
2016-03-24,0.0014523754692856716
2016-03-28,0.010150824883373488
2016-03-29,0.016078029823831885
2016-03-30,0.010454838367067953
2016-03-31,-0.0036353499162999903
2016-04-01,0.01459438729338669
2016-04-04,-0.009681558498790377
2016-04-05,-0.0013967273467858643
2016-04-06,0.001398680922680029
2016-04-07,-0.01033544236442685
2016-04-08,0.006491769099151501
2016-04-11,0.006169182568290799
2016-04-12,-0.0011146873440750493
2016-04-13,0.02511174765404145
2016-04-14,0.002721785027684387
2016-04-15,0.00787173154106613
2016-04-18,-0.004309298620114421
2016-04-19,-0.017852345334064545
2016-04-20,0.00385590764379784
2016-04-21,-0.0010975897839329285
2016-04-22,-0.0038451167271637
2016-04-25,0.004962995836460982
2016-04-26,0.0008229585808459117
2016-04-27,0.022752156487942043
2016-04-28,-0.02975080439718647
2016-04-29,-0.01850813477506219
2016-05-02,0.013228121181026786
2016-05-03,-0.011944315491898672
2016-05-04,-0.022771928318879864
2016-05-05,0.006041280672222982
2016-05-06,0.010294568911794144
2016-05-09,-0.001415170785164177
2016-05-10,0.0192743019381878
2016-05-11,0.002780890937123859
2016-05-12,-0.013588428718436574
2016-05-13,0.1520943038491449
2016-05-16,0.029526503565305173
2016-05-17,0.0021334444273906072
2016-05-18,0.025543721153957977
2016-05-19,0.00438228204752189
2016-05-20,0.0179101253809395
2016-05-23,0.0015790466213596588
2016-05-24,0.024274506269054585
2016-05-25,-0.004188594676382218
2016-05-26,0.01062658959935292
2016-05-27,0.005476620907241214
2016-05-31,0.017865160978792982
2016-06-01,0.001925854998335863
2016-06-02,0.00705017745266967
2016-06-03,-0.014000919734612038
2016-06-06,-0.005163699286999335
2016-06-07,0.0019462673926906593
2016-06-08,-0.003237722565256562
2016-06-09,0.02598538991545163
2016-06-10,-0.02490507418286314
2016-06-13,0.012771115136702482
2016-06-14,0.0019230775218506135
2016-06-15,0.01023917901766458
2016-06-16,0.004011606928350675
2016-06-17,-0.017455007744413664
2016-06-20,0.01797932408393521
2016-06-21,-0.0060979401417349255
2016-06-22,-0.000846011172895067
2016-06-23,0.02667803451049533
2016-06-24,-0.05691907605511026
2016-06-27,-0.010715321856818338
2016-06-28,0.014589263164493493
2016-06-29,0.016339843695446943
2016-06-30,0.0077167509260902545
2016-07-01,-0.007445476796660966
2016-07-05,0.014788049372735035
2016-07-06,0.006335851079551924
2016-07-07,0.026023413387709304
2016-07-08,0.04008995272912563
2016-07-11,0.023008913281067578
2016-07-12,0.014993869051147524
2016-07-13,-0.00037856421519666394
2016-07-14,0.010231085230919534
2016-07-15,-0.01162777883376298
2016-07-18,0.00512280098425455
2016-07-19,0.010383799867689447
2016-07-20,0.013079208309791035
2016-07-21,-0.018443589078511957
2016-07-22,0.027245731146253283
2016-07-25,0.018474226349911582
2016-07-26,0.017061995953850495
2016-07-27,-0.010065735133103049
2016-07-28,0.0021407724417712437
2016-07-29,0.01637577053970829
2016-08-01,-0.00647960563093275
2016-08-02,-0.012162967864484786
2016-08-03,0.002676638375132878
2016-08-04,0.018508934954526657
2016-08-05,0.01694864053978229
2016-08-08,0.009278462858613334
2016-08-09,0.002553688935075682
2016-08-10,-0.006452855692930748
2016-08-11,0.02033867863078398
2016-08-12,0.05594637566028671
2016-08-15,-0.0009518307103294488
2016-08-16,-0.006033567574969867
2016-08-17,-0.02316306452057082
2016-08-18,0.015535525547869078
2016-08-19,0.0025765319448358692
2016-08-22,0.004176143543088262
2016-08-23,0.0080922954484004
2016-08-24,-0.015418923268140206
2016-08-25,-0.006619117268429453
2016-08-26,0.008125836191770208
2016-08-29,-0.0006446896018834636
2016-08-30,-0.005807278760484147
2016-08-31,-0.004705631964036838
2016-09-01,0.029507582672106514
2016-09-02,-0.009817841904697922
2016-09-06,0.00943549802449728
2016-09-07,-0.014734068279427803
2016-09-08,0.00723593073441231
2016-09-09,-0.049808403027881365
2016-09-12,0.02066554062858339
2016-09-13,-0.014485438321689359
2016-09-14,0.008852221435077468
2016-09-15,0.03791402747832251
2016-09-16,0.002392558519021426
2016-09-19,0.013208309806571394
2016-09-20,-0.009109573731392762
2016-09-21,0.02805524105960755
2016-09-22,0.0024668384066890425
2016-09-23,-0.001076660589794054
2016-09-26,-0.00939179011133151
2016-09-27,0.034193390953781044
2016-09-28,0.003606760729514047
2016-09-29,0.00928438539406895
2016-09-30,0.016617191774634943
2016-10-03,-0.001021452482934615
2016-10-04,-0.002191509940222325
2016-10-05,-0.0010248845895922676
2016-10-06,-0.01304432830919966
2016-10-07,-0.007276469040617073
2016-10-10,0.0037396959864632873
2016-10-11,-0.014455959533629104
2016-10-12,0.004536421404221391
2016-10-13,-0.01625762947440712
2016-10-14,0.009793145221138166
2016-10-17,-0.005758198699173489
2016-10-18,0.015241424071593013
2016-10-19,-0.0021017756591353853
2016-10-20,0.018955967665905904
2016-10-21,-0.0028050983727495593
2016-10-24,0.04693518398039509
2016-10-25,0.016405082909044744
2016-10-26,0.004034906374659641
2016-10-27,-0.020510070507964606
2016-10-28,-0.001697646858729196
2016-10-31,0.008503355795987044
2016-11-01,-0.02965146829245502
2016-11-02,-0.0041999029700827695
2016-11-03,-0.01163468030166237
2016-11-04,-0.005738425539909442
2016-11-07,0.05475779797769942
2016-11-08,-0.0015434182187281653
2016-11-09,-0.01686358928164422
2016-11-10,-0.03130351084493388
2016-11-11,0.2980670085395747
2016-11-14,-0.04922101269396717
2016-11-15,0.03048757730210583
2016-11-16,0.0631162585514995
2016-11-17,0.008294183343412698
2016-11-18,0.01049907461407984
2016-11-21,-0.004070140242063092
2016-11-22,0.007205550989324294
2016-11-23,0.004919748320065143
2016-11-25,0.002021411739207224
2016-11-28,-0.0005308827467733757
2016-11-29,-0.009138111162163565
2016-11-30,-0.011259925320688202
2016-12-01,-0.04945803661860537
2016-12-02,0.009242905096697562
2016-12-05,0.038778619003430936
2016-12-06,0.016434213523406127
2016-12-07,0.01798904396407419
2016-12-08,-0.016724327633216407
2016-12-09,-0.017757575399849346
2016-12-12,-0.024286948504896655
2016-12-13,0.017636345484193905
2016-12-14,0.05791373788823018
2016-12-15,0.023431597363567702
2016-12-16,0.017222119525537982
2016-12-19,0.01215027341079633
2016-12-20,0.03483198122162667
2016-12-21,0.006275804602901003
2016-12-22,0.012094925282867486
2016-12-23,0.02492752371035234
2016-12-27,0.06868303449988322
2016-12-28,-0.06878611204874563
2016-12-29,0.01995379615212478
2016-12-30,-0.042089002667211495
2017-01-03,-0.044313319170836474
2017-01-04,0.023330773109718983
2017-01-05,-0.02538537398675167
2017-01-06,0.013367142871686388
2017-01-09,0.04054356405812509
2017-01-10,-0.007550150867669525
2017-01-11,-0.012304247203239194
2017-01-12,-0.01635597638783337
2017-01-13,-9.685689548100118e-05
2017-01-17,-0.022430767050828027
2017-01-18,0.018198278169687
2017-01-19,0.021466730253963062
2017-01-20,-0.010935465674578593
2017-01-23,0.010383578814368466
2017-01-24,0.02131476744013594
2017-01-25,0.004286001733629252
2017-01-26,0.017255749648974916
2017-01-27,0.019334106209090374
2017-01-30,-0.015656918777346762
2017-01-31,-0.007635221883266152
2017-02-01,0.043689610905805365
2017-02-02,0.012636764485386642
2017-02-03,-0.008752671899170839
2017-02-06,0.025616398069570723
2017-02-07,0.015514276314416042
2017-02-08,-0.004364525338266367
2017-02-09,-0.018801585798231324
2017-02-10,-0.023715187846123253
2017-02-13,-0.046118880028598874
2017-02-14,0.003690718800577919
2017-02-15,0.002022333229366069
2017-02-16,-0.016054629736610426
2017-02-17,-0.000186741919418143
2017-02-21,0.035810862718330894
2017-02-22,-0.0015322356015521343
2017-02-23,-0.09272332054554522
2017-02-24,0.009653059037245448
2017-02-27,0.029075556712557793
2017-02-28,-0.02806265995252266
2017-03-01,0.012908630310649594
2017-03-02,-0.03687101666855086
2017-03-03,-0.005757462743775643
2017-03-06,-0.007721332691100313
2017-03-07,0.010954679480352114
2017-03-08,-0.0018222492808817048
2017-03-09,-0.0002030488520824436
2017-03-10,0.005885786254450798
2017-03-13,0.027542713434522303
2017-03-14,-0.0006875247154836117
2017-03-15,0.007565410365522274
2017-03-16,0.012286541990857769
2017-03-17,0.021770644976952136
2017-03-20,0.03186551857745634
2017-03-21,-0.03234352660427997
2017-03-22,0.020395100356125795
2017-03-23,-0.009068404372701178
2017-03-24,0.003548377690386628
2017-03-27,0.007257787239845825
2017-03-28,-0.005173317524163168
2017-03-29,-0.0032501262237237816
2017-03-30,0.019191373235583287
2017-03-31,-0.004295841947375312
2017-04-03,-0.005049162548154129
2017-04-04,-0.07012365832391121
2017-04-05,-0.007441998515763659
2017-04-06,0.007297635493032972
2017-04-07,-0.00426735571228376
2017-04-10,-0.025516132233921462
2017-04-11,0.003580288566887857
2017-04-12,-0.008255330360518398
2017-04-13,-0.018703177601848697
2017-04-17,0.039166381999793165
2017-04-18,0.0006046440482116999
2017-04-19,0.003928103495819402
2017-04-20,0.01585063602535608
2017-04-21,0.004147848000714216
2017-04-24,0.01249007707199623
2017-04-25,0.01738677061203231
2017-04-26,-0.006873754651753883
2017-04-27,0.015573992030000428
2017-04-28,-0.012684734225967165
2017-05-01,0.022435119350029842
2017-05-02,-0.029632343355321722
2017-05-03,0.007441310503274012
2017-05-04,-0.003836823396230038
2017-05-05,9.598049333781056e-05
2017-05-08,-0.01049465981717801
2017-05-09,0.00165408363362185
2017-05-10,0.17825897161417403
2017-05-11,0.042954962566780885
2017-05-12,0.010988129991851503
2017-05-15,0.05019946177712731
2017-05-16,0.018613695756782178
2017-05-17,-0.06644282373379562
2017-05-18,0.04188880247785853
2017-05-19,0.023094714564544372
2017-05-22,0.021323710284828268
2017-05-23,-0.013462932402003691
2017-05-24,0.011238468533746993
2017-05-25,-0.002237363794154179
2017-05-26,0.02589320478003887
2017-05-30,0.021362357100515705
2017-05-31,-0.0035895553904495836
2017-06-01,6.944713921952506e-05
2017-06-02,-0.004987604078177332
2017-06-05,0.030423102640638966
2017-06-06,-0.0045266117306667075
2017-06-07,0.012080844675921742
2017-06-08,0.07255899183745429
2017-06-09,-0.06464918067433034
2017-06-12,0.002473172118576894
2017-06-13,0.009535347113810655
2017-06-14,0.002113467403152436
2017-06-15,0.0042843484360657325
2017-06-16,-0.0049222775923959405
2017-06-19,0.03759401561347597
2017-06-20,-0.0014620380255120358
2017-06-21,0.015150401081436504
2017-06-22,-0.006897684846126295
2017-06-23,-0.02866728164870147
2017-06-26,-0.010920808708269614
2017-06-27,-0.036608685126385154
2017-06-28,0.035270838642719404
2017-06-29,-0.03341017490909348
2017-06-30,-0.0144533677151365
2017-07-03,-0.03617870571417858
2017-07-05,0.026699287376219294
2017-07-06,0.003005870977834002
2017-07-07,0.022860106824363458
2017-07-10,0.047288202715449534
2017-07-11,0.01418362843994414
2017-07-12,0.042532920012445796
2017-07-13,-0.011568618222108418
2017-07-14,0.026894078475989236
2017-07-17,-0.004244001949924692
2017-07-18,0.010411151828631171
2017-07-19,-0.005182082250847486
2017-07-20,0.014536861364636389
2017-07-21,0.003582171065043216
2017-07-24,-0.011600386078203795
2017-07-25,-0.004814842414091802
2017-07-26,0.011551042541077416
2017-07-27,-0.033002483194869314
2017-07-28,0.016384417409564644
2017-07-31,-0.011436025465924371
2017-08-01,0.012183879848253198
2017-08-02,-0.000608149151661852
2017-08-03,0.01271357508979154
2017-08-04,0.004385181761235923
2017-08-07,0.030739452568222747
2017-08-08,-0.011894300627069865
2017-08-09,0.010628576341272122
2017-08-10,-0.04282146908138895
2017-08-11,-0.053296327588426506
2017-08-14,0.07976391265489036
2017-08-15,-0.008432138404751544
2017-08-16,-0.010959623195788915
2017-08-17,-0.022282834409471874
2017-08-18,0.00018607245018831264
2017-08-21,-0.014551136633755735
2017-08-22,0.022262960754775296
2017-08-23,0.01999388814449632
2017-08-24,-0.003679384760216675
2017-08-25,-0.008354195456864444
2017-08-28,0.007081426925962919
2017-08-29,-0.001636569310874525
2017-08-30,0.005950402958387224
2017-08-31,0.022694269171126935
2017-09-01,0.006019478138773904
2017-09-05,-0.026692409967883468
2017-09-06,-0.0006024139829835518
2017-09-07,0.004643676560909249
2017-09-08,-0.017348878802409318
2017-09-11,0.03243970056749279
2017-09-12,0.00360914447540317
2017-09-13,0.004480472091430876
2017-09-14,-0.005693243366925782
2017-09-15,0.06322327047070253
2017-09-18,0.04130809613997455
2017-09-19,-0.0010663260350246562
2017-09-20,-0.008059597532069529
2017-09-21,-0.027335534138264395
2017-09-22,-0.009736964657515168
2017-09-25,-0.04469254710215398
2017-09-26,0.0056141454888209985
2017-09-27,0.02192326917513099
2017-09-28,-0.0002842104927922584
2017-09-29,0.01758882098096093
2017-10-02,0.001286344966716424
2017-10-03,0.00206741034214053
2017-10-04,0.008362214063556417
2017-10-05,-0.0005525875212101239
2017-10-06,0.0029316462355659656
2017-10-09,0.022559561907841807
2017-10-10,0.019094903549579545
2017-10-11,0.010638794474932212
2017-10-12,0.0004714941604462286
2017-10-13,0.018635598479524118
2017-10-16,0.017164272654388357
2017-10-17,-0.0009095887857228924
2017-10-18,-0.000859377333010336
2017-10-19,0.001113873329434245
2017-10-20,-0.004550540355324761
2017-10-23,-0.0014221431511065585
2017-10-24,0.01047720834702126
2017-10-25,-0.025266662049604482
2017-10-26,0.010482088581162285
2017-10-27,0.03152962004439552
2017-10-30,0.009808671723170459
2017-10-31,0.014570283661313521
2017-11-01,0.0018859834319746582
2017-11-02,-0.006081327521953783
2017-11-03,0.013353333315216265
2017-11-06,0.004504319972894022
2017-11-07,0.011448877105283639
2017-11-08,-0.01353564795355644
2017-11-09,-0.018359507885027715
2017-11-10,0.05269862485155152
2017-11-13,-0.01623989599180775
2017-11-14,0.007289887948831453
2017-11-15,-0.01960990138869645
2017-11-16,0.007762654649041023
2017-11-17,-0.0011811058090597237
2017-11-20,0.012868742225874863
2017-11-21,0.009202175254648504
2017-11-22,-0.004492453430343768
2017-11-24,0.009444836999800366
2017-11-27,-0.012998006166475284
2017-11-28,-0.016017443151121746
2017-11-29,-0.06781825170921008
2017-11-30,0.021840802716828422
2017-12-01,-0.015096330917846124
2017-12-04,-0.055746452398266366
2017-12-05,0.005785709710280695
2017-12-06,0.008096439452615511
2017-12-07,0.014424426567421822
2017-12-08,-0.002604215321175496
2017-12-11,0.016554253841493338
2017-12-12,-0.019623935254814096
2017-12-13,-0.024418321936876874
2017-12-14,0.0015576756388562263
2017-12-15,0.02729635627312632
2017-12-18,0.033096921715972005
2017-12-19,-0.009045149151410636
2017-12-20,0.0035184266273473597
2017-12-21,-0.004623798593859529
2017-12-22,-0.003165010571365645
2017-12-26,0.011112758221117236
2017-12-27,-0.0013675521227239917
2017-12-28,0.0011664710485133067
2017-12-29,-0.019756688354331642
2018-01-02,0.030232522445861942
2018-01-03,0.06581379857022918
2018-01-04,0.005271316309657381
2018-01-05,0.0084741569588489
2018-01-08,0.030640524874761654
2018-01-09,-0.0002700771383394862
2018-01-10,0.00783974025272105
2018-01-11,0.001788313112571771
2018-01-12,-0.004908522673581106
2018-01-16,-0.012871434072041388
2018-01-17,0.020944188666007113
2018-01-18,-0.00124599112075785
2018-01-19,0.02526281889787052
2018-01-22,0.015557914466083123
2018-01-23,0.02233732473984329
2018-01-24,-0.013017524410179004
2018-01-25,0.0023322762016309007
2018-01-26,0.029532554349724016
2018-01-29,0.014465862201020085
2018-01-30,-0.016730582873935584
2018-01-31,0.012689398860108891
2018-02-01,-0.021562342029400328
2018-02-02,-0.029022948849959485
2018-02-05,-0.08487464696366243
2018-02-06,0.055591823371305304
2018-02-07,0.014274142495211528
2018-02-08,-0.0493004460840456
2018-02-09,0.06693615917760298
2018-02-12,-0.017450746467592038
2018-02-13,0.0201726847305701
2018-02-14,0.03778530122485502
2018-02-15,0.021042172134149606
2018-02-16,-0.010790768602960576
2018-02-20,0.021489294106453727
2018-02-21,-0.030392015068759548
2018-02-22,0.003273286613086679
2018-02-23,0.015610085333827906
2018-02-26,0.002642881879151293
2018-02-27,-0.0021083259334016002
2018-02-28,-0.016500427702126896
2018-03-01,-0.04045442639176622
2018-03-02,0.018646730916760168
2018-03-05,-0.0037624551835017117
2018-03-06,0.02762566813604672
2018-03-07,-0.0013214797038975101
2018-03-08,-0.0027290986467352063
2018-03-09,0.017207089039076306
2018-03-12,0.018057328275872475
2018-03-13,-0.008207786443374387
2018-03-14,0.00415781280015648
2018-03-15,0.002412655711132139
2018-03-16,0.004571915139912397
2018-03-19,-0.03784733860063971
2018-03-20,0.035601615000403486
2018-03-21,-0.004086890674979471
2018-03-22,-0.026995510660262845
2018-03-23,-0.03671694869371678
2018-03-26,0.04940513929995283
2018-03-27,-0.07755208384656775
2018-03-28,-0.018490732798459253
2018-03-29,0.046261913956127776
2018-04-02,-0.045511540144192786
2018-04-03,0.019452295291677135
2018-04-04,0.003949797553952861
2018-04-05,-0.02148180021247703
2018-04-06,-0.03220698918810261
2018-04-09,0.0054141714793785045
2018-04-10,0.05802883377409929
2018-04-11,-0.007327238618666687
2018-04-12,0.036951510991737546
2018-04-13,-0.013213781325572826
2018-04-16,-4.312498277703192e-05
2018-04-17,0.026135033141480024
2018-04-18,-0.00492543970214665
2018-04-19,-0.031010857950545034
2018-04-20,-0.0014408498043455564
2018-04-23,-0.021118350333652502
2018-04-24,-0.011970581155948401
2018-04-25,-0.020524301494052377
2018-04-26,0.03950847271575064
2018-04-27,0.004928565578957489
2018-04-30,-0.006318045443092113
2018-05-01,0.009959849696019152
2018-05-02,-0.0036541051939373848
2018-05-03,0.02951693491314744
2018-05-04,0.026052810233381685
2018-05-07,0.04024127333941374
2018-05-08,0.0069160638871381686
2018-05-09,0.021485822077513594
