Date,ALGN
2018-05-10,0.03630601114301535
2018-05-11,0.03154134915753892
2018-05-14,-0.0002442556774265858
2018-05-15,-0.009252232001347616
2018-05-16,0.014765488260297888
2018-05-17,0.016530108024980894
2018-05-18,0.018037710977309995
2018-05-21,0.014966414278785756
2018-05-22,-0.015208643237030639
2018-05-23,0.03471438717511677
2018-05-24,0.02868266057028057
2018-05-25,0.004731264066274665
2018-05-29,0.023984378495368608
2018-05-30,0.01615678352316463
2018-05-31,0.0015085231002727184
2018-06-01,0.0034342042143031826
2018-06-04,0.030352205050568015
2018-06-05,0.008391533399763063
2018-06-06,0.0008379812649503826
2018-06-07,-0.020353921795632224
2018-06-08,0.02166098651675652
2018-06-11,0.00510568824851898
2018-06-12,0.01667431270200037
2018-06-13,0.02608324695659836
2018-06-14,0.007648075198726456
2018-06-15,-0.009856077374190031
2018-06-18,0.020515089522632035
2018-06-19,-0.013131628719242117
2018-06-20,-0.00147841978365304
2018-06-21,-0.013984112785333513
2018-06-22,-0.017602939328153377
2018-06-25,-0.019729955664117838
2018-06-26,0.01767261290931499
2018-06-27,-0.027353766191301254
2018-06-28,0.002975637485571614
2018-06-29,-0.0048283106558190125
2018-07-02,-0.005436417225421208
2018-07-03,-0.004702028062934627
2018-07-05,0.007972163296979806
2018-07-06,0.01783934691775868
2018-07-09,0.004316919431117228
2018-07-10,0.007106659534209303
2018-07-11,-0.007341064163411959
2018-07-12,0.03998627684317002
2018-07-13,0.0017364116368849825
2018-07-16,-0.003219186651362449
2018-07-17,0.022772441282429057
2018-07-18,0.004803926227730626
2018-07-19,-0.005344981997325582
2018-07-20,0.013663851421788387
2018-07-23,0.005647597340325383
2018-07-24,-0.013006632217508307
2018-07-25,0.024638322998495665
2018-07-26,-0.049113341906318664
2018-07-27,-0.025480690540298667
2018-07-30,-0.014670556018265501
2018-07-31,0.023151091959049408
2018-08-01,-0.008271363353252514
2018-08-02,0.04020356440468453
2018-08-03,-0.011986310885954476
2018-08-06,0.01661571308927101
2018-08-07,-0.010742798949643695
2018-08-08,0.0017233024398286556
2018-08-09,0.001802254655824509
2018-08-10,-0.006378271237862276
2018-08-13,-0.00617233151601948
2018-08-14,0.017610701403085738
2018-08-15,-0.04939508293329331
2018-08-16,0.002140105503996681
2018-08-17,0.017368950381304593
2018-08-20,-0.014049787811861392
2018-08-21,0.010247575456028946
2018-08-22,0.015369834718539366
2018-08-23,0.006171161934707792
2018-08-24,0.01102893315551623
2018-08-27,0.038819338348034416
2018-08-28,0.0009951158448462394
2018-08-29,0.00831914369072928
2018-08-30,0.0042030852501668825
2018-08-31,-0.0014468352312499988
2018-09-04,-0.003001380867343917
2018-09-05,-0.03223206950655266
2018-09-06,-0.005604559591767755
2018-09-07,-0.0058788431927170315
2018-09-10,0.01665577226258219
2018-09-11,0.021399191631874537
2018-09-12,-0.002533963562265651
2018-09-13,-0.0057354634283383055
2018-09-14,0.027710432535447582
2018-09-17,-0.03021839356740519
2018-09-18,0.02005972047424076
2018-09-19,-0.015597443120921373
2018-09-20,-0.0002632155152735294
2018-09-21,0.00263268747272849
2018-09-24,0.021321277164342956
2018-09-25,0.010335303423396613
2018-09-26,-0.009542470087951838
2018-09-27,0.001901164384780607
2018-09-28,0.003205374762384805
2018-10-01,0.0007668007566912216
2018-10-02,-0.03920610956443782
2018-10-03,-0.0024191286642367693
2018-10-04,-0.04628789283472068
2018-10-05,-0.013356140437643993
2018-10-08,-0.028999435471018686
2018-10-09,-0.005541441139621961
2018-10-10,-0.07314427178965544
2018-10-11,-0.010030735816153324
2018-10-12,0.0467941422166418
2018-10-15,-0.030748113967080104
2018-10-16,0.05516179998627124
2018-10-17,-0.006299683088793584
2018-10-18,-0.029354293206242055
2018-10-19,-0.03178972664917823
2018-10-22,0.004571733868461658
2018-10-23,-0.008051679617682383
2018-10-24,-0.06692552120936901
2018-10-25,-0.20204236825987043
2018-10-26,-0.008359556944796953
2018-10-29,-0.052970069885557414
2018-10-30,0.0232632468047842
2018-10-31,-0.008116217224238609
2018-11-01,0.04407775829346594
2018-11-02,-0.005195916709672566
2018-11-05,-0.007094689370239382
2018-11-06,0.005479572272294009
2018-11-07,0.06949471500517035
2018-11-08,0.0014675333819835767
2018-11-09,-0.039524530986484674
2018-11-12,-0.07912363492332941
2018-11-13,0.009342418430713373
2018-11-14,0.0030548885034225037
2018-11-15,0.012636932178190508
2018-11-16,0.011850784840941042
2018-11-19,-0.09307488862729119
2018-11-20,0.02773572191398954
2018-11-21,0.026749143045805335
2018-11-23,0.01460223381540593
2018-11-26,0.020605884160641796
2018-11-27,-0.011952717837686588
2018-11-28,0.06741873576812552
2018-11-29,-0.02924572136656678
2018-11-30,0.00520333387531946
2018-12-03,0.0252729460786425
2018-12-04,-0.06257955108603153
2018-12-06,-0.007286719314726686
2018-12-07,-0.041305724946930966
2018-12-10,0.030340521779766316
2018-12-11,0.016662053675497557
2018-12-12,-0.004449135003946836
2018-12-13,-0.009393942367018293
2018-12-14,-0.007641616885185387
2018-12-17,-0.039894260849475005
2018-12-18,0.01222398784546086
2018-12-19,-0.03789977299000602
2018-12-20,-0.018753715147262873
2018-12-21,0.007028007878590037
2018-12-24,-0.027363543698078696
2018-12-26,0.08914930912469599
2018-12-27,0.0016114333809127412
2018-12-28,-0.014385125247631358
2018-12-31,0.0054731356589099445
2019-01-02,-0.03490425351783477
2019-01-03,-0.08579060338803712
2019-01-04,0.01044489634874135
2019-01-07,0.017192391085912417
2019-01-08,0.015954079657275022
2019-01-09,0.03819647832362261
2019-01-10,0.011581429615638905
2019-01-11,-0.021664031794666028
2019-01-14,-0.021740214671343017
2019-01-15,0.005723422689380087
2019-01-16,0.060189643940993465
2019-01-17,0.028434668377189887
2019-01-18,0.03488972696116188
2019-01-22,-0.01785629851957371
2019-01-23,0.004903763603976818
2019-01-24,0.01588250128374158
2019-01-25,0.029682345158416723
2019-01-28,-0.025217831602656338
2019-01-29,0.00243800294704255
2019-01-30,0.04864208940744663
2019-01-31,0.0692350426938726
2019-02-01,-0.019883498730354776
2019-02-04,0.0022130872382493116
2019-02-05,-0.004211984982316119
2019-02-06,0.002176497027853941
2019-02-07,-0.01880837757813303
2019-02-08,0.007558979251041764
2019-02-11,0.013719692003429262
2019-02-12,0.039865885873220375
2019-02-13,-0.009712178159676843
2019-02-14,-0.004367703302986969
2019-02-15,0.016789657881823183
2019-02-19,0.0010982066674132263
2019-02-20,-0.005680975457705406
2019-02-21,-0.014027336194378903
2019-02-22,0.015026215201310533
2019-02-25,0.032914683371572995
2019-02-26,-0.009757947394838817
2019-02-27,-0.0059278975105602205
2019-02-28,0.002788000854610395
2019-03-01,0.016913174739029646
2019-03-04,-0.026732517113193577
2019-03-05,-0.06667705708195704
2019-03-06,-0.03248057952015626
2019-03-07,-0.0030243981744304538
2019-03-08,0.00039001663224547123
2019-03-11,0.05423672011385272
2019-03-12,0.030736340026212616
2019-03-13,0.005142754599566368
2019-03-14,-0.01800661744734433
2019-03-15,0.019144575965400756
2019-03-18,0.005548265708893885
2019-03-19,0.021913108071594634
2019-03-20,0.024644158742245903
2019-03-21,0.05664716472991227
2019-03-22,-0.03957544770545285
2019-03-25,0.0051924705950532335
2019-03-26,0.011991735413420246
2019-03-27,-0.019360476068451815
2019-03-28,0.01840426964713826
2019-03-29,0.038041629625948925
2019-04-01,0.0028839987442208503
2019-04-02,0.024127669753028602
2019-04-03,-0.00945111727275283
2019-04-04,-0.004528632794091325
2019-04-05,0.02750386742170008
2019-04-08,-0.010713848098623302
2019-04-09,-0.025485947432112188
2019-04-10,0.017072726090052504
2019-04-11,-0.0015855213801873047
2019-04-12,0.01180688692576859
2019-04-15,-0.0018083758822822205
2019-04-16,-0.014253915857645683
2019-04-17,-0.05097445023279201
2019-04-18,0.028536969335007045
2019-04-22,0.03247012315012454
2019-04-23,0.018752302232698526
2019-04-24,0.0033774657030252175
2019-04-25,-0.0011444605939751051
2019-04-26,0.07157788451491509
2019-04-29,-0.001509563399407443
2019-04-30,0.022614150159940838
2019-05-01,-0.01028704081937648
2019-05-02,0.01412836433889808
2019-05-03,0.015956737484777772
2019-05-06,-0.004893062652199576
2019-05-07,-0.011989260583683659
2019-05-08,-0.0081103946706228
2019-05-09,0.001176959421932633
2019-05-10,-0.004083549340197168
2019-05-13,-0.03659180271271156
2019-05-14,0.03204901704664809
2019-05-15,0.017557546882080555
2019-05-16,0.015842325373739863
2019-05-17,-0.02496451744649575
2019-05-20,-0.009082151231581737
2019-05-21,0.0
2019-05-22,-0.0026901444296349997
2019-05-23,-0.034408133017660214
2019-05-24,0.011758957431919903
2019-05-28,-0.02138248831671652
2019-05-29,-0.024277398890309887
2019-05-30,-0.0024545609674834212
2019-05-31,-0.04155988565679969
2019-06-03,-0.0036222920949117166
2019-06-04,0.04913166225577159
2019-06-05,0.01793169581805265
2019-06-06,0.012525954111778814
2019-06-07,0.004243433779561823
2019-06-10,0.023954999120658016
2019-06-11,-0.019521930991698744
2019-06-12,0.010100994133211083
2019-06-13,-0.0029807457557091688
2019-06-14,-0.017262979363968478
2019-06-17,-0.05567556052213507
2019-06-18,0.004780396694697098
2019-06-19,0.023374470234997835
2019-06-20,-0.003941459791774404
2019-06-21,-0.04095787641346482
2019-06-24,-0.0049372052071452455
2019-06-25,-0.02176075478007955
2019-06-26,-0.028766041436995238
2019-06-27,0.006975625665594176
2019-06-28,0.01389146075357095
2019-07-01,-0.007380414472623498
2019-07-02,-0.0028710203192169326
2019-07-03,0.015134758936474313
2019-07-05,-0.006218150745738615
2019-07-08,-0.003842139403988809
2019-07-09,0.011644187266555805
2019-07-10,0.040811844467947944
2019-07-11,-0.014163605948165126
2019-07-12,0.0046711042192746355
2019-07-15,0.001373618843397706
2019-07-16,-0.01136116991711622
2019-07-17,0.010104231201782499
2019-07-18,-0.0019020412734894743
2019-07-19,-0.007622556019793558
2019-07-22,-0.023967819206920593
2019-07-23,-0.005501547560422759
2019-07-24,0.00805983395333354
2019-07-25,-0.26987937482663615
2019-07-26,-0.010253845799792272
2019-07-29,-0.014031348508937613
2019-07-30,0.03672530903425364
2019-07-31,0.028683895847747554
2019-08-01,-0.03218861521235861
2019-08-02,-0.014677544507627927
2019-08-05,-0.05522123330319029
2019-08-06,0.0003716479589819244
2019-08-07,-0.024092594386022403
2019-08-08,0.02381731934846054
2019-08-09,-0.02629061493698337
2019-08-12,-0.019909502639055554
2019-08-13,0.012911884565829368
2019-08-14,-0.04236267425201756
2019-08-15,0.00045901562990691147
2019-08-16,0.01674598985325937
2019-08-19,0.0018613674970480165
2019-08-20,-0.017565562453309536
2019-08-21,0.010830942061022641
2019-08-22,0.014626689948308291
2019-08-23,-0.021959031724673728
2019-08-26,0.0008569993203109139
2019-08-27,-0.00793423922756853
2019-08-28,0.020195595196800253
2019-08-29,0.014889173910095144
2019-08-30,0.01756045410224849
2019-09-03,-0.028398213810874817
2019-09-04,-0.008599846820320889
2019-09-05,0.004138766908551084
2019-09-06,-0.011574744761408962
2019-09-09,-0.010853386970078316
2019-09-10,0.026796022704541844
2019-09-11,0.011079871692294851
2019-09-12,-0.028647766773527095
2019-09-13,0.016321189916441048
2019-09-16,0.010706000357330936
2019-09-17,-0.009589124533227578
2019-09-18,-0.01041368369426765
2019-09-19,0.025938552215219346
2019-09-20,0.03426476300104064
2019-09-23,-0.014206036195249405
2019-09-24,-0.0045679283304076446
2019-09-25,0.003168543137858748
2019-09-26,-0.025268198367742523
2019-09-27,-0.0175987991429708
2019-09-30,0.028889910923866502
2019-10-01,0.007627707808861572
2019-10-02,-0.013987948486395951
2019-10-03,0.027927701098531044
2019-10-04,-0.017210628679106832
2019-10-07,0.01608017086751845
2019-10-08,-0.0011381034162371018
2019-10-09,0.026641365061347733
2019-10-10,0.026214213197396363
2019-10-11,0.03084928438816914
2019-10-14,0.024930006710024877
2019-10-15,0.019985406899814206
2019-10-16,0.011039414855884111
2019-10-17,0.011155230845084185
2019-10-18,-0.00018695440573646138
2019-10-21,-0.017954046703821946
2019-10-22,0.016949214107682353
2019-10-23,0.018258397870055898
2019-10-24,0.1469885113595546
2019-10-25,-0.02441173811717301
2019-10-28,0.028925931238774405
2019-10-29,0.022761748222666744
2019-10-30,-0.013314026504490872
2019-10-31,-0.0016620371832364311
2019-11-01,0.018827600718201554
2019-11-04,0.0067303937567666505
2019-11-05,-0.0033233581484484187
2019-11-06,-0.006785312609636884
2019-11-07,0.010852587209374986
2019-11-08,0.003784702931521222
2019-11-11,-0.00507851360428524
2019-11-12,0.0014307622136691123
2019-11-13,0.002548571877044825
2019-11-14,0.003119814903363549
2019-11-15,0.01336204482301473
2019-11-18,0.017391619067750108
2019-11-19,0.01150793722955723
2019-11-20,-0.010419797592954194
2019-11-21,0.012538697669084664
2019-11-22,0.008304472427424603
2019-11-25,0.013374684800899983
2019-11-26,-0.0013305826138815258
2019-11-27,0.0069138740574661295
2019-11-29,-0.008153918958268114
2019-12-02,-0.01081704780995607
2019-12-03,0.007363086099862581
2019-12-04,0.0048849550407894515
2019-12-05,-0.011450767972443043
2019-12-06,0.004334690003633845
2019-12-09,-0.00819675669381692
2019-12-10,0.0006948089202929442
2019-12-11,0.005773861228155042
2019-12-12,-0.024851927714490407
2019-12-13,-0.00868145967686551
2019-12-16,0.01484632129323149
2019-12-17,-0.006370138730027564
2019-12-18,0.016101892239931415
2019-12-19,0.0041818521319654245
2019-12-20,-0.003141499001141579
2019-12-23,0.019238519983091118
2019-12-24,-0.0008988278810440065
2019-12-26,0.001331444448105179
2019-12-27,-0.0022281143370537215
2019-12-30,-0.007239625628784774
2019-12-31,0.01237167072416212
2020-01-02,0.016628382987281976
2020-01-03,-0.011421285667043812
2020-01-06,0.019398097254484492
2020-01-07,-0.00986430416976769
2020-01-08,0.010386499211347155
2020-01-09,0.03685317673049604
2020-01-10,-0.010824920348547096
2020-01-13,0.016159346023033816
2020-01-14,-0.03509250080729731
2020-01-15,-0.04697326218188436
2020-01-16,0.039875930070769394
2020-01-17,-0.015191336318316484
2020-01-21,-0.026825787145827062
2020-01-22,0.022476786722726017
2020-01-23,-0.03053953977249757
2020-01-24,-0.0029543828812141903
2020-01-27,-0.03359510687877576
2020-01-28,0.026484241942130282
2020-01-29,-0.02322455772758336
2020-01-30,0.004931225209572121
2020-01-31,-0.0220244521370081
2020-02-03,-0.01586931829714533
2020-02-04,0.013832838044860685
2020-02-05,0.04280372468651139
2020-02-06,-0.0027663186331775558
2020-02-07,-0.030326870751723578
2020-02-10,0.0013916779405243052
2020-02-11,0.020962794662280793
2020-02-12,0.03459878315105591
2020-02-13,-0.002339037919383835
2020-02-14,0.007253584560477977
2020-02-18,-0.01825793529141595
2020-02-19,0.02674768057129251
2020-02-20,-0.016814013222926083
2020-02-21,-0.04488231093637862
2020-02-24,-0.07742260969489456
2020-02-25,-0.04372995699183435
2020-02-26,-0.009015318665198557
2020-02-27,-0.015689514682108663
2020-02-28,-0.02509262439861082
2020-03-02,0.05436223854081401
2020-03-03,-0.024585195170263918
2020-03-04,0.045154967491494835
2020-03-05,-0.017085618061257413
2020-03-06,-0.023928233621060335
2020-03-09,-0.036994279427957744
2020-03-10,0.05220442499260769
2020-03-11,-0.11386750775478982
2020-03-12,-0.10911068531874701
2020-03-13,0.08749728066210194
2020-03-16,-0.17439249954351388
2020-03-17,0.04656195104166794
2020-03-18,-0.13878880645887182
2020-03-19,-0.024217884963842584
2020-03-20,0.01821002372552427
2020-03-23,-0.04902641723819512
2020-03-24,0.20011615825088103
2020-03-25,0.11132619816299982
2020-03-26,0.04333627521380423
2020-03-27,-0.07618454471934344
2020-03-30,0.016267538364384215
2020-03-31,-0.03318142108414923
2020-04-01,-0.09629203963127331
2020-04-02,-0.0326335224148413
2020-04-03,0.014006638531174787
2020-04-06,0.14617385856685527
2020-04-07,-0.01239109637512692
2020-04-08,0.0564881147978431
2020-04-09,0.047611293340594996
2020-04-13,-0.03866660348000539
2020-04-14,0.023045438031257914
2020-04-15,-0.03247367457339634
2020-04-16,-0.018984961423062385
2020-04-17,0.07020075368300005
2020-04-20,0.01922283271433778
2020-04-21,-0.048040322731406127
2020-04-22,0.014792290685236686
2020-04-23,-0.007682952504639906
2020-04-24,0.01803040655685284
2020-04-27,0.024482976081448893
2020-04-28,0.034779053244383906
2020-04-29,0.08387798036938854
2020-04-30,-0.025976950222023065
2020-05-01,-0.05394466496359129
2020-05-04,0.03384829808494905
2020-05-05,-0.0072808545909429645
2020-05-06,0.03508936313701572
2020-05-07,-0.011253613477539837
2020-05-08,-0.01625293311804743
2020-05-11,0.02033044944664275
2020-05-12,-0.036630919233443415
2020-05-13,-0.026495525800731667
2020-05-14,0.02542541904159945
2020-05-15,-0.011742433946078878
2020-05-18,0.1264300104654601
2020-05-19,-0.022012043815112348
2020-05-20,0.051923204567476455
2020-05-21,-0.00025420539576170853
2020-05-22,0.03297168400546435
2020-05-26,0.01706731890361346
2020-05-27,0.014158974796468327
2020-05-28,-0.00887001691995204
2020-05-29,-0.014286851525940225
2020-06-01,0.020071688105922192
2020-06-02,0.05284376504449284
2020-06-03,0.01728646806506018
2020-06-04,-0.03085522113274286
2020-06-05,0.10820157395457897
2020-06-08,0.005343355853649978
2020-06-09,-0.03465059031897111
2020-06-10,-0.04343782584697442
2020-06-11,-0.109433394552505
2020-06-12,0.05506125224274361
2020-06-15,0.029435139523238618
2020-06-16,0.023145367212091816
2020-06-17,-0.00974363460321448
2020-06-18,0.00915294601539074
2020-06-19,-0.013982774249948648
2020-06-22,-0.0015714371099405655
2020-06-23,0.0265259257662549
2020-06-24,-0.0364982971166532
2020-06-25,-0.0008538762892092988
2020-06-26,0.022180872995042566
2020-06-29,0.012692848491146158
2020-06-30,0.02987087633933827
2020-07-01,-0.0021862924434411513
2020-07-02,0.022239250727918547
2020-07-06,0.00896656246668126
2020-07-07,-0.027368683329238253
2020-07-08,0.013396029659740849
2020-07-09,-0.01548197797832207
2020-07-10,-0.002882290083356609
2020-07-13,-0.011160372553633002
2020-07-14,0.10871819843292507
2020-07-15,0.0489953705193793
2020-07-16,-0.0168628316856948
2020-07-17,0.043042031692455573
2020-07-20,-0.0289481443550621
2020-07-21,0.007540612015073833
2020-07-22,0.008372228334943
2020-07-23,-0.05950251078749402
2020-07-24,-0.003042879724714176
2020-07-27,0.03558725709487076
2020-07-28,-0.031222719509109265
2020-07-29,0.0037778908700902836
2020-07-30,-0.013689000417146713
2020-07-31,-0.0078006197295268365
2020-08-03,-0.021986324319731798
2020-08-04,0.0031667723708854734
2020-08-05,0.035522326784656943
2020-08-06,0.011021332349715474
2020-08-07,0.013286977892046137
2020-08-10,-0.009515724421507277
2020-08-11,0.0040607824731369035
2020-08-12,0.012659080135809297
2020-08-13,0.013767095535830887
2020-08-14,-0.01684712620927442
2020-08-17,0.008339841118898406
2020-08-18,-0.011146232269027223
2020-08-19,-0.014898544285534498
2020-08-20,-0.014128916545545045
2020-08-21,-0.009957919108757318
2020-08-24,0.0026843521846007246
2020-08-25,0.00542227930162853
2020-08-26,0.013550018978337963
2020-08-27,0.016428341339757235
2020-08-28,-0.016555515749441918
2020-08-31,-0.011976764078642343
2020-09-01,0.028453031776075166
2020-09-02,0.06220738125141767
2020-09-03,-0.030545892444700518
2020-09-04,-0.017550518906548462
2020-09-08,0.000711978060527807
2020-09-09,0.04753900830800162
2020-09-10,0.012441339257341033
2020-09-11,-0.031376759145920974
2020-09-14,0.018258476755349085
2020-09-15,0.03641871975048527
2020-09-16,-0.01604821930418021
2020-09-17,-0.005547767700029516
2020-09-18,-0.021522414367180498
2020-09-21,0.00414364759076391
2020-09-22,0.0008377894554045806
2020-09-23,-0.04417645682004512
2020-09-24,0.011546437058981285
2020-09-25,0.01939844715355199
2020-09-28,0.015506535367390661
2020-09-29,-0.008331698091663564
2020-09-30,0.02245673118120095
2020-10-01,-0.029783725672913763
2020-10-02,-0.008563870245182237
2020-10-05,0.0146717739600144
2020-10-06,-0.010735260519304068
2020-10-07,0.023854748371415768
2020-10-08,0.012205711224984483
2020-10-09,0.003266499680355972
2020-10-12,0.021634569847400975
2020-10-13,-0.014683522489296386
2020-10-14,0.006891961576744654
2020-10-15,0.010717524043242888
2020-10-16,-0.00044561264169340475
2020-10-19,-0.0287649857120017
2020-10-20,0.02374253412242311
2020-10-21,0.003616232615081927
2020-10-22,0.3496620537845849
2020-10-23,0.03603024110589681
2020-10-26,-0.03205125622118343
2020-10-27,0.0012760699650260499
2020-10-28,-0.034234957256010445
2020-10-29,-0.006689272999661711
2020-10-30,-0.024028267118594626
2020-11-02,0.07594821838376165
2020-11-03,0.01433122609115789
2020-11-04,0.03967652588543702
2020-11-05,0.017478203690855842
2020-11-06,-0.028582459096016866
2020-11-09,-0.0017997611345731412
2020-11-10,-0.02656236644280663
2020-11-11,-0.005470383582132143
2020-11-12,-0.019533087265615645
2020-11-13,0.009939040336909288
2020-11-16,-0.0001968165506901487
2020-11-17,-0.01266489134208515
2020-11-18,-0.014998492308066713
2020-11-19,-0.0073322222969623985
2020-11-20,0.011555468523817058
2020-11-23,0.0674879013134897
2020-11-24,-0.003105418839331797
2020-11-25,-0.002967803923374701
2020-11-27,0.0038210592355021333
2020-11-30,0.012176674121812558
2020-12-01,0.039082460106458106
2020-12-02,0.010757858062691028
2020-12-03,0.010920291393720749
2020-12-04,0.020978416248776943
2020-12-07,-0.007686017318954685
2020-12-08,-0.003766610890786004
2020-12-09,-0.013087482302219122
2020-12-10,-0.0012180411097867383
2020-12-11,-0.002576817086145544
2020-12-14,-0.0054626273704792006
2020-12-15,0.023775039742260695
2020-12-16,7.754999699138843e-05
2020-12-17,0.020102923089016622
2020-12-18,0.00607535765685796
2020-12-21,0.0014908648248388445
2020-12-22,0.01107950601904295
2020-12-23,-0.02159940788200776
2020-12-24,0.00577148437500008
2020-12-28,-0.013578856404928619
2020-12-29,-0.0007871081596996232
2020-12-30,0.0074358632460711505
2020-12-31,0.01918675125508429
2021-01-04,-0.014820881840242217
2021-01-05,0.032652056612000546
2021-01-06,-0.005996522798170756
2021-01-07,0.033253706056755705
2021-01-08,0.021796053199711007
2021-01-11,-0.02364476991010711
2021-01-12,-0.007467997466291454
2021-01-13,-0.0031471390157142842
2021-01-14,0.006350473395100087
2021-01-15,0.02269934640091331
2021-01-19,-0.017312214908146495
2021-01-20,0.012486360682412156
2021-01-21,-0.036429997583986795
2021-01-22,-0.017892242717920337
2021-01-25,0.010092033854122828
2021-01-26,-0.008100534514445368
2021-01-27,-0.04757982077951173
2021-01-28,0.05286084621905163
2021-01-29,-0.020872958086987303
2021-02-01,0.03363276627571232
2021-02-02,0.027106218707610097
2021-02-03,-0.02077922163189949
2021-02-04,0.12629532643773955
2021-02-05,0.008599452652061856
2021-02-08,-0.02902733404994351
2021-02-09,0.020848545096099125
2021-02-10,-0.014991822281504086
2021-02-11,-0.01119222980121104
2021-02-12,0.01766279981609964
2021-02-16,0.007595401346842445
2021-02-17,-0.0239006075293815
2021-02-18,-0.007572663320675632
2021-02-19,0.0071598007286592935
2021-02-22,-0.032891150559292814
2021-02-23,-0.020240157561997485
2021-02-24,0.009598302654875157
2021-02-25,-0.02991665932021703
2021-02-26,0.01978025982224718
2021-03-01,-0.0035266527687044524
2021-03-02,-0.003362112558892849
2021-03-03,-0.06352875108925549
2021-03-04,-0.013233946809393271
2021-03-05,0.030761858757064164
2021-03-08,-0.07528988739909537
2021-03-09,0.039913696656988185
2021-03-10,-0.007908943359535403
2021-03-11,0.06293595208443947
2021-03-12,-0.01389705433565025
2021-03-15,0.04177535799444598
2021-03-16,-0.029184930251617502
2021-03-17,-0.004663192325324306
2021-03-18,-0.04749916473806681
2021-03-19,0.029356942707689404
2021-03-22,0.0021530494578874126
2021-03-23,-0.02208814783713986
2021-03-24,-0.024495049598121654
2021-03-25,0.023114727026640747
2021-03-26,0.020217490561336815
2021-03-29,-0.023356221804569866
2021-03-30,0.016143443972565397
2021-03-31,0.0328037908310026
2021-04-01,0.006500024570500917
2021-04-05,0.005302292841322442
2021-04-06,0.010767646800332598
2021-04-07,-0.002311189576063355
2021-04-08,0.04196829763983634
2021-04-09,0.029196695716185328
2021-04-12,0.014428898049472672
2021-04-13,-0.009116435597963046
2021-04-14,-0.0011752467157342128
2021-04-15,0.018993810922433907
2021-04-16,0.00016501430862336797
2021-04-19,-0.004304662994001229
2021-04-20,-0.012456037336872616
2021-04-21,0.0333445227705047
2021-04-22,-0.0012498693512043024
2021-04-23,0.007817193898488117
2021-04-26,-0.004644270311374599
2021-04-27,0.00732295315074083
2021-04-28,-0.013510075080623074
2021-04-29,-0.014705815037679315
2021-04-30,-0.014577881932517966
2021-05-03,0.007119691746495294
2021-05-04,-0.02937791910799148
2021-05-05,-0.022159278318413578
2021-05-06,0.027176057449495028
2021-05-07,0.02329329736414798
2021-05-10,-0.07326942020888483
2021-05-11,0.021208313373534793
2021-05-12,-0.031116439115099093
2021-05-13,0.009076954534461112
2021-05-14,0.027853009367720283
2021-05-17,-0.016729858821336263
2021-05-18,0.017836681656379305
2021-05-19,0.0034942760919667304
2021-05-20,0.028714473499277915
2021-05-21,0.006548690978155136
2021-05-24,0.021461786577154696
2021-05-25,-0.015716766991719644
2021-05-26,0.002924599039707987
2021-05-27,0.005161837934675617
2021-05-28,-0.01603947313789711
2021-06-01,0.005642558530762898
2021-06-02,-0.03031271622703413
2021-06-03,-0.014822096659309114
2021-06-04,0.027144689249400944
2021-06-07,-0.003571659898490953
2021-06-08,0.01635443830450023
2021-06-09,-0.00722329370436281
2021-06-10,0.045516694131618296
2021-06-11,-0.0009965635259145955
2021-06-14,-0.009435128860595499
2021-06-15,-0.009442579780867155
2021-06-16,-0.0007499578638213711
2021-06-17,0.0228986692177382
2021-06-18,-0.019059889644523653
2021-06-21,0.016454961667885737
2021-06-22,-0.011168453903404707
2021-06-23,0.001835566323080906
2021-06-24,0.019098093797398796
2021-06-25,-0.0039035846426183074
2021-06-28,0.010634556034677889
2021-06-29,-0.014030170331211345
2021-06-30,-0.00293731695304289
2021-07-01,0.013027859202383363
2021-07-02,0.008417281815545463
2021-07-06,-0.031241489552385038
2021-07-07,0.012486129634932785
2021-07-08,0.0074646492158205735
2021-07-09,0.01686153274948543
2021-07-12,0.024984427126005126
2021-07-13,-0.0007154916280074364
2021-07-14,-0.011379198755886222
2021-07-15,-0.021083648116371312
2021-07-16,-0.008975417372174
2021-07-19,-0.033370119005281085
2021-07-20,0.033833743865713695
2021-07-21,0.006399120203993025
2021-07-22,0.013346176341901606
2021-07-23,0.016498991382156936
2021-07-26,-0.004230137374038767
2021-07-27,-0.015843807315287672
2021-07-28,-0.005819274818322118
2021-07-29,0.0886197851388173
2021-07-30,0.02779994662646823
2021-08-02,0.006036234953601172
2021-08-03,0.00191432407924097
2021-08-04,0.009510341139463918
2021-08-05,-0.012415133884067231
2021-08-06,-0.007937398852306488
2021-08-09,-0.010249809746320504
2021-08-10,0.0011943709612192155
2021-08-11,0.0005819552666952443
2021-08-12,0.02397567468080286
2021-08-13,-0.01857244625939014
2021-08-16,-0.0006365868138313857
2021-08-17,-0.014274318279496878
2021-08-18,-0.008268596633362879
2021-08-19,0.006812154606244292
2021-08-20,0.002515256096109253
2021-08-23,0.023372496595501557
2021-08-24,0.02199287004368289
2021-08-25,0.005695524108688899
2021-08-26,-0.028372194396412587
2021-08-27,0.007594432706277798
2021-08-30,0.0003704634532586404
2021-08-31,0.009813298190008757
2021-09-01,0.01370940860807468
2021-09-02,0.014345028681565175
2021-09-03,-0.010328832824811673
2021-09-07,-0.007331916877815314
2021-09-08,0.019142375164953318
2021-09-09,-0.004808759655586803
2021-09-10,-0.007901860446005937
2021-09-13,-0.01386208732329075
2021-09-14,-0.005952018506703238
