Date,AMAT
2015-06-10,0.006529613543910129
2015-06-11,-0.012973970360434017
2015-06-12,-0.00808871754169116
2015-06-15,0.004587095947838016
2015-06-16,0.00558078990399391
2015-06-17,-0.01412720404256318
2015-06-18,0.015352998412748509
2015-06-19,-0.006048491437890768
2015-06-22,0.0070993141555626416
2015-06-23,0.005035316403038115
2015-06-24,0.0070140597845334
2015-06-25,-0.001989690740457961
2015-06-26,-0.013958290835487608
2015-06-29,-0.028817017289359703
2015-06-30,0.0005206927942831285
2015-07-01,0.015088304482114623
2015-07-02,0.005125425147033846
2015-07-06,-0.017337935017256334
2015-07-07,-0.005189372119332014
2015-07-08,-0.03234232409501625
2015-07-09,-0.001616842512631833
2015-07-10,0.013498458402252167
2015-07-13,0.028769638216093574
2015-07-14,-0.021751037193289413
2015-07-15,-0.01694009837969046
2015-07-16,-0.037694456312220126
2015-07-17,-0.0055962861547776965
2015-07-20,0.0
2015-07-21,0.0033763528809525045
2015-07-22,-0.019069232757987664
2015-07-23,0.01315046793157415
2015-07-24,-0.019751295893100873
2015-07-27,0.0005756011787965143
2015-07-28,0.013808901494218873
2015-07-29,-0.003972714178943182
2015-07-30,0.0011393953055807149
2015-07-31,-0.01195199925059831
2015-08-03,-0.01152076896414167
2015-08-04,-0.01923094207593834
2015-08-05,0.011883768658808691
2015-08-06,-0.010569447275058819
2015-08-07,0.007714891094244836
2015-08-10,0.03651355986183846
2015-08-11,-0.014772634097035331
2015-08-12,-0.00230688599997364
2015-08-13,-0.0144508140775097
2015-08-14,-0.024046942711079433
2015-08-17,0.02343754557440958
2015-08-18,-0.02362685154375055
2015-08-19,-0.005444390404578114
2015-08-20,-0.027980648899460947
2015-08-21,-0.03128931503356558
2015-08-24,-0.02454776075207843
2015-08-25,-0.017218586967859828
2015-08-26,0.02695414225841053
2015-08-27,0.04593199840433271
2015-08-28,0.003136615162409706
2015-08-31,0.006254017474985218
2015-09-01,-0.037290420518397704
2015-09-02,0.012266441544133588
2015-09-03,0.005101799388123274
2015-09-04,-0.0234772766794471
2015-09-08,0.022092414696794904
2015-09-09,-0.017164594854336523
2015-09-10,0.006468277669877676
2015-09-11,-0.0038559282907729697
2015-09-14,0.0064514464357077195
2015-09-15,0.020512816988097926
2015-09-16,0.015703384452168345
2015-09-17,-0.00927646651216607
2015-09-18,-0.00561818245462653
2015-09-21,-0.018204064181949864
2015-09-22,-0.03452720909955842
2015-09-23,-0.03245029919574216
2015-09-24,0.005475664552999859
2015-09-25,-0.006126548178366997
2015-09-28,-0.01575341862138857
2015-09-29,0.012526327979243801
2015-09-30,0.009621686000655494
2015-10-01,-0.0013614794806947605
2015-10-02,0.01840484833813827
2015-10-05,0.01070957693424801
2015-10-06,0.00927144304793015
2015-10-07,0.009842621340712343
2015-10-08,0.018193822949675642
2015-10-09,-0.0012764008643177949
2015-10-12,-0.003194874826637717
2015-10-13,-0.02948716582887978
2015-10-14,0.019814905268179528
2015-10-15,0.018134697035143033
2015-10-16,0.006997604555164738
2015-10-19,-0.0012634321368015788
2015-10-20,0.024035171005961198
2015-10-21,-0.0074117681107475075
2015-10-22,0.008711809312599739
2015-10-23,0.014189032048617545
2015-10-26,-0.00669113816329947
2015-10-27,-0.0036741775729929316
2015-10-28,0.016595100723159062
2015-10-29,0.012091326988130868
2015-10-30,0.0017926715295795148
2015-11-02,0.00715529696381334
2015-11-03,0.00651280478541838
2015-11-04,-0.007646951786966172
2015-11-05,-0.0035566325359007722
2015-11-06,0.014277245501648661
2015-11-09,-0.01407627506677167
2015-11-10,-0.00297453511168444
2015-11-11,0.0017903399054832736
2015-11-12,-0.015485760831005835
2015-11-13,0.04295200719328429
2015-11-16,0.029002394212096716
2015-11-17,0.010204048945249511
2015-11-18,0.01739579318467732
2015-11-19,0.003861760863687058
2015-11-20,-0.0010990989872143864
2015-11-23,-0.0027508294830556057
2015-11-24,0.013789734801211706
2015-11-25,0.003808536467653223
2015-11-27,0.009214540407923355
2015-11-30,0.008055528198127826
2015-12-01,0.02184349823152143
2015-12-02,-0.0026066290380876156
2015-12-03,-0.019341650436229374
2015-12-04,0.014392473203222567
2015-12-07,-0.006306295706777432
2015-12-08,0.0021157774436226795
2015-12-09,0.004221608034659541
2015-12-10,-0.014713681513017995
2015-12-11,-0.022933198561054247
2015-12-14,-0.014738024431265928
2015-12-15,0.022714575805370618
2015-12-16,0.0021665443778888793
2015-12-17,-0.023783578803715177
2015-12-18,0.0022142939201845735
2015-12-21,0.023205196912303938
2015-12-22,0.012958762351266362
2015-12-23,0.017590661657986173
2015-12-24,0.0010476342388181514
2015-12-28,-0.00575623713237694
2015-12-29,0.013684095698213161
2015-12-30,-0.015576254661893607
2015-12-31,-0.015295248260012162
2016-01-04,-0.010712475441392533
2016-01-05,0.0010825704426982163
2016-01-06,-0.04110333912301789
2016-01-07,-0.02932828447741398
2016-01-08,-0.02440428713163556
2016-01-11,-0.006551808352953992
2016-01-12,0.004196504002093038
2016-01-13,-0.03283550415388792
2016-01-14,0.03765412253195821
2016-01-15,-0.043426682446840226
2016-01-19,0.023010188087358552
2016-01-20,-0.004863320069536714
2016-01-21,0.026878460433257256
2016-01-22,0.014277251560575355
2016-01-25,-0.008211184735304355
2016-01-26,0.026019940338249725
2016-01-27,-0.014985589715542869
2016-01-28,-0.023990472909566907
2016-01-29,0.05815347304123453
2016-02-01,0.0
2016-02-02,-0.03399429834168177
2016-02-03,0.014076280956324627
2016-02-04,0.01677220724052808
2016-02-05,-0.04379937436396297
2016-02-08,-0.0368830478568013
2016-02-09,-0.00555860715824108
2016-02-10,-0.006832535014457242
2016-02-11,-0.02188835950489132
2016-02-12,0.0268540764609273
2016-02-16,0.041095989536865885
2016-02-17,0.025119292824116846
2016-02-18,0.0017505451403587724
2016-02-19,0.07047140334210589
2016-02-22,0.011425609402959669
2016-02-23,0.0010821204881632518
2016-02-24,0.009724202870420529
2016-02-25,0.010700980553471906
2016-02-26,0.005823387885327769
2016-02-29,-0.006842187865921834
2016-03-01,0.026496975130045897
2016-03-02,0.006195122036677603
2016-03-03,-0.0020524350862042295
2016-03-04,-0.003084929838046313
2016-03-07,0.002578529535943508
2016-03-08,-0.03395027315095345
2016-03-09,0.02076668873377918
2016-03-10,0.02086596388791251
2016-03-11,0.02401636363084636
2016-03-14,-0.006486999859666165
2016-03-15,-0.0005025777080688298
2016-03-16,0.007537660325155793
2016-03-17,0.011471490785001759
2016-03-18,0.010354989517422863
2016-03-21,0.011713192904472702
2016-03-22,0.0024122606436474126
2016-03-23,-0.024062004863943054
2016-03-24,-0.0064104407660402485
2016-03-28,0.002481696201146022
2016-03-29,0.019306748668516338
2016-03-30,0.021855392264412687
2016-03-31,0.006653865434243178
2016-04-01,0.011331802185530648
2016-04-04,-0.011671583706715505
2016-04-05,-0.010391622904889708
2016-04-06,0.005249865154452804
2016-04-07,-0.01234553354711354
2016-04-08,-0.00048107331351332494
2016-04-11,0.007215390248159759
2016-04-12,-0.00047724922943293
2016-04-13,0.018155276527338948
2016-04-14,0.007977744562886135
2016-04-15,-0.0004660411972519096
2016-04-18,0.004192078742366601
2016-04-19,-0.016697527351374197
2016-04-20,-0.0028298780782439747
2016-04-21,-0.008987363996167619
2016-04-22,0.007159569660480702
2016-04-25,-0.007583108931929705
2016-04-26,0.015759352950518446
2016-04-27,0.007052457890460717
2016-04-28,-0.028478533545778006
2016-04-29,-0.016338137033093614
2016-05-02,-0.007816079377996
2016-05-03,-0.010339900862596507
2016-05-04,-0.012437656870123992
2016-05-05,0.0
2016-05-06,0.001007766275152866
2016-05-09,0.0010061112774442105
2016-05-10,0.004524762877537558
2016-05-11,0.0015019205242126077
2016-05-12,-0.01899063822967717
2016-05-13,-0.0010188446280309238
2016-05-16,0.012238712926198936
2016-05-17,-0.010579408980124883
2016-05-18,0.014256562181536925
2016-05-19,-0.0005018995845220697
2016-05-20,0.13812141395412647
2016-05-23,0.010591308762295748
2016-05-24,0.03026323393649144
2016-05-25,0.0072370434215414114
2016-05-26,0.002958322169825278
2016-05-27,0.02992015614431609
2016-05-31,-0.0008181235844405554
2016-06-01,-0.0016380192721272557
2016-06-02,0.005742257203025902
2016-06-03,-0.005301615614008104
2016-06-06,-0.00902014394344075
2016-06-07,0.0
2016-06-08,0.0024823993743241513
2016-06-09,0.007841581901169903
2016-06-10,-0.014332474071468426
2016-06-13,-0.0054009938565613425
2016-06-14,-0.00835439735322363
2016-06-15,-0.0016846716317930888
2016-06-16,-0.00042187863491660593
2016-06-17,-0.010975256692473234
2016-06-20,0.008536157383616239
2016-06-21,0.008463371960591104
2016-06-22,0.0058749689636821145
2016-06-23,0.022945582535330633
2016-06-24,-0.05261010829205681
2016-06-27,-0.040464858417309624
2016-06-28,0.029160925786140712
2016-06-29,0.027027002148717116
2016-06-30,0.017402232654053273
2016-07-01,-0.0033374543869487683
2016-07-05,-0.0020927944918589514
2016-07-06,0.006711483109156591
2016-07-07,0.0120833111906411
2016-07-08,0.026348666449158342
2016-07-11,0.008824421273748273
2016-07-12,0.010337790490603016
2016-07-13,0.01967738482730752
2016-07-14,0.007333054391805094
2016-07-15,0.009195503104649339
2016-07-18,0.009870585056874992
2016-07-19,-0.007894765671129678
2016-07-20,0.009852527352661733
2016-07-21,-0.015759744596072656
2016-07-22,0.005337417356572782
2016-07-25,0.004550354507249166
2016-07-26,0.012080243522786915
2016-07-27,0.003356776184256116
2016-07-28,-0.010408801237331566
2016-07-29,-0.012396849258421994
2016-08-01,-0.0007609547484130896
2016-08-02,-0.011419316074087638
2016-08-03,0.008856040735006676
2016-08-04,0.00648880260435436
2016-08-05,0.01668556742059879
2016-08-08,0.0007459590145495465
2016-08-09,-0.0014908846526872077
2016-08-10,-0.014184669962865715
2016-08-11,0.015524695977668701
2016-08-12,0.013422650229195865
2016-08-15,0.010669825241970132
2016-08-16,-0.00910103218057945
2016-08-17,0.002571569959401998
2016-08-18,0.014291088678969999
2016-08-19,0.07080926354771266
2016-08-22,-0.016531628116163932
2016-08-23,0.030981064881382414
2016-08-24,-0.008347455611523169
2016-08-25,-0.0016833602131528513
2016-08-26,0.010792438153315098
2016-08-29,0.0026694768097892396
2016-08-30,-0.00199667221297839
2016-08-31,-0.005001526883820939
2016-09-01,0.015080285783397374
2016-09-02,-0.00891390242248613
2016-09-06,-0.0013323049316943392
2016-09-07,-0.00233474937733813
2016-09-08,-0.00401217597542014
2016-09-09,-0.03121859814304806
2016-09-12,0.025294452377785603
2016-09-13,-0.0070969927318266235
2016-09-14,0.0017020529854687716
2016-09-15,0.024464613792155587
2016-09-16,-0.0033166800199814217
2016-09-19,0.008319537583264758
2016-09-20,0.0029702968234117666
2016-09-21,0.005922862085615543
2016-09-22,-0.00915923830217169
2016-09-23,-0.020798943545724646
2016-09-26,-0.010451857868412184
2016-09-27,0.009881037080130994
2016-09-28,0.0033734634553765908
2016-09-29,-0.0053798188933466
2016-09-30,0.019269705734377807
2016-10-03,-0.0076283849850344865
2016-10-04,-0.010361172838485921
2016-10-05,0.011145240418544367
2016-10-06,-0.0016702874737365425
2016-10-07,-0.00468377067511927
2016-10-10,-0.012437045525280799
2016-10-11,-0.025187132356232822
2016-10-12,0.0
2016-10-13,-0.027234489917799976
2016-10-14,0.007537611769524055
2016-10-17,-0.009618884365348968
2016-10-18,0.007913820458784526
2016-10-19,0.01070648630209936
2016-10-20,0.002118421146493077
2016-10-21,0.0017619527793393264
2016-10-24,0.02532543642882068
2016-10-25,-0.00994854202401374
2016-10-26,-0.00034635451302122977
2016-10-27,0.00034647451603353474
2016-10-28,-0.006930006930006893
2016-10-31,0.014654644256004934
2016-11-01,-0.006189965465205893
2016-11-02,-0.01072671719550733
2016-11-03,-0.011192652771249367
2016-11-04,-0.0017685850493337485
2016-11-07,0.03933380581148116
2016-11-08,0.006137204526226014
2016-11-09,-0.012877060324660183
2016-11-10,-0.032612352454315374
2016-11-11,0.022711064586146357
2016-11-14,0.005898754058428324
2016-11-15,0.0213863915999144
2016-11-16,0.013846746459123871
2016-11-17,0.023650760859956987
2016-11-18,0.0003256888891811638
2016-11-21,0.01984378184333435
2016-11-22,0.01343995510662177
2016-11-23,0.006630925339696558
2016-11-25,0.0
2016-11-28,-0.0012546508210962148
2016-11-29,0.010050342629509323
2016-11-30,0.0012437270641350029
2016-12-01,-0.0652174281253538
2016-12-02,0.044518294003634384
2016-12-05,0.0028626714343606974
2016-12-06,0.002537022809653955
2016-12-07,0.028472099731251976
2016-12-08,0.006151751417649676
2016-12-09,-0.0110056549739318
2016-12-12,-0.010819021662164863
2016-12-13,0.0009373282127598248
2016-12-14,0.003434393881970532
2016-12-15,0.02862496199859521
2016-12-16,-0.016636646255155596
2016-12-19,-0.0021532194602362775
2016-12-20,0.005240669837864864
2016-12-21,-0.0009201805007544861
2016-12-22,0.013198418342834639
2016-12-23,-0.0033322424546676777
2016-12-27,0.013069723042018477
2016-12-28,-0.012901109118899745
2016-12-29,-0.007295153209821548
2016-12-30,-0.011940889782419584
2017-01-03,-0.010226421624129012
2017-01-04,0.0093926643604616
2017-01-05,-0.004342438784827651
2017-01-06,-0.001869339287302485
2017-01-09,0.02309604994118475
2017-01-10,0.010677678277692948
2017-01-11,0.010262472047501303
2017-01-12,-0.004780506398879281
2017-01-13,0.014410597167529238
2017-01-17,-0.01450181451935817
2017-01-18,0.011711582831578804
2017-01-19,0.001781427428266591
2017-01-20,0.002666363857232845
2017-01-23,-0.0026592732671069097
2017-01-24,0.00829593431720288
2017-01-25,0.011460473261001747
2017-01-26,-0.012783139018000433
2017-01-27,0.03119476307411917
2017-01-30,-0.019977380663604327
2017-01-31,-0.0026205540376568193
2017-02-01,0.022773897388018938
2017-02-02,-0.002569593429850636
2017-02-03,0.010589904865441424
2017-02-06,-0.0036819321083989554
2017-02-07,0.010233001761609017
2017-02-08,0.0016884017553333575
2017-02-09,-0.00533702396569824
2017-02-10,-0.0025417222528950623
2017-02-13,0.003963825622080419
2017-02-14,-0.00648655069450077
2017-02-15,0.007380351516987682
2017-02-16,-0.00873489019562601
2017-02-17,0.01681840449651517
2017-02-21,0.025512085959298547
2017-02-22,-0.0019139813155808483
2017-02-23,-0.00958608125888516
2017-02-24,0.0038716148677415685
2017-02-27,0.0035813623029232744
2017-02-28,-0.005764552828872893
2017-03-01,0.017393695696314992
2017-03-02,-0.009769070445451278
2017-03-03,0.01041333598545835
2017-03-06,-0.00027083771113878274
2017-03-07,0.002984561700027699
2017-03-08,0.005950342785459695
2017-03-09,0.00510906151717716
2017-03-10,0.019796515174067775
2017-03-13,0.008394571759744451
2017-03-14,-0.0044227191881847094
2017-03-15,0.01698438093705623
2017-03-16,0.003340704811324313
2017-03-17,0.005889545734932389
2017-03-20,0.00738283538964124
2017-03-21,-0.02501849335481454
2017-03-22,0.006220344522399168
2017-03-23,0.0007728845545185159
2017-03-24,0.0030890429803067665
2017-03-27,-0.0028228579354019345
2017-03-28,-0.0010294877235499378
2017-03-29,0.0012884282952905224
2017-03-30,0.0005143422268940601
2017-03-31,0.00025730783289357184
2017-04-03,-0.0002572416426039892
2017-04-04,0.0028285574690376514
2017-04-05,-0.015897469287651123
2017-04-06,0.005211269509288297
2017-04-07,0.009071954742046362
2017-04-10,-0.0017983367614743395
2017-04-11,-0.016983586975080178
2017-04-12,-0.011256965583523293
2017-04-13,-0.006619237034410808
2017-04-17,0.01332668656608571
2017-04-18,0.0007888168242777827
2017-04-19,0.031537148627051925
2017-04-20,0.016306220568945262
2017-04-21,-0.0025071054405321203
2017-04-24,0.01633598779905321
2017-04-25,0.008654803139538592
2017-04-26,-0.001961143272069421
2017-04-27,0.015229599541192407
2017-04-28,-0.01742109457375296
2017-05-01,0.026840952860213374
2017-05-02,0.00023946722905510143
2017-05-03,-0.0038359744313839483
2017-05-04,0.0016847390411416363
2017-05-05,0.0050458169222828975
2017-05-08,-0.0069327690122096275
2017-05-09,0.012036399034252243
2017-05-10,0.01974349880667492
2017-05-11,0.014228740883631907
2017-05-12,-0.0009198100726900416
2017-05-15,0.020257726150797017
2017-05-16,0.016922396727883537
2017-05-17,-0.05125361023932373
2017-05-18,0.026894022330922862
2017-05-19,0.003871673985957891
2017-05-22,0.014745740980270039
2017-05-23,0.00627435935589582
2017-05-24,-0.006235051351691445
2017-05-25,0.008738479622014017
2017-05-26,0.01066218986780898
2017-05-30,0.001318633091030419
2017-05-31,0.007023601161551429
2017-06-01,0.0026155144613868586
2017-06-02,0.01739127594218326
2017-06-05,-0.0017092205868501908
2017-06-06,-0.00321076704972878
2017-06-07,0.014816493212438608
2017-06-08,0.003597138187232396
2017-06-09,-0.05671499460268725
2017-06-12,-0.008940621569633267
2017-06-13,0.011501890984229712
2017-06-14,-0.019398216298120108
2017-06-15,-0.018644668773117212
2017-06-16,-0.0011583089250618572
2017-06-19,0.027371935023460692
2017-06-20,-0.02099804566989638
2017-06-21,0.005996539658149391
2017-06-22,-0.006419539068941993
2017-06-23,0.017305171037398148
2017-06-26,-0.019051811627131987
2017-06-27,-0.03144522130574334
2017-06-28,0.019097404555325603
2017-06-29,-0.0292804517088876
2017-06-30,-0.0031373869901581974
2017-07-03,-0.007262203088879038
2017-07-05,0.027066705234999766
2017-07-06,-0.00023744127886904387
2017-07-07,0.03395869760876713
2017-07-10,0.015387907311520843
2017-07-11,0.026917019162119304
2017-07-12,-0.002643075978504883
2017-07-13,0.00044192587868718824
2017-07-14,0.01810146665822643
2017-07-17,0.0006507247843241526
2017-07-18,0.010183868033813548
2017-07-19,0.012012171182661291
2017-07-20,0.0014834777751266959
2017-07-21,-0.009311889279949193
2017-07-24,-0.0006411327022530777
2017-07-25,-0.008123160747285474
2017-07-26,0.022629476107963287
2017-07-27,-0.029715371080592745
2017-07-28,-0.017159208830709205
2017-07-31,-0.020773307325381407
2017-08-01,-0.004739633829044632
2017-08-02,-0.031065450834497965
2017-08-03,-0.0007024478417092528
2017-08-04,0.002810397944528642
2017-08-07,0.026623079249076254
2017-08-08,-0.0013648274823500062
2017-08-09,-0.0020500391733286882
2017-08-10,-0.040629970143292615
2017-08-11,0.024982235704273048
2017-08-14,0.01624866411973369
2017-08-15,0.002284191872498731
2017-08-16,0.013217986963985684
2017-08-17,-0.030139442956707452
2017-08-18,0.027365296118975202
2017-08-21,-0.022347757837181792
2017-08-22,0.028697160921892007
2017-08-23,-0.009673713254668814
2017-08-24,-0.006814709896848958
2017-08-25,-0.009378309109670302
2017-08-28,0.007388925966798299
2017-08-29,0.008938549192373246
2017-08-30,0.03293945158400979
2017-08-31,-0.0076974343930776845
2017-09-01,-0.00044302279250740817
2017-09-05,-0.013747088257952123
2017-09-06,0.005620178227124795
2017-09-07,0.010954652575871249
2017-09-08,-0.019239186821296994
2017-09-11,0.02773433652348367
2017-09-12,0.0015357524990811111
2017-09-13,0.010295265469627113
2017-09-14,0.020164900673493635
2017-09-15,0.0019127092938553414
2017-09-18,0.019304187736092437
2017-09-19,0.0043705980063852845
2017-09-20,-0.020306735882565263
2017-09-21,-0.0027494995084705875
2017-09-22,0.013149742323060876
2017-09-25,-0.03014460981015965
2017-09-26,-0.00884980490717624
2017-09-27,0.06358911742079121
2017-09-28,0.036445436339518356
2017-09-29,0.029040161910292683
2017-10-02,-0.0001920314618206742
2017-10-03,-0.0046083608901832385
2017-10-04,-0.004629776533131014
2017-10-05,-0.003294648405659073
2017-10-06,0.018860673673106287
2017-10-09,0.005534457979318397
2017-10-10,-0.0018978943434085904
2017-10-11,0.012169604614350238
2017-10-12,0.0015028814093569487
2017-10-13,0.011817450430709364
2017-10-16,0.020393276964736584
2017-10-17,0.0016351980078608275
2017-10-18,0.0038091576297969443
2017-10-19,-0.00018067864282877988
2017-10-20,0.013735714136259514
2017-10-23,0.004992024580507293
2017-10-24,0.00017722950319365438
2017-10-25,-0.01915571273669503
2017-10-26,0.01139249562096456
2017-10-27,0.013588511431065431
2017-10-30,-0.0139356141642345
2017-10-31,0.009481379259789202
2017-11-01,-0.012759059074372692
2017-11-02,0.009872446082966668
2017-11-03,0.005154737996908354
2017-11-06,-0.0038904671845021443
2017-11-07,0.002485266716129919
2017-11-08,0.007968800895979511
2017-11-09,-0.025298373427763754
2017-11-10,0.01586154695157216
2017-11-13,0.011887565002443479
2017-11-14,-0.01069625593436252
2017-11-15,-0.011520635624533648
2017-11-16,0.037116747178417286
2017-11-17,-0.023340156424709768
2017-11-20,0.02000341173743836
2017-11-21,0.020479130194016815
2017-11-22,-0.01737636862593339
2017-11-24,0.003987375784616942
2017-11-27,-0.01675021770171603
2017-11-28,0.006849521103750256
2017-11-29,-0.07709748856770349
2017-11-30,-0.002646045385539919
2017-12-01,-0.016297098589713954
2017-12-04,-0.04122540579822265
2017-12-05,0.006228896969850961
2017-12-06,0.018569934797652232
2017-12-07,0.02528930783318417
2017-12-08,-0.016634968672164296
2017-12-11,0.0036947145785093394
2017-12-12,-0.022278120409882862
2017-12-13,0.005745715219345415
2017-12-14,0.010835433566403818
2017-12-15,0.02397194178537876
2017-12-18,0.016368520223704497
2017-12-19,-0.008239922502376595
2017-12-20,0.0062313656998647105
2017-12-21,-0.02627145737172154
2017-12-22,0.0032761113469255143
2017-12-26,-0.01940058568378389
2017-12-27,0.01234071641597545
2017-12-28,0.0007742707535935978
2017-12-29,-0.011601056759210082
2018-01-02,0.037558700336490114
2018-01-03,0.017722345659300975
2018-01-04,0.00574278520538507
2018-01-05,0.0057101470894316275
2018-01-08,0.024175946169719964
2018-01-09,-0.018955776990736473
2018-01-10,-0.028435887149148464
2018-01-11,-0.0018764146526167869
2018-01-12,0.004699191273979775
2018-01-16,0.019644851084297477
2018-01-17,0.052109963450581276
2018-01-18,0.001046583060376971
2018-01-19,0.0
2018-01-22,0.0010451991600164412
2018-01-23,0.0057430635127389
2018-01-24,-0.015746493029942465
2018-01-25,-0.019690746680750548
2018-01-26,0.024390171163333862
2018-01-29,-0.03133755723608522
2018-01-30,-0.03524309342409082
2018-01-31,0.004683500768849269
2018-02-01,-0.006526226455228601
2018-02-02,-0.04879862265004098
2018-02-05,-0.04676430431656875
2018-02-06,0.04015736071842402
2018-02-07,-0.031044468056431462
2018-02-08,-0.06038229334338807
2018-02-09,0.05092907947327019
2018-02-12,0.02953416884037363
2018-02-13,0.0010098533772515683
2018-02-14,0.04863792645894449
2018-02-15,0.03906874829778273
2018-02-16,0.019262474742430813
2018-02-20,0.03149463652889817
2018-02-21,-0.00935376933526011
2018-02-22,-0.0010689756560552377
2018-02-23,0.016764590121032485
2018-02-26,0.0315736030263305
2018-02-27,-0.019894931156134832
2018-02-28,-0.0008673926664570786
2018-03-01,-0.009029133104503595
2018-03-02,0.016821462201555448
2018-03-05,-0.006893075802666626
2018-03-06,0.040951010894980655
2018-03-07,-0.009501734307411192
2018-03-08,-0.0008414785439383454
2018-03-09,0.037729484486217935
2018-03-12,-0.010387979510167455
2018-03-13,-0.02099370441379833
2018-03-14,0.00904649709293226
2018-03-15,0.0008302998325619981
2018-03-16,-0.0139350692220237
2018-03-19,-0.01581418105131349
2018-03-20,0.012478483233414828
2018-03-21,0.02616930626704561
2018-03-22,-0.0299438646842507
2018-03-23,-0.06071939199315768
2018-03-26,0.0557962853880285
2018-03-27,-0.0518213913994513
2018-03-28,-0.024891697123809786
2018-03-29,0.028671836001095796
2018-04-02,-0.04891228629977651
2018-04-03,0.020608754797762918
2018-04-04,0.02927045946675433
2018-04-05,-0.022858348566979214
2018-04-06,-0.035918231132695655
2018-04-09,0.012992115027939732
2018-04-10,0.03357225200802749
2018-04-11,0.0027371104776392485
2018-04-12,0.02693359761003089
2018-04-13,-0.00637938957619999
2018-04-16,0.014267767767101036
2018-04-17,0.01740804418800046
2018-04-18,-0.05409598563285167
2018-04-19,-0.06468130509655867
2018-04-20,-0.0019533700984564195
2018-04-23,-0.017811790399681393
2018-04-24,-0.029095241253507043
2018-04-25,0.008620666158336121
2018-04-26,0.02747238084846959
2018-04-27,-0.021588456370918552
2018-04-30,0.0054657771919182085
2018-05-01,0.0249646596464963
2018-05-02,-0.007463892215031964
2018-05-03,0.00356208920054768
2018-05-04,0.0364821059619298
2018-05-07,0.0005705941498110878
2018-05-08,0.016352833415871126
