Date,AMD
2016-03-21,-0.04436863873003127
2016-03-22,-0.003571425226269853
2016-03-23,-0.039426486236496916
2016-03-24,0.04104473595365432
2016-03-28,-0.00358422602149977
2016-03-29,0.028776951269557483
2016-03-30,0.0
2016-03-31,-0.0034965002902287434
2016-04-01,-0.00701753740202038
2016-04-04,0.0
2016-04-05,-0.024734959409867696
2016-04-06,0.014492739851898806
2016-04-07,-0.057142803620318094
2016-04-08,0.03787875024959453
2016-04-11,0.007299263086460783
2016-04-12,0.018115924814873674
2016-04-13,-0.0035587155398179027
2016-04-14,-0.028571401810159047
2016-04-15,-0.007352934086817808
2016-04-18,0.02222220063700142
2016-04-19,-0.05072467586518947
2016-04-20,0.03053441435840476
2016-04-21,-0.029629689152511185
2016-04-22,0.5229008335186689
2016-04-25,-0.13533833598053646
2016-04-26,0.06086957543318405
2016-04-27,0.019125664371920426
2016-04-28,-0.032171614842905205
2016-04-29,-0.016620483247395845
2016-05-02,0.05352114359790017
2016-05-03,-0.037433183034006445
2016-05-04,0.0
2016-05-05,0.016666717440995127
2016-05-06,0.005464475534834312
2016-05-09,-0.008152165990639837
2016-05-10,-0.0027397233430072054
2016-05-11,0.002747250048093175
2016-05-12,-0.016438405378200405
2016-05-13,0.022284168255515047
2016-05-16,0.0326975158213787
2016-05-17,0.0
2016-05-18,0.01319259968853359
2016-05-19,-0.0182291496894319
2016-05-20,0.026525173776789313
2016-05-23,0.043927669592007224
2016-05-24,0.03960392300071258
2016-05-25,-0.004761900436850985
2016-05-26,0.040669876381672854
2016-05-27,0.057471265627790036
2016-05-31,-0.006521681215901576
2016-06-01,-0.030634647278767635
2016-06-02,-0.0428894050977231
2016-06-03,-0.01886790755296608
2016-06-06,0.0745192197476614
2016-06-07,0.008948644422301033
2016-06-08,-0.011086516230013554
2016-06-09,0.01345290185344239
2016-06-10,-0.0442477455993574
2016-06-13,0.01851850012202405
2016-06-14,-0.0022727792420651483
2016-06-15,0.006833760984226611
2016-06-16,0.07466061493436693
2016-06-17,0.10736846923828125
2016-06-20,-0.030418311271305787
2016-06-21,0.0686274335641941
2016-06-22,-0.07889905383255469
2016-06-23,0.03784861711999277
2016-06-24,-0.06333971617847145
2016-06-27,-0.032786950921536606
2016-06-28,0.08474578668385702
2016-06-29,0.0019531697471404375
2016-06-30,0.001949269360935979
2016-07-01,-0.013618618023832796
2016-07-05,-0.021696278065087005
2016-07-06,0.016129016752173708
2016-07-07,-0.003968250213867153
2016-07-08,0.01593623984263237
2016-07-11,-0.017646995575231528
2016-07-12,0.02594803027240067
2016-07-13,-0.009727571049898076
2016-07-14,0.015717076877764136
2016-07-15,-0.005802748426621873
2016-07-18,0.07198450817260871
2016-07-19,-0.018148888805040952
2016-07-20,0.0
2016-07-21,-0.03512015944165803
2016-07-22,0.11877402055862474
2016-07-25,0.14726021133683576
2016-07-26,0.04179107728050213
2016-07-27,-0.01862465817846426
2016-07-28,-0.0043795231224605935
2016-07-29,0.005865096898272304
2016-08-01,-0.03207000914679303
2016-08-02,-0.05722886223563817
2016-08-03,0.006389770030435393
2016-08-04,0.026984062588886637
2016-08-05,0.021638384522823406
2016-08-08,0.010589968745885914
2016-08-09,-0.01197603679070025
2016-08-10,-0.016666687136948966
2016-08-11,0.013867512444054375
2016-08-12,0.022796367341437085
2016-08-15,0.03268941895514854
2016-08-16,-0.024460374693846543
2016-08-17,-0.014749318344424278
2016-08-18,0.053892236940961125
2016-08-19,0.08238635324557442
2016-08-22,-0.005249338904693812
2016-08-23,0.01187337117331877
2016-08-24,-0.031290775171841645
2016-08-25,0.005383575070952773
2016-08-26,0.026773800765684364
2016-08-29,-0.010430237667573783
2016-08-30,-0.013175280561177671
2016-08-31,-0.012015978438046915
2016-09-01,-0.00675678244466027
2016-09-02,0.02176875188099281
2016-09-06,-0.022636494156173526
2016-09-07,-0.06811988959206128
2016-09-08,-0.08918130407988556
2016-09-09,-0.0529694899993165
2016-09-12,0.006779654441774419
2016-09-13,-0.03367008151105677
2016-09-14,0.05226484367549422
2016-09-15,-0.0033112551411966784
2016-09-16,0.0049834235719934394
2016-09-19,0.018181760861049723
2016-09-20,0.001623413819731967
2016-09-21,0.019448927726944287
2016-09-22,0.01271858890162636
2016-09-23,0.028257505244834613
2016-09-26,-0.03511450570624819
2016-09-27,0.0348100924392567
2016-09-28,0.007645289147784062
2016-09-29,0.012139593604506782
2016-09-30,0.035981974268809225
2016-10-03,0.005788706618858663
2016-10-04,0.002877695176315198
2016-10-05,-0.027259624978851926
2016-10-06,0.02654864642603183
2016-10-07,-0.030172419108618675
2016-10-10,0.0133333559389468
2016-10-11,-0.04970762353846625
2016-10-12,0.01846152085524344
2016-10-13,-0.019637479862273266
2016-10-14,0.04006166996166782
2016-10-17,-0.01185184054904509
2016-10-18,0.008995493567202306
2016-10-19,0.0059435307191177955
2016-10-20,0.028065001145606505
2016-10-21,-0.06321839867943513
2016-10-24,0.07515341248293872
2016-10-25,0.06990010772029942
2016-10-26,-0.02800000508626299
2016-10-27,-0.024691334606381732
2016-10-28,0.012658182005721885
2016-10-31,0.004166695917094954
2016-11-01,-0.01936374358454518
2016-11-02,-0.046544417010428774
2016-11-03,-0.008875801417927431
2016-11-04,-0.020895503055387565
2016-11-07,0.06097562482568364
2016-11-08,0.0057471209243953325
2016-11-09,-0.008571420397077256
2016-11-10,-0.09221900017417606
2016-11-11,0.061904738837810225
2016-11-14,0.014947668726047247
2016-11-15,0.026509547768760244
2016-11-16,0.10043046013966195
2016-11-17,0.10299869022097141
2016-11-18,0.02955082728992031
2016-11-21,0.026406376719747993
2016-11-22,-0.02796420712911052
2016-11-23,0.012658298695419568
2016-11-25,-0.003409060491018745
2016-11-28,0.0068414438780637354
2016-11-29,0.011325071611977489
2016-11-30,-0.002239692842124552
2016-12-01,-0.05836133703642976
2016-12-02,0.01668645815489822
2016-12-05,0.01758506177025887
2016-12-06,0.08870961716789494
2016-12-07,0.011640276462621113
2016-12-08,0.0815899266458886
2016-12-09,0.0
2016-12-12,0.03288202587722355
2016-12-13,-0.013108646003961888
2016-12-14,0.0009487883223937565
2016-12-15,0.02938383510311482
2016-12-16,-0.0184161892806477
2016-12-19,0.02720449962515059
2016-12-20,0.05114159172339572
2016-12-21,-0.0034752355393231626
2016-12-22,0.0113339242732724
2016-12-23,-0.001724177336719812
2016-12-27,0.042314315573962924
2016-12-28,-0.04308198154407061
2016-12-29,0.0034632001032446347
2016-12-30,-0.02157031895674122
2017-01-03,0.007936521285438536
2017-01-04,0.0
2017-01-05,-0.016622968415108463
2017-01-06,0.007117431079635805
2017-01-09,0.015017674989132201
2017-01-10,-0.004351626782495344
2017-01-11,-0.020979001741372683
2017-01-12,-0.03928567748896872
2017-01-13,-0.016728652541533107
2017-01-17,-0.07183367054464174
2017-01-18,0.006110022554106864
2017-01-19,-0.011133568360638724
2017-01-20,-0.0020471296649509085
2017-01-23,0.016410240760216244
2017-01-24,0.053481305865972883
2017-01-25,-0.008620613269245903
2017-01-26,0.01642512753896197
2017-01-27,0.014258518251258678
2017-01-30,-0.005623282023212495
2017-01-31,-0.022620148810949647
2017-02-01,0.1629701593739703
2017-02-02,0.01824206514923854
2017-02-03,-0.003257325954627577
2017-02-06,0.11356212167606716
2017-02-07,-0.024944985306908585
2017-02-08,0.020316061590569534
2017-02-09,-0.01032450877510449
2017-02-10,0.011922492287816278
2017-02-13,-0.0066274044987865155
2017-02-14,-0.017049632775291257
2017-02-15,0.0030165883229702484
2017-02-16,-0.024812023982972664
2017-02-17,0.012336148351426601
2017-02-21,0.06626046290755316
2017-02-22,0.019999980926513672
2017-02-23,0.0028011178292022265
2017-02-24,-0.01396646742509522
2017-02-27,0.07648724734131207
2017-02-28,-0.04868419607920638
2017-03-01,0.03457814652012092
2017-03-02,-0.07085564284182966
2017-03-03,-0.06258992154210374
2017-03-06,0.0007674772898522697
2017-03-07,0.000766888720175718
2017-03-08,0.01302682557925472
2017-03-09,0.008320700034446293
2017-03-10,0.04351087224498662
2017-03-13,0.026599560720190762
2017-03-14,-0.012604996839451155
2017-03-15,-0.008510697587718052
2017-03-16,-0.023605145530159688
2017-03-17,-0.011721600870589377
2017-03-20,0.06745736566729987
2017-03-21,-0.040277773546583795
2017-03-22,0.020260542172831686
2017-03-23,-0.02198584476806842
2017-03-24,-0.0065264795385682195
2017-03-27,0.0
2017-03-28,-0.0007299437241651274
2017-03-29,0.0014609538624332785
2017-03-30,0.02479942754499409
2017-03-31,0.03558718812898798
2017-04-03,0.006185577416363275
2017-04-04,-0.03278691835069325
2017-04-05,0.0007062308608474233
2017-04-06,-0.06351443992127781
2017-04-07,0.018839486916048864
2017-04-10,-0.031065093348629724
2017-04-11,0.0
2017-04-12,-0.025954209365430914
2017-04-13,-0.035266442099787465
2017-04-17,0.038992650355350156
2017-04-18,0.012509761367421435
2017-04-19,-0.008494182107905979
2017-04-20,0.021027998510960932
2017-04-21,-0.008390515603196147
2017-04-24,0.010000008803147553
2017-04-25,0.02741810004108869
2017-04-26,-0.005930313199658643
2017-04-27,0.01565995828012623
2017-04-28,-0.023494838290234132
2017-05-01,0.024060127085346883
2017-05-02,-0.24229076493853452
2017-05-03,0.006783008776021893
2017-05-04,-0.02791144872669793
2017-05-05,0.00891081143706618
2017-05-08,-0.014720277203841725
2017-05-09,0.013944257356044432
2017-05-10,0.05992137901676742
2017-05-11,0.025949929004736028
2017-05-12,0.017163553685231925
2017-05-15,0.014209577634084924
2017-05-16,0.1164623393012858
2017-05-17,-0.12156864241057752
2017-05-18,0.007142850452539706
2017-05-19,0.011524833113331523
2017-05-22,-0.03242768540816421
2017-05-23,-0.013586922015269343
2017-05-24,0.0
2017-05-25,0.00826438898771542
2017-05-26,0.001821535391393958
2017-05-30,0.010909080505371094
2017-05-31,0.006294936649695826
2017-06-01,-0.02323496737777475
2017-06-02,-0.002744801995229751
2017-06-05,0.031192675641004808
2017-06-06,0.07028469554625594
2017-06-07,0.02909396419273924
2017-06-08,0.0420031905720899
2017-06-09,-0.04806200805374283
2017-06-12,-0.015472278869287037
2017-06-13,-0.010752697502083297
2017-06-14,-0.01588625248973985
2017-06-15,-0.022939715145514294
2017-06-16,-0.005217427792756468
2017-06-19,0.04283223275923076
2017-06-20,0.05951383235413177
2017-06-21,0.10601259197128465
2017-06-22,0.02861234515753086
2017-06-23,-0.014603618670077978
2017-06-26,-0.006351457452597908
2017-06-27,-0.04829547648156485
2017-06-28,-0.012686573218917085
2017-06-29,-0.04761898583256563
2017-06-30,-0.009523875841295881
2017-07-03,-0.02644230254890867
2017-07-05,0.08559670736671432
2017-07-06,-0.012888485824704587
2017-07-07,0.026113608829471113
2017-07-10,0.0336826927023568
2017-07-11,0.005792897992415558
2017-07-12,0.028797668008882615
2017-07-13,-0.053184060945461686
2017-07-14,0.028824859646697787
2017-07-17,-0.00862068138659311
2017-07-18,-0.02318845246925283
2017-07-19,0.005192926622824112
2017-07-20,0.018450184242133405
2017-07-21,0.005797095840604838
2017-07-24,0.02017289125811139
2017-07-25,-0.0035310869543547785
2017-07-26,0.046066661092864836
2017-07-27,-0.043360456192299
2017-07-28,-0.012039665557491142
2017-07-31,-0.024372771128073678
2017-08-01,0.007347566788560966
2017-08-02,-0.02479942754499398
2017-08-03,-0.009723269674918322
2017-08-04,-0.009063435621868399
2017-08-07,0.023628080969567034
2017-08-08,-0.02382730016582424
2017-08-09,-0.021357722372523535
2017-08-10,-0.05533905240600212
2017-08-11,0.009075879349496496
2017-08-14,0.04333611663803816
2017-08-15,0.020376193120540398
2017-08-16,-0.029953942366430675
2017-08-17,-0.022961200255370295
2017-08-18,0.002431096645075792
2017-08-21,-0.025869013563839305
2017-08-22,0.009958496569265618
2017-08-23,0.02547242925217663
2017-08-24,0.0016026008411285098
2017-08-25,-0.0055999755859375
2017-08-28,-0.016090165569519255
2017-08-29,-0.0065412859117267574
2017-08-30,0.04279839292921506
2017-08-31,0.026045771248533578
2017-09-01,0.014615352337177034
2017-09-05,-0.020470016124254475
2017-09-06,-0.004643995298946657
2017-09-07,-0.017884879344993276
2017-09-08,-0.030087103008529126
2017-09-11,0.02448981148856033
2017-09-12,-0.019920318422350647
2017-09-13,-0.006504058737032858
2017-09-14,0.003273319229047278
2017-09-15,0.021207196087103863
2017-09-18,0.04472839021304709
2017-09-19,0.0030581010769374917
2017-09-20,0.04725608925054203
2017-09-21,-0.024017462096303843
2017-09-22,-0.008202808197531386
2017-09-25,-0.05187973865882278
2017-09-26,-0.012688330830158745
2017-09-27,0.02329316998360209
2017-09-28,0.0
2017-09-29,0.0007849473360672654
2017-10-02,-0.0031372519100413276
2017-10-03,0.05586152919087528
2017-10-04,-0.00819669568195891
2017-10-05,0.0022539242693768724
2017-10-06,-0.008245922720639731
2017-10-09,0.01814064498084722
2017-10-10,0.01707494711780444
2017-10-11,0.01313870858991173
2017-10-12,0.02305473286641302
2017-10-13,0.0014084829600224946
2017-10-16,0.00281293678634964
2017-10-17,-0.007012649359372958
2017-10-18,-0.006355943047862356
2017-10-19,-0.008528776699492369
2017-10-20,-0.010035798678323604
2017-10-23,0.02099927248670408
2017-10-24,0.010638270529935934
2017-10-25,-0.1347368474592242
2017-10-26,-0.02595293566944612
2017-10-27,-0.014154877023659584
2017-10-30,-0.08023646934307627
2017-10-31,0.00918268362192709
2017-11-01,-0.01728840621840788
2017-11-02,0.004629647208502563
2017-11-03,0.024884746045767514
2017-11-06,0.07284176510366702
2017-11-07,0.010058665757705088
2017-11-08,-0.028215779851133438
2017-11-09,-0.05038429980067316
2017-11-10,0.012589959061471312
2017-11-13,-0.015097697410155986
2017-11-14,0.002705115649993095
2017-11-15,-0.0044964200763882856
2017-11-16,0.01626019061770534
2017-11-17,0.011555565728081696
2017-11-20,-0.0035149351011225516
2017-11-21,0.005290958124783751
2017-11-22,-0.00263155561184647
2017-11-24,0.0008795276149946574
2017-11-27,0.014938495130436769
2017-11-28,-0.03290044226542477
2017-11-29,-0.030438688474986875
2017-11-30,0.005540204989786135
2017-12-01,-0.014692451427196773
2017-12-04,-0.0652376364518692
2017-12-05,-0.011964096585627138
2017-12-06,0.009081751157785645
2017-12-07,0.003999996185302779
2017-12-08,-0.009960197395386228
2017-12-11,0.02213282457908572
2017-12-12,-0.025590574093174
2017-12-13,0.021212125882702715
2017-12-14,0.0019782847124492076
2017-12-15,0.015794654057705193
2017-12-18,0.06705535305551602
2017-12-19,-0.002732216231502771
2017-12-20,0.0027397016889267878
2017-12-21,-0.008196648694508424
2017-12-22,-0.03213961161023571
2017-12-26,-0.007590125616280363
2017-12-27,0.0066921314119439135
2017-12-28,0.001899378753168257
2017-12-29,-0.025592459988843408
2018-01-02,0.06809336842879654
2018-01-03,0.05191262953208109
2018-01-04,0.04935062211353536
2018-01-05,-0.01980196150035629
2018-01-08,0.033670001235441616
2018-01-09,-0.03745928730860604
2018-01-10,0.011844360993009007
2018-01-11,0.015050192692446673
2018-01-12,-0.009884669041635097
2018-01-16,-0.009151464738964554
2018-01-17,0.022670063914596916
2018-01-18,0.023809520081029323
2018-01-19,0.009623086045664753
2018-01-22,0.004765644576267158
2018-01-23,0.022924898861516274
2018-01-24,-0.017774308322621724
2018-01-25,-0.023603476776904997
2018-01-26,0.043513293190381
2018-01-29,0.02857142015510794
2018-01-30,-0.03378377023837276
2018-01-31,0.06759905930809484
2018-02-01,-0.03566228379043768
2018-02-02,-0.06037737288565004
2018-02-05,-0.07068274119860085
2018-02-06,0.006914427468986295
2018-02-07,-0.0042917801457279525
2018-02-08,-0.03275862947797348
2018-02-09,0.008021403783061043
2018-02-12,0.03271440069244669
2018-02-13,0.008561594621799617
2018-02-14,0.03565365753943106
2018-02-15,-0.000819690904768855
2018-02-16,-0.03035273981095965
2018-02-20,0.016920538756615144
2018-02-21,-0.024958417579850734
2018-02-22,0.010238897851962525
2018-02-23,0.01942563676285558
2018-02-26,0.028997546836708743
2018-02-27,0.008856655072587483
2018-02-28,-0.03351955987586863
2018-03-01,-0.01734104410409143
2018-03-02,-0.007562958134337272
2018-03-05,0.008467351756339392
2018-03-06,-0.012594426570279649
2018-03-07,0.04081628681073313
2018-03-08,-0.02205878342632439
2018-03-09,-0.022556428716830057
2018-03-12,-0.015384560208191234
2018-03-13,0.010416656318638529
2018-03-14,-0.024055041098527963
2018-03-15,0.0088028507475304
2018-03-16,0.0008726203183724301
2018-03-19,-0.0034873549190761466
2018-03-20,-0.0279965564264798
2018-03-21,0.013501402055799083
2018-03-22,-0.031083514596383144
2018-03-23,-0.025664503839347708
2018-03-26,-0.017873991722681226
2018-03-27,-0.04214555537052489
2018-03-28,-0.0189999580383301
2018-03-29,0.024464807426332502
2018-04-02,-0.05174133809898451
2018-04-03,0.0020986839794419065
2018-04-04,0.023036676715697535
2018-04-05,0.025588535136796153
2018-04-06,-0.040918241752050055
2018-04-09,-0.008324654169000856
2018-04-10,0.04721928875908166
2018-04-11,-0.01603204957424842
2018-04-12,0.026476602541940286
2018-04-13,-0.014880914649364807
2018-04-16,0.016112773665144076
2018-04-17,0.042616481533500616
2018-04-18,-0.01520920096237699
2018-04-19,-0.024131274930966784
2018-04-20,-0.01186942528527457
2018-04-23,0.005005024212254572
2018-04-24,0.004980098697693114
2018-04-25,-0.03766106131757141
2018-04-26,0.13697218521946253
2018-04-27,0.006340552089319829
2018-04-30,-0.020702029643906883
2018-05-01,0.022977940934777896
2018-05-02,-0.014375547687956791
2018-05-03,-0.0036463045468877464
2018-05-04,0.03202190466817023
2018-05-07,0.027482307354190327
2018-05-08,0.0017255827287361303
2018-05-09,0.029285113061338075
2018-05-10,0.015062787284416679
2018-05-11,-0.014839266568636655
2018-05-14,0.02343094037157223
2018-05-15,0.017988575246387972
2018-05-16,0.029718866765261476
2018-05-17,0.0
2018-05-18,0.01404058576135947
2018-05-21,-0.0007692483755258328
2018-05-22,-0.0007698405741368708
2018-05-23,0.009245057277769586
2018-05-24,0.0236640806805537
2018-05-25,0.009694266660711826
2018-05-29,-0.01329396644630032
2018-05-30,0.03443114146466808
