Date,AMGN
2015-09-18,-0.021571084105594496
2015-09-21,-0.023241496521941185
2015-09-22,-0.007886647158904192
2015-09-23,-0.0014388681674749604
2015-09-24,-0.015165991185370209
2015-09-25,-0.03470156739882979
2015-09-28,-0.04540517380947384
2015-09-29,0.01194785832753964
2015-09-30,0.033627254015724084
2015-10-01,0.013808397378429538
2015-10-02,0.015973909069185277
2015-10-05,0.009335332383760608
2015-10-06,-0.01794142435958812
2015-10-07,0.0483637840394926
2015-10-08,0.012496150984153243
2015-10-09,-0.0020682800313480687
2015-10-12,0.022996484894288516
2015-10-13,-0.03561406648763399
2015-10-14,0.001558562625538773
2015-10-15,0.03200034281242248
2015-10-16,0.0004589503380543203
2015-10-19,0.012188115561392099
2015-10-20,-0.02602470507396515
2015-10-21,-0.0023924482860450125
2015-10-22,0.0147908672770376
2015-10-23,0.022585469062819552
2015-10-26,0.018170130195832357
2015-10-27,0.02144039170411194
2015-10-28,0.004259705789257051
2015-10-29,-0.012848099034836302
2015-10-30,-0.014945979060206338
2015-11-02,0.026109759585565495
2015-11-03,0.0009240340299083716
2015-11-04,-0.003570004428164686
2015-11-05,-0.00407693899538919
2015-11-06,-0.004714530662642491
2015-11-09,-0.005172526639586117
2015-11-10,-0.007893232428763941
2015-11-11,-0.009534552304166333
2015-11-12,-0.03261340524944489
2015-11-13,0.0037751413115270083
2015-11-16,0.019465647835919198
2015-11-17,0.020064867857503943
2015-11-18,0.021065761795607818
2015-11-19,-0.008886247619699028
2015-11-20,0.0026333159402600614
2015-11-23,0.016009215899564833
2015-11-24,0.001907989279397615
2015-11-25,0.0071875215945060855
2015-11-27,-0.0026230713046709875
2015-11-30,-0.014798637864390729
2015-12-01,0.005461955530400298
2015-12-02,-0.009013319704379574
2015-12-03,-0.036568796893596045
2015-12-04,0.04384098967965189
2015-12-07,-0.019388985134470182
2015-12-08,0.0066328731940901164
2015-12-09,-0.009162459789341382
2015-12-10,0.011273372393326486
2015-12-11,-0.02830796926700907
2015-12-14,0.019078261111083128
2015-12-15,0.02852430608092993
2015-12-16,0.012052946476584836
2015-12-17,-0.019139765264919117
2015-12-18,-0.01629197102978408
2015-12-21,0.003022944721185361
2015-12-22,0.018960493980206827
2015-12-23,0.0025873488098089314
2015-12-24,0.005100794336882375
2015-12-28,-0.011128096469026127
2015-12-29,0.016756239721750665
2015-12-30,-0.006993535249046556
2015-12-31,-0.00587933641869387
2016-01-04,-0.0245792491457113
2016-01-05,-0.0010737792660430179
2016-01-06,-0.009167184904679604
2016-01-07,-0.023863977060570973
2016-01-08,-0.014838410074659247
2016-01-11,-0.02003873320121574
2016-01-12,0.02098985417551913
2016-01-13,-0.035347342646787516
2016-01-14,0.05293565239547937
2016-01-15,-0.012144144372626453
2016-01-19,0.0
2016-01-20,0.02458680845109229
2016-01-21,-0.014449475612133833
2016-01-22,0.021599394417670226
2016-01-25,-0.01697828960437031
2016-01-26,0.00228122392697383
2016-01-27,-0.02152432363026313
2016-01-28,-0.014089234665464079
2016-01-29,0.029524796807645082
2016-02-01,0.00013087363316199863
2016-02-02,-0.017282727537016984
2016-02-03,0.0038636663204743016
2016-02-04,-0.005176323316842368
2016-02-05,-0.03248622986775218
2016-02-08,-0.01406503886997068
2016-02-09,0.0011190770882123502
2016-02-10,0.011525197476143667
2016-02-11,-0.016340868923289786
2016-02-12,0.023045523784499755
2016-02-16,0.016790931718210445
2016-02-17,0.026639291941828125
2016-02-18,-0.01171617012482018
2016-02-19,0.005492230733440184
2016-02-22,-0.010391662419060421
2016-02-23,-0.008750562348745716
2016-02-24,-0.0010186223984778309
2016-02-25,-0.002447200172738695
2016-02-26,0.005792003077713881
2016-02-29,-0.03604309468492717
2016-03-01,0.042943160058969365
2016-03-02,-0.006064991656904661
2016-03-03,-0.01118696637977612
2016-03-04,0.0009597276035031577
2016-03-07,0.009110838081493267
2016-03-08,-0.01819286689317623
2016-03-09,-0.025789998603201525
2016-03-10,0.0009226499110039921
2016-03-11,0.0251010659992994
2016-03-14,0.0003458354793153262
2016-03-15,-0.009749508429751641
2016-03-16,0.005376597141792283
2016-03-17,0.0010414787924371005
2016-03-18,0.009575023600042254
2016-03-21,0.010308454878486861
2016-03-22,0.024555755810477198
2016-03-23,-0.012348303198784327
2016-03-24,0.003226494163792726
2016-03-28,-0.005829856425422775
2016-03-29,0.007549001479602913
2016-03-30,-6.6930994816361e-05
2016-03-31,0.0030103490577488845
2016-04-01,0.028213249949949004
2016-04-04,0.003243673396749802
2016-04-05,-0.011056954399456975
2016-04-06,0.04387037967620078
2016-04-07,-0.014279857394588369
2016-04-08,-0.005845435818069622
2016-04-11,-0.0004479020450555149
2016-04-12,0.014131359625710882
2016-04-13,0.009205684902183986
2016-04-14,0.00037468953959063356
2016-04-15,6.229938953494774e-05
2016-04-18,0.009804798623652022
2016-04-19,0.002473776195537347
2016-04-20,0.004071264827550269
2016-04-21,0.009769127904170505
2016-04-22,-0.007058027337867978
2016-04-25,0.0016546252497573466
2016-04-26,-0.0037317062902982867
2016-04-27,-0.011360425846176359
2016-04-28,-0.002733116192348506
2016-04-29,-0.014075429591944078
2016-05-02,0.004358740908025682
2016-05-03,-0.016604939660103013
2016-05-04,-0.013879062894041505
2016-05-05,0.00045420004074836484
2016-05-06,-0.006871972696025241
2016-05-09,0.014491797533738637
2016-05-10,0.01177500949237853
2016-05-11,-0.019460572003049514
2016-05-12,-0.008302002695749877
2016-05-13,0.0029623312590401074
2016-05-16,0.006039291258287616
2016-05-17,-0.020617570596063506
2016-05-18,0.004796528336017181
2016-05-19,-0.014320828264927088
2016-05-20,0.010156679307862015
2016-05-23,-0.005859477276200953
2016-05-24,0.022906664110504238
2016-05-25,0.01866185162685996
2016-05-26,-0.000128623073003431
2016-05-27,0.00765030400653699
2016-05-31,0.007719820492509077
2016-06-01,0.0006332353130729107
2016-06-02,0.011515038314212633
2016-06-03,-0.0042530633230126735
2016-06-06,0.006281835170302452
2016-06-07,-0.0081158857955832
2016-06-08,-0.005601147778346416
2016-06-09,-0.007721232676100032
2016-06-10,-0.012757115487774917
2016-06-13,-0.010983477875007197
2016-06-14,-0.0005875994927594386
2016-06-15,-0.007124943230987557
2016-06-16,0.0026332347882385143
2016-06-17,-0.017596318133809574
2016-06-20,0.006883874612268137
2016-06-21,-0.008164650528552309
2016-06-22,0.0026101478170945658
2016-06-23,0.01642072748115586
2016-06-24,-0.038221480292996546
2016-06-27,-0.01276894282576646
2016-06-28,0.026559988800977763
2016-06-29,0.011319176696923394
2016-06-30,0.013657498968257409
2016-07-01,0.013998820241961196
2016-07-05,-6.442883001256394e-05
2016-07-06,0.011538161468275021
2016-07-07,0.003460414300641146
2016-07-08,0.028801458421736648
2016-07-11,-0.005710775148906944
2016-07-12,0.011112449281490688
2016-07-13,-0.008890860459182082
2016-07-14,0.013829864354895749
2016-07-15,0.0033183455553633667
2016-07-18,-0.0021439751072247493
2016-07-19,-0.00270047374518656
2016-07-20,0.004677313921933823
2016-07-21,0.005757831424071824
2016-07-22,0.009014153132165914
2016-07-25,0.005372342969719668
2016-07-26,0.006663995108748155
2016-07-27,0.017952209581011624
2016-07-28,0.00351521738647409
2016-07-29,0.004378542496439319
2016-08-01,0.012381857717236766
2016-08-02,-5.753281634024443e-05
2016-08-03,-0.004134921987545392
2016-08-04,-0.0043813492101855145
2016-08-05,0.005733337941766559
2016-08-08,-0.007601485218216908
2016-08-09,-0.001508292132200162
2016-08-10,-0.0049395412217677626
2016-08-11,0.0070077369883247975
2016-08-12,0.0034220117706462716
2016-08-15,0.014881742063647785
2016-08-16,-0.013861462669397806
2016-08-17,0.012488421277829787
2016-08-18,0.0025242100800364486
2016-08-19,-0.006466452643735909
2016-08-22,0.004204724969244955
2016-08-23,0.00028660033048955036
2016-08-24,-0.02041300041691929
2016-08-25,-0.00357038438346835
2016-08-26,0.010221446607306506
2016-08-29,-0.0026748763908232
2016-08-30,-0.0043728531591211706
2016-08-31,-0.004099317036163841
2016-09-01,0.0004113390000484163
2016-09-02,-0.002115920975600538
2016-09-06,0.006302543355263257
2016-09-07,-0.0012293124875637496
2016-09-08,0.0019927208816075126
2016-09-09,-0.025852459100116687
2016-09-12,0.03296293992706523
2016-09-13,-0.015926345539790443
2016-09-14,0.004961978133397382
2016-09-15,0.01469346565570362
2016-09-16,0.001853881961928483
2016-09-19,-0.009135571383677155
2016-09-20,0.011669982983035787
2016-09-21,0.00271115368419661
2016-09-22,0.010181086638545223
2016-09-23,-0.004669397440605683
2016-09-26,-0.0072653153622094235
2016-09-27,-0.010949140086987885
2016-09-28,-0.011186784768601243
2016-09-29,-0.02510145071244685
2016-09-30,0.008219597062347761
2016-10-03,0.0031774492823346545
2016-10-04,0.0012550240094644227
2016-10-05,-0.001850507118779099
2016-10-06,-0.002032757885613745
2016-10-07,0.003594981223104421
2016-10-10,0.004835454852521126
2016-10-11,-0.02370585700330785
2016-10-12,-0.0026774910385478634
2016-10-13,0.0025012242442501442
2016-10-14,-0.014547136385458237
2016-10-17,0.004446839528222446
2016-10-18,0.0011074288339689708
2016-10-19,-0.010565251853348445
2016-10-20,0.0026072254257638594
2016-10-21,-0.01851362846990756
2016-10-24,0.0015769535425931291
2016-10-25,-0.005416899110254114
2016-10-26,0.00690301506394575
2016-10-27,0.009937854940107238
2016-10-28,-0.09584595714057165
2016-10-31,-0.027689800801261932
2016-11-01,-0.002833862193012626
2016-11-02,-0.014634851251620895
2016-11-03,-0.025090223679180235
2016-11-04,0.0013312429106655532
2016-11-07,0.028138705473425007
2016-11-08,-0.0054590919493949785
2016-11-09,0.05756590616851898
2016-11-10,0.03517251016118994
2016-11-11,-0.016691776319277984
2016-11-14,-0.010942907541918179
2016-11-15,0.004370733044351871
2016-11-16,0.0011563373607212935
2016-11-17,0.0008828862058150033
2016-11-18,-0.01445475007714847
2016-11-21,0.002203511489307086
2016-11-22,-0.00838174812759529
2016-11-23,0.004850091766336551
2016-11-25,0.0027578127097096505
2016-11-28,-0.0024752866097261794
2016-11-29,0.006410408834851555
2016-11-30,-0.013218710600235606
2016-12-01,-0.011661129270377879
2016-12-02,0.011377325501715774
2016-12-05,0.008887752516066882
2016-12-06,-0.0012384630522249696
2016-12-07,-0.02701386540963835
2016-12-08,-0.00424999438071505
2016-12-09,0.020343107942343508
2016-12-12,0.016103088346717476
2016-12-13,0.017905923126314116
2016-12-14,0.0021572097403714796
2016-12-15,0.011432827605662332
2016-12-16,-0.006782170434783019
2016-12-19,-0.010912705285828661
2016-12-20,-0.0035196882666651552
2016-12-21,-0.007131855579188162
2016-12-22,0.0012995117307010862
2016-12-23,0.008130716915592195
2016-12-27,0.005489690682053849
2016-12-28,-0.004650519489034721
2016-12-29,0.000744502892315424
2016-12-30,-0.010623632022473628
2017-01-03,0.030913757878068493
2017-01-04,0.014197882136334217
2017-01-05,0.0007198875412648409
2017-01-06,0.024839836200697407
2017-01-09,0.013139538597052747
2017-01-10,-0.0005040796386263091
2017-01-11,-0.013479135731675473
2017-01-12,-0.008045056241642423
2017-01-13,0.0048915196235534975
2017-01-17,-0.008454588365236493
2017-01-18,0.006265906543917232
2017-01-19,-0.012646249586048763
2017-01-20,0.005656345785821193
2017-01-23,-0.012607659935427562
2017-01-24,-0.00569628458874516
2017-01-25,0.014816964352936779
2017-01-26,-0.007267983540852785
2017-01-27,0.02732367808574221
2017-01-30,-0.017370898024951398
2017-01-31,0.014569557894449359
2017-02-01,0.01908383117368384
2017-02-02,-0.0005637405857544797
2017-02-03,0.04981805050414789
2017-02-06,-0.005670360427277865
2017-02-07,0.001440790901433786
2017-02-08,0.007792780178398129
2017-02-09,-0.0038660852961077685
2017-02-10,0.0025075131822760444
2017-02-13,0.005518017237948092
2017-02-14,0.0023255651028621926
2017-02-15,0.022255546674988747
2017-02-16,0.0018624929988426686
2017-02-17,0.006856369528505324
2017-02-21,-0.000865571210346916
2017-02-22,-0.003061182031899423
2017-02-23,0.008110944694371902
2017-02-24,0.0031601786440325075
2017-02-27,0.008994790524164076
2017-02-28,0.0022707485901185542
2017-03-01,0.009686427324403724
2017-03-02,-0.0009537815725972898
2017-03-03,0.011961905540886386
2017-03-06,-0.004106493768069819
2017-03-07,-0.011590646715827102
2017-03-08,0.0022552997059888114
2017-03-09,0.006412287207304246
2017-03-10,0.014084396086589512
2017-03-13,-0.002149160059178201
2017-03-14,-0.0051366983937573
2017-03-15,0.013768297636076232
2017-03-16,-0.013636304671109545
2017-03-17,-0.06384974719396053
2017-03-20,0.00373625824998447
2017-03-21,-0.01412191334372459
2017-03-22,0.003596038479453778
2017-03-23,-0.008420509680148958
2017-03-24,-0.0018066139070480602
2017-03-27,-0.005007624354941731
2017-03-28,-0.0012132156458758425
2017-03-29,-0.010017443033804252
2017-03-30,0.008095250186673342
2017-03-31,-0.0018859522874078438
2017-04-03,-0.0010969476969467928
2017-04-04,0.002867785913633014
2017-04-05,-0.012898535672249412
2017-04-06,6.141776453927328e-05
2017-04-07,0.006964756995147203
2017-04-10,-0.0036113045731428484
2017-04-11,0.0019659438824517483
2017-04-12,-0.0003682212793852946
2017-04-13,-0.008831501143881537
2017-04-17,0.0030940040860913953
2017-04-18,-0.005305243510822066
2017-04-19,6.173415053090103e-05
2017-04-20,0.0048373642273955575
2017-04-21,-0.010059393849773057
2017-04-24,0.017018684410656126
2017-04-25,0.009562637435163612
2017-04-26,-0.0005464055441679605
2017-04-27,-0.011481859931441352
2017-04-28,0.003687430086205312
2017-05-01,-0.004408419748493042
2017-05-02,0.00547346257970549
2017-05-03,0.0019572869363968515
2017-05-04,0.0029300756647403503
2017-05-05,-0.002921515403552344
2017-05-08,-0.004761163817736391
2017-05-09,0.0011648848167753467
2017-05-10,-0.01660299298488055
2017-05-11,-0.0026793681698964456
2017-05-12,0.000874569502441247
2017-05-15,0.005658443724843254
2017-05-16,0.00012483859068823655
2017-05-17,-0.018314177506578155
2017-05-18,0.0057309832896697
2017-05-19,-0.009179963458559204
2017-05-22,-0.02229906141535465
2017-05-23,0.006861900069579319
2017-05-24,0.003439925157643575
2017-05-25,0.0053688993687148745
2017-05-26,-0.0027018133529839172
2017-05-30,-0.007483609034246386
2017-05-31,0.009035030815166545
2017-06-01,0.006441379676444869
2017-06-02,0.018625369508775913
2017-06-05,0.006723138982445587
2017-06-06,-0.004306489642917022
2017-06-07,0.013351809642520918
2017-06-08,0.0061238365005205075
2017-06-09,0.008668741785804235
2017-06-12,0.00499806896290278
2017-06-13,-0.0027297324409550905
2017-06-14,0.004075014787073172
2017-06-15,-0.005995950117292592
2017-06-16,-0.010298468645135506
2017-06-19,0.016439248732525558
2017-06-20,0.007268848624125912
2017-06-21,0.030428491933597757
2017-06-22,0.014415270543096215
2017-06-23,-0.007594129365427915
2017-06-26,0.0067824125089517295
2017-06-27,-0.016237472446993473
2017-06-28,0.018846780140275632
2017-06-29,-0.008502599070910999
2017-06-30,-0.0020857134652449982
2017-07-03,0.0033095169687364923
2017-07-05,0.008449239495335714
2017-07-06,-0.014575956508806054
2017-07-07,-0.001689044076659485
2017-07-10,0.004491595024722628
2017-07-11,0.0065044979784689705
2017-07-12,-0.00028887026383406234
2017-07-13,0.010215456736469397
2017-07-14,0.011939939542473521
2017-07-17,0.0015244379149534915
2017-07-18,0.0004511682167220865
2017-07-19,0.009578237347635188
2017-07-20,0.0007814298256707541
2017-07-21,0.004963364123178771
2017-07-24,0.004716676400278397
2017-07-25,-0.0009389496988319035
2017-07-26,-0.027641079314548955
2017-07-27,-0.021263627208160774
2017-07-28,0.01388380833157199
2017-07-31,-0.00017193248888203172
2017-08-01,-0.002177814778824394
2017-08-02,0.0018951530225286284
2017-08-03,-0.0016050311102198123
2017-08-04,-0.0018942743615834035
2017-08-07,0.004198544243801949
2017-08-08,-0.005097568312514289
2017-08-09,-0.0008063528880436488
2017-08-10,-0.025583448160936606
2017-08-11,0.0018923362393594712
2017-08-14,0.013221334465175705
2017-08-15,-0.0028154774271010874
2017-08-16,0.007939496831024906
2017-08-17,-0.020888147853275862
2017-08-18,-0.0030984000879866747
2017-08-21,0.005200514789108102
2017-08-22,0.011358083936829244
2017-08-23,-0.006291651327751224
2017-08-24,0.005621286498722622
2017-08-25,-0.0012355908321136644
2017-08-28,0.012017926345843533
2017-08-29,0.0026200673127918517
2017-08-30,0.00824487713279054
2017-08-31,0.023725892828356132
2017-09-01,0.00528749677730711
2017-09-05,-0.011023432869970762
2017-09-06,0.009279192168815786
2017-09-07,0.013062173982733016
2017-09-08,-0.0003871619490740663
2017-09-11,0.03238468279753759
2017-09-12,0.024183584430222727
2017-09-13,-0.0068061357107234155
2017-09-14,-0.0013706367436080447
2017-09-15,-0.01039915733022223
2017-09-18,-0.005334285422115448
2017-09-19,-0.0008043458904747336
2017-09-20,0.009929011582309855
2017-09-21,-0.00813063849643103
2017-09-22,-0.004714929928747447
2017-09-25,0.0028528354690280366
2017-09-26,-0.0037036284739782044
2017-09-27,-0.0038792483823636426
2017-09-28,0.0031368702973051388
2017-09-29,0.0053380723646079264
2017-10-02,0.0038618749886101256
2017-10-03,0.000320369970586043
2017-10-04,0.007263964961554015
2017-10-05,-0.009226404536824884
2017-10-06,-0.005512547702554049
2017-10-09,-0.0019374320007912171
2017-10-10,0.0017793227560110036
2017-10-11,-0.008826881786017426
2017-10-12,-0.007548478494405542
2017-10-13,0.0013679660795116177
2017-10-16,-0.006065261052755733
2017-10-17,0.023584325428518182
2017-10-18,0.00048360291638283037
2017-10-19,-0.011595574228879024
2017-10-20,-0.00629995318261245
2017-10-23,-0.013281985005337171
2017-10-24,-0.0008860990563782645
2017-10-25,-0.01591180300836592
2017-10-26,-0.005520574382498755
2017-10-27,-0.007025399208937189
2017-10-30,-0.00393626766532007
2017-10-31,0.003608369001067091
2017-11-01,0.0011412449883225761
2017-11-02,-0.01715836978978824
2017-11-03,0.005974243556046144
2017-11-06,-0.015221971500878895
2017-11-07,0.015690897269886372
2017-11-08,0.0005769023393589201
2017-11-09,0.0024193906267604426
2017-11-10,-0.009482894441941836
2017-11-13,-0.004931787469397597
2017-11-14,-0.007988527769435039
2017-11-15,-0.004408220735352519
2017-11-16,0.01509821791675714
2017-11-17,-0.004508749534163248
2017-11-20,-0.007117751212459611
2017-11-21,0.006220551129606289
2017-11-22,0.0007065187019157371
2017-11-24,0.0009416983038712523
2017-11-27,-0.0024101342182026864
2017-11-28,0.0032409730398723635
2017-11-29,0.01157034770956944
2017-11-30,0.019915588232674475
2017-12-01,0.00876668546001036
2017-12-04,0.008408613583481328
2017-12-05,-0.00011213572521873161
2017-12-06,-0.013712249352571648
2017-12-07,-0.012824789929499203
2017-12-08,0.008335073963461559
2017-12-11,0.00809542715547562
2017-12-12,-0.003223465990953689
2017-12-13,0.00635420775615847
2017-12-14,-0.013868722342765039
2017-12-15,0.01211999235292982
2017-12-18,-0.005083823133772647
2017-12-19,0.004144970326275477
2017-12-20,0.001356873138107284
2017-12-21,-0.0024279325925536943
2017-12-22,-0.0014715268401438442
2017-12-26,-0.0018707312937739085
2017-12-27,0.0006817685867692713
2017-12-28,-0.00544858286898342
2017-12-29,-0.007703132874337326
2018-01-02,0.017826162989811545
2018-01-03,0.01887015861034058
2018-01-04,-0.004214090782322377
2018-01-05,0.005958264387758483
2018-01-08,-0.0002767139627827264
2018-01-09,0.015393355795093822
2018-01-10,-0.0028359438578895446
2018-01-11,-0.004921702710323439
2018-01-12,0.016926739069429875
2018-01-16,0.0027022156676281828
2018-01-17,0.013312311537067911
2018-01-18,-0.0022338329362618925
2018-01-19,0.009008897584506181
2018-01-22,0.016113900495707156
2018-01-23,-0.0017679221575888082
2018-01-24,-0.007083613727625115
2018-01-25,-0.0028852034247457414
2018-01-26,0.03119758186056476
2018-01-29,0.010152665632330748
2018-01-30,-0.03399019806463688
2018-01-31,-0.0272914547439298
2018-02-01,-0.0026335422777167272
2018-02-02,0.007814227616904867
2018-02-05,-0.06555798547088587
2018-02-06,0.010872341770262972
2018-02-07,0.004642519486750318
2018-02-08,-0.02451163856067351
2018-02-09,0.0019643190607951944
2018-02-12,0.008129061255811587
2018-02-13,0.006118414047954879
2018-02-14,0.028060803566310133
2018-02-15,0.022727046252555727
2018-02-16,-0.0002716763467128791
2018-02-20,-0.0031061013875951504
2018-02-21,-0.00300563810656973
2018-02-22,0.00010963870239932838
2018-02-23,0.023129665522835907
2018-02-26,0.009803515771710902
2018-02-27,-0.01437689632971828
2018-02-28,-0.010872221765831358
2018-03-01,-0.0026123485402754776
2018-03-02,0.009766468813553031
2018-03-05,0.027285481284758717
2018-03-06,0.0011568827265437953
2018-03-07,-0.0148147422381818
2018-03-08,-0.0019727991188164262
2018-03-09,0.021051231577884577
2018-03-12,-0.009419008447749788
2018-03-13,0.0023769916378029166
2018-03-14,0.004321374158268831
2018-03-15,-0.0043027802349527855
2018-03-16,-0.007957739253456442
2018-03-19,-0.03022739011661424
2018-03-20,-0.002848523477800735
2018-03-21,-0.002417246854003574
2018-03-22,-0.030343245307823064
2018-03-23,-0.037766792713773256
2018-03-26,0.03399645217882785
2018-03-27,-0.023060753148329227
2018-03-28,-0.004031330403525546
2018-03-29,0.00011700275559345386
2018-04-02,-0.025985080321702103
2018-04-03,0.013068281124198888
2018-04-04,0.03150604965297221
2018-04-05,-0.008759637559014766
2018-04-06,-0.02244197648720836
2018-04-09,0.008802120259726376
2018-04-10,0.02069346135135186
2018-04-11,-0.004158793037665531
2018-04-12,-0.008062019200361314
2018-04-13,0.0026895962256185957
2018-04-16,-0.0005833098148646521
2018-04-17,0.02042254013789302
2018-04-18,0.0013152244576466465
2018-04-19,-0.012449420696346802
2018-04-20,-0.00792211593909431
2018-04-23,0.01806951261434886
2018-04-24,-0.015573320990434847
2018-04-25,0.016808416416532523
2018-04-26,0.0030887110468635903
2018-04-27,0.01191788871580246
2018-04-30,-0.016793140157636333
