Date,AXP
2016-03-01,0.021950250976930707
2016-03-02,0.005633960515688097
2016-03-03,0.016981856207164414
2016-03-04,0.0034426619316825224
2016-03-07,0.012180637942228012
2016-03-08,0.007288058493658323
2016-03-09,-0.006393883256653021
2016-03-10,-0.00508078043122151
2016-03-11,0.012085192465811856
2016-03-14,0.0018501246743192201
2016-03-15,-0.005707753001790827
2016-03-16,0.007935379142576249
2016-03-17,0.006365185317821931
2016-03-18,0.018974705173737005
2016-03-21,-0.0001632538514513282
2016-03-22,-0.00980233268892916
2016-03-23,0.0003297937634338943
2016-03-24,-0.0026389952469806355
2016-03-28,-0.0031418140323269395
2016-03-29,0.00530819932347959
2016-03-30,-0.005115246974092935
2016-03-31,0.018410861359884123
2016-04-01,-0.004886036644883074
2016-04-04,-0.007855871741547449
2016-04-05,-0.007093437976413042
2016-04-06,-0.0003339118231527882
2016-04-07,-0.017034028147955738
2016-04-08,0.01087308760693717
2016-04-11,0.005042130415322754
2016-04-12,0.014715961632080665
2016-04-13,0.024390196662715136
2016-04-14,0.005630615726355259
2016-04-15,-0.0059189896222531235
2016-04-18,0.007241522620879515
2016-04-19,0.01565765045877332
2016-04-20,0.022809253855453626
2016-04-21,0.009074495091502044
2016-04-22,0.004877160739177766
2016-04-25,-0.0034885466679853705
2016-04-26,0.007610386480135345
2016-04-27,0.0004531690965765556
2016-04-28,-0.005888661202051115
2016-04-29,-0.0062273296290530356
2016-05-02,0.003820962732258071
2016-05-03,-0.0126369649599406
2016-05-04,-0.009097878765830347
2016-05-05,-0.005291285203009033
2016-05-06,0.009230590498882085
2016-05-09,-0.008215814106139918
2016-05-10,0.013441359317135637
2016-05-11,-0.0038552616050234745
2016-05-12,-0.0038705865211612345
2016-05-13,-0.0034193564449409575
2016-05-16,-0.00077973731148262
2016-05-17,-0.020446608342511885
2016-05-18,0.012109797644082265
2016-05-19,-0.012279513109273887
2016-05-20,0.01880741681675091
2016-05-23,-0.0051623971179158845
2016-05-24,0.020128835664809275
2016-05-25,0.006782840013307423
2016-05-26,-0.001225007807925227
2016-05-27,0.004445666061152265
2016-05-31,0.0036631124417669803
2016-06-01,0.0022811390338421944
2016-06-02,0.007585874544729698
2016-06-03,-0.013853266085024574
2016-06-06,0.006871298853013297
2016-06-07,-0.0007581500136282227
2016-06-08,0.005615359532046504
2016-06-09,-0.008300621860143687
2016-06-10,-0.01126161649811841
2016-06-13,-0.02000927918798734
2016-06-14,-0.04083530847524741
2016-06-15,0.005730827107112368
2016-06-16,0.008303712567720778
2016-06-17,-0.0011304880842240017
2016-06-20,0.007112952074598722
2016-06-21,-0.0001604892623809917
2016-06-22,-0.005458349356301184
2016-06-23,0.02098456887213307
2016-06-24,-0.050434833595088935
2016-06-27,-0.03979351604551307
2016-06-28,0.0039885091566713715
2016-06-29,0.0350630857683627
2016-06-30,0.018950105497873793
2016-07-01,-0.0011519745303927298
2016-07-05,-0.025374737873493425
2016-07-06,0.005578732544768927
2016-07-07,0.0055485110985513675
2016-07-08,0.028088909653810834
2016-07-11,0.010895994375352158
2016-07-12,0.013513601078914306
2016-07-13,0.001587154600352525
2016-07-14,0.008082643135086442
2016-07-15,0.0026722267757572915
2016-07-18,0.0032926239397419454
2016-07-19,0.002656561670099533
2016-07-20,0.004987583693707887
2016-07-21,-0.01628419318192731
2016-07-22,0.013400761848264553
2016-07-25,0.00077774130395869
2016-07-26,0.0006219518853767259
2016-07-27,0.00341753262259048
2016-07-28,0.0030966380947974326
2016-07-29,-0.005093502428665353
2016-08-01,-0.005119310258407839
2016-08-02,-0.010291710111586583
2016-08-03,0.00567197917005724
2016-08-04,0.0017233243998389103
2016-08-05,0.02471057749570682
2016-08-08,0.004731557689817478
2016-08-09,-0.006684001358458813
2016-08-10,-0.009940399989826432
2016-08-11,0.011430431985648193
2016-08-12,-0.0015271088610743222
2016-08-15,0.0038236112232661323
2016-08-16,-0.005027915522836213
2016-08-17,0.0058191149063615555
2016-08-18,-0.0007613612527260782
2016-08-19,-0.0015235527716986885
2016-08-22,-0.002594196682024319
2016-08-23,0.004895879076478371
2016-08-24,-0.007917207469886334
2016-08-25,-0.00245532051138464
2016-08-26,-0.003230823366219715
2016-08-29,0.011266991014576622
2016-08-30,-0.001068151842157028
2016-08-31,0.0019863233067580754
2016-09-01,-0.010979234581333097
2016-09-02,0.00508820641775487
2016-09-06,0.00874320098380199
2016-09-07,0.006539307932848626
2016-09-08,0.0007549058739619863
2016-09-09,-0.01690787189972276
2016-09-12,0.01197773770115873
2016-09-13,-0.02336876616623962
2016-09-14,-0.013672931200490068
2016-09-15,0.005513549788080496
2016-09-16,-0.00266328868486021
2016-09-19,0.006283343866123392
2016-09-20,-0.005307452914119715
2016-09-21,0.008788438756784478
2016-09-22,0.005444997660644768
2016-09-23,-0.012068747956526571
2016-09-26,-0.006734582730791749
2016-09-27,0.0135604214099323
2016-09-28,-0.0009333838935927652
2016-09-29,-0.013235775426000962
2016-09-30,0.01057260713723096
2016-10-03,-0.0035915729711308853
2016-10-04,0.0015672116250857737
2016-10-05,0.012108824571641197
2016-10-06,-0.037600877512496855
2016-10-07,-0.0029059976649885577
2016-10-10,0.002266807744113475
2016-10-11,-0.016801406562682808
2016-10-12,-0.00279308050169802
2016-10-13,-0.0046136164561291215
2016-10-14,-0.004304148202457947
2016-10-17,-0.004156039547213108
2016-10-18,0.003004822305627597
2016-10-19,0.01947401607989585
2016-10-20,0.09028590839018702
2016-10-21,0.008685242540968474
2016-10-24,-0.004008481293103605
2016-10-25,-0.005216961226069405
2016-10-26,0.0008992570007677614
2016-10-27,0.0019462418192397468
2016-10-28,-0.007171828084736598
2016-10-31,-0.0004514933847334923
2016-11-01,-0.002559337015771601
2016-11-02,-0.01207556183098879
2016-11-03,-0.001833303320376789
2016-11-04,0.0027549397788568797
2016-11-07,0.022744402868974944
2016-11-08,0.0010452442640203063
2016-11-09,0.02489942535290024
2016-11-10,0.019929857943622675
2016-11-11,0.005562640836999755
2016-11-14,0.027234094210847104
2016-11-15,0.0006902586768193775
2016-11-16,-0.010901061753734065
2016-11-17,0.0013953707598104437
2016-11-18,-0.010866444671005504
2016-11-21,0.007605526705803722
2016-11-22,0.002516039761006006
2016-11-23,0.016173664403072996
2016-11-25,-0.0002744791075988129
2016-11-28,-0.01001893136445886
2016-11-29,-0.008872865201680624
2016-11-30,0.0076936690737337
2016-12-01,0.006801890134412014
2016-12-02,-0.009238168108921085
2016-12-05,0.002365588947511821
2016-12-06,0.0038877551954445977
2016-12-07,0.027382139326105115
2016-12-08,0.008345381431056564
2016-12-09,-0.001868711134674239
2016-12-12,-0.015915511952886985
2016-12-13,0.00353381269211428
2016-12-14,0.0031147113706633256
2016-12-15,0.011745743471212489
2016-12-16,0.0008004567203632185
2016-12-19,-0.0060001176741519835
2016-12-20,0.006841096476061903
2016-12-21,0.0034640198590945026
2016-12-22,-0.009825011085205948
2016-12-23,0.005229472396713231
2016-12-27,0.000133471057990997
2016-12-28,-0.008135360443308426
2016-12-29,-0.0060511761578907475
2016-12-30,0.0021647055750904087
2017-01-03,0.017143418249982556
2017-01-04,0.016393857024749048
2017-01-05,-0.012326454555286248
2017-01-06,0.0019913638820121538
2017-01-09,0.005167802040374925
2017-01-10,0.010413924421100784
2017-01-11,0.0033919764390035745
2017-01-12,-0.00039044079527172926
2017-01-13,-0.0033814953438577877
2017-01-17,-0.0002614283914145199
2017-01-18,0.01161935170092221
2017-01-19,-0.010324334800786317
2017-01-20,-0.006389079534097286
2017-01-23,-0.0030186049319422814
2017-01-24,0.01921807781039009
2017-01-25,-0.006973977126560893
2017-01-26,0.0005203511778888448
2017-01-27,-0.0010398264345499175
2017-01-30,0.005595512958315174
2017-01-31,-0.011646701902022882
2017-02-01,0.004975558727874141
2017-02-02,-0.003256640318454851
2017-02-03,0.01999706339576668
2017-02-06,-0.002818988063124084
2017-02-07,-0.0012851108880973516
2017-02-08,0.001029698719540617
2017-02-09,0.0048843003905409965
2017-02-10,0.0038371397364334037
2017-02-13,0.0054789682003759665
2017-02-14,0.006336362177026267
2017-02-15,0.0023927455068746273
2017-02-16,-0.001130337120566427
2017-02-17,0.002515158465669076
2017-02-21,0.003261761208932734
2017-02-22,-0.0013757989453352382
2017-02-23,0.0023794780709098795
2017-02-24,-0.0036226041924862784
2017-02-27,0.005140011237654951
2017-02-28,-0.0013719388827775347
2017-03-01,0.023232692029807378
2017-03-02,-0.022216998086730166
2017-03-03,-0.0027461683713746465
2017-03-06,-0.004757654841343273
2017-03-07,0.0010064280558850225
2017-03-08,-0.006785453807419239
2017-03-09,0.003289084727374103
2017-03-10,0.001009074637216445
2017-03-13,-0.0021415274145889507
2017-03-14,0.00605980823789376
2017-03-15,-0.00577216645783063
2017-03-16,0.006815643462622534
2017-03-17,-0.006519045512930255
2017-03-20,-0.005047147463404178
2017-03-21,-0.01674060958335899
2017-03-22,0.0018055304956547946
2017-03-23,0.002188896823624553
2017-03-24,0.004624791249335347
2017-03-27,-0.007672757770047278
2017-03-28,0.013402249751826467
2017-03-29,-0.004959267718171567
2017-03-30,0.012268303610353692
2017-03-31,-0.0012625593669975954
2017-04-03,-0.006572783806313098
2017-04-04,-0.004199215849348015
2017-04-05,-0.0023092520317535836
2017-04-06,0.0020572852320399626
2017-04-07,-0.0019248342781087446
2017-04-10,-0.0036004734983675624
2017-04-11,-0.002968128193136743
2017-04-12,-0.007506905871069058
2017-04-13,-0.011476609621167033
2017-04-17,0.011477699552882692
2017-04-18,-0.01147788610961853
2017-04-19,-0.0031667613766757086
2017-04-20,0.05916642173882258
2017-04-21,-0.005373769136529094
2017-04-24,0.010805605100247417
2017-04-25,0.00223720420230622
2017-04-26,-0.0013644700769019913
2017-04-27,-0.0023594531562887155
2017-04-28,-0.013444450603754876
2017-05-01,-0.00025236620277302446
2017-05-02,0.003912879319086571
2017-05-03,-0.008926548961269987
2017-05-04,-0.0063427697845627184
2017-05-05,-0.00012766514632389647
2017-05-08,-0.0020429031487118054
2017-05-09,0.0035820709459348787
2017-05-10,0.0026773182622177316
2017-05-11,-0.009281530895655976
2017-05-12,-0.005518377461669166
2017-05-15,0.010840120357543004
2017-05-16,-0.002553521157497296
2017-05-17,-0.022526478476891154
2017-05-18,0.00013082971443867386
2017-05-19,0.005498829064970678
2017-05-22,0.0023444208659466614
2017-05-23,0.0028572208946850974
2017-05-24,-0.0010361600940969051
2017-05-25,0.004149382651878808
2017-05-26,0.0002587062546099972
2017-05-30,-0.004776883292196388
2017-05-31,-0.0019461122159369904
2017-06-01,0.017416413833064137
2017-06-02,0.002682571311587223
2017-06-05,0.0061156538284252715
2017-06-06,-0.001519674102906876
2017-06-07,0.012175137446018836
2017-06-08,0.0017538465591484531
2017-06-09,0.004502606226249872
2017-06-12,-0.0017431410979010797
2017-06-13,0.0052387680563401595
2017-06-14,0.003102232512915526
2017-06-15,-0.0017317125854028337
2017-06-16,0.009294115753120558
2017-06-19,0.005279002086332252
2017-06-20,0.0076941954492659725
2017-06-21,-0.0036359270614385597
2017-06-22,0.00048655936923602816
2017-06-23,-0.00036474205826120265
2017-06-26,0.009000253541445957
2017-06-27,0.0014469969995802856
2017-06-28,0.010712367059882766
2017-06-29,-0.004049475585582996
2017-06-30,0.007294144387491652
2017-07-03,0.010209141190062665
2017-07-05,0.001297218121964372
2017-07-06,-0.013546873011142768
2017-07-07,0.007045568938080615
2017-07-10,-0.0003557206093798282
2017-07-11,-0.0016606538962338213
2017-07-12,0.007842368722553728
2017-07-13,0.006484236284718836
2017-07-14,-0.0010543606655548654
2017-07-17,-0.0007037155743000456
2017-07-18,0.0035201564451805556
2017-07-19,0.004794300207107138
2017-07-20,-0.006749377833070502
2017-07-21,0.0028117552599695728
2017-07-24,-0.0068933812556855045
2017-07-25,0.00482352911713213
2017-07-26,-0.0012877496990232329
2017-07-27,-0.016999011455556046
2017-07-28,0.011329817099158701
2017-07-31,0.005070771400889518
2017-08-01,0.00011738804701955097
2017-08-02,0.0007039459331164011
2017-08-03,0.002813802967310375
2017-08-04,0.005026604261400225
2017-08-07,-0.001395837980183945
2017-08-08,0.0010483665962432998
2017-08-09,-0.0029092668019495838
2017-08-10,-0.013186787416538004
2017-08-11,-0.0031928781135798223
2017-08-14,0.013999190233014103
2017-08-15,0.015443740035091524
2017-08-16,0.006913349339490837
2017-08-17,-0.014875560375360197
2017-08-18,-0.008247136972618363
2017-08-21,-0.0009371550617144342
2017-08-22,0.0
2017-08-23,-0.0002344835806091794
2017-08-24,0.0009380544580801509
2017-08-25,0.001288703371287614
2017-08-28,-0.0007021512047949985
2017-08-29,0.00011724035349169881
2017-08-30,0.0031605330700652523
2017-08-31,0.004784987575964683
2017-09-01,0.00046470864676528834
2017-09-05,-0.009635334112067961
2017-09-06,-0.0009381235692093037
2017-09-07,-0.009620924524281205
2017-09-08,-0.001895546519824598
2017-09-11,0.017091711561386225
2017-09-12,0.010036311213191151
2017-09-13,0.0010399860928544946
2017-09-14,-0.005193840275259376
2017-09-15,0.00928189908164967
2017-09-18,0.010116054484254233
2017-09-19,0.012860014512212858
2017-09-20,-0.0064046227555405455
2017-09-21,-0.00011323642311178439
2017-09-22,-0.00022640219372260795
2017-09-25,-0.002148851685407127
2017-09-26,0.00544118136804661
2017-09-27,0.009020454626842422
2017-09-28,0.007263003743444685
2017-09-29,0.0035503862963874866
2017-10-02,0.0008841504940295675
2017-10-03,0.00983010678867502
2017-10-04,-0.004593545623237771
2017-10-05,0.005515163190280781
2017-10-06,0.004277819012944661
2017-10-09,0.0015293783888001844
2017-10-10,0.0021812652818775646
2017-10-11,0.0007617212019170871
2017-10-12,-0.003805799358988282
2017-10-13,0.013644463962328546
2017-10-16,-0.009691884590356525
2017-10-17,-0.0029360025059004258
2017-10-18,0.004253555183032942
2017-10-19,-0.0019548145910729398
2017-10-20,0.002067277429406378
2017-10-23,0.0031492304736382426
2017-10-24,0.016020836774589764
2017-10-25,-0.003515665737120366
2017-10-26,0.02309401234874109
2017-10-27,0.001045086577312171
2017-10-30,-0.007516590585161742
2017-10-31,0.00473329237546638
2017-11-01,0.002826844957224406
2017-11-02,0.0019833258243580065
2017-11-03,0.004688592246952172
2017-11-06,-0.0014520692250341583
2017-11-07,-0.009554182769419883
2017-11-08,-0.00251644574762111
2017-11-09,-0.014506824669278884
2017-11-10,-0.0024533498458242375
2017-11-13,0.004063569931849864
2017-11-14,-0.00149083179995535
2017-11-15,-0.0053327237103243386
2017-11-16,0.0032164974257560264
2017-11-17,0.001389543150632111
2017-11-20,0.0027750489313771443
2017-11-21,0.004896253894490998
2017-11-22,-0.0062491605239857195
2017-11-24,-0.0036239368969918084
2017-11-27,-0.00010707012140209748
2017-11-28,0.019364343737337864
2017-11-29,0.013853884212646994
2017-11-30,0.011490920253543813
2017-12-01,0.0015350479317262078
2017-12-04,0.007459613443235202
2017-12-05,0.0012170427976463394
2017-12-06,-0.005065219883269467
2017-12-07,0.0037675144250666204
2017-12-08,-0.0003044206036132424
2017-12-11,0.004566064238708201
2017-12-12,0.0037374510467338418
2017-12-13,-0.016000648046262556
2017-12-14,-0.0064432280957916754
2017-12-15,0.014102169418114263
2017-12-18,0.011774080166129908
2017-12-19,-0.005317075457882403
2017-12-20,-0.006454719693503641
2017-12-21,-0.00010160304636930295
2017-12-22,0.002436654181713127
2017-12-26,-0.001721596218037691
2017-12-27,0.0056810574051924245
2017-12-28,0.005750275158063367
2017-12-29,-0.0039120744195100254
2018-01-02,-0.0037254426173108923
2018-01-03,0.006165191009557924
2018-01-04,0.016632904284819006
2018-01-05,0.002280741483614346
2018-01-08,-0.009200459675960726
2018-01-09,0.0036943725761324764
2018-01-10,0.006963906817395671
2018-01-11,-0.004841080796714969
2018-01-12,0.0023827242923004643
2018-01-16,-0.006239825438916102
2018-01-17,0.004185807005075315
2018-01-18,-0.008932054178685367
2018-01-19,-0.018325418072458133
2018-01-22,0.0029581791294768234
2018-01-23,-0.0034582949130879115
2018-01-24,0.01347228550769164
2018-01-25,0.003927558330735881
2018-01-26,-0.0006016410488767221
2018-01-29,-0.0022085612054724146
2018-01-30,-0.007041666131719193
2018-01-31,0.006990390856328688
2018-02-01,0.006036089668308042
2018-02-02,-0.03319983751274824
2018-02-05,-0.04830362784933273
2018-02-06,0.023584159923849324
2018-02-07,-0.006051956143107051
2018-02-08,-0.05629774740207272
2018-02-09,0.038261690077966204
2018-02-12,0.032489877870946815
2018-02-13,-0.0014781281922092715
2018-02-14,0.017660644395687486
2018-02-15,0.0034292333491319216
2018-02-16,0.002382070735762465
2018-02-20,0.004132890682260193
2018-02-21,0.0031891614256094325
2018-02-22,-0.001538320833302631
2018-02-23,0.014894734648658314
2018-02-26,0.028745214242554384
2018-02-27,-0.02026791090681279
2018-02-28,-0.02078727023196658
2018-03-01,-0.02430522628633147
2018-03-02,0.0048351590556332535
2018-03-05,0.01108782108830031
2018-03-06,-0.00610392143986227
2018-03-07,-0.004475844577786159
2018-03-08,0.009933054947968367
2018-03-09,0.025468239519166103
2018-03-12,-0.013932277566590878
2018-03-13,-0.02354877828315871
2018-03-14,-0.008807350117248425
2018-03-15,-0.001481232844241509
2018-03-16,0.012925345567318836
2018-03-19,-0.008053694479071782
2018-03-20,0.001159919940124432
2018-03-21,-0.0022120212928747884
2018-03-22,-0.03514873356286796
2018-03-23,-0.01050200308947169
2018-03-26,0.023990916173366017
2018-03-27,-0.012956074170449194
2018-03-28,0.008641290564874504
2018-03-29,0.01160398594208445
2018-04-02,-0.024442476346122177
2018-04-03,0.019120892757261032
2018-04-04,0.009057662096579655
2018-04-05,0.010404344332205495
2018-04-06,-0.024309804454763828
2018-04-09,0.002502204809737618
2018-04-10,0.009333961489057963
2018-04-11,-0.015053940441957958
2018-04-12,0.01910459489689198
2018-04-13,-0.0034278153504426756
2018-04-16,0.006126933397828882
2018-04-17,0.0027779309677227193
2018-04-18,0.013743698046310149
2018-04-19,0.07588027721843815
2018-04-20,-0.015434217911089343
2018-04-23,-0.0017857327853989524
2018-04-24,-0.001689747071085601
2018-04-25,-0.0165272537082215
2018-04-26,0.01467901952326467
2018-04-27,-0.00618559611197822
2018-04-30,-0.008633897778951516
