Date,GOOGL
2015-07-31,-0.010623665992846698
2015-08-03,0.010981010334663477
2015-08-04,-0.005175115063175806
2015-08-05,0.018161745256449757
2015-08-06,-0.004663638054903552
2015-08-07,-0.008594931526068161
2015-08-10,-0.0018816181685206157
2015-08-11,0.040956628813284546
2015-08-12,0.0016949152542373724
2015-08-13,-0.007173108745234358
2015-08-14,0.004165986552750356
2015-08-17,0.006875983024864807
2015-08-18,-0.007751004522313143
2015-08-19,0.007709807929008772
2015-08-20,-0.02097860492603476
2015-08-21,-0.05217222753995088
2015-08-24,-0.04024660158029225
2015-08-25,-0.009124539751415361
2015-08-26,0.0771793262304119
2015-08-27,0.012459350754491227
2015-08-28,-0.012381058202383555
2015-08-31,-0.017993191501243677
2015-09-01,-0.02818676554880839
2015-09-02,0.024381974638211235
2015-09-03,-0.01218769826520949
2015-09-04,-0.012699087957670274
2015-09-08,0.023721565437224257
2015-09-09,-0.0007299308356709666
2015-09-10,0.011920812618114507
2015-09-11,0.006481581900657396
2015-09-14,-0.004318604610033083
2015-09-15,0.019311331478116145
2015-09-16,0.0006766115368095349
2015-09-17,0.009240810365373386
2015-09-18,-0.016004837720507648
2015-09-21,0.009169024361041833
2015-09-22,-0.020660467061283216
2015-09-23,0.00013806342951205863
2015-09-24,0.002479629350277346
2015-09-25,-0.022537455779784055
2015-09-28,-0.024837981366463313
2015-09-29,-0.0026271331740435055
2015-09-30,0.025312859689870182
2015-10-01,0.005686358588598006
2015-10-02,0.023348835463307127
2015-10-05,0.02235956187655974
2015-10-06,-5.953361072263963e-05
2015-10-07,-0.002441823285952771
2015-10-08,-0.004477591423076133
2015-10-09,0.006356912002612569
2015-10-12,0.007731864164799207
2015-10-13,0.009964091554452104
2015-10-14,-0.004039854565685008
2015-10-15,0.018532890307885852
2015-10-16,0.00331882517110782
2015-10-19,0.006658743375778986
2015-10-20,-0.028502062186098187
2015-10-21,-0.012058790299196542
2015-10-22,0.013902898494594362
2015-10-23,0.0560677906667264
2015-10-26,0.016390292390447758
2015-10-27,0.0023250523551443525
2015-10-28,0.005595020085452873
2015-10-29,0.010760853444339746
2015-10-30,-0.010015358545528708
2015-11-02,0.014035910906678106
2015-11-03,0.001444415510058139
2015-11-04,0.008666907670343393
2015-11-05,0.0070966516644330735
2015-11-06,0.0012225026453418497
2015-11-09,-0.00896801379188994
2015-11-10,0.004623882340595076
2015-11-11,0.009218562030241628
2015-11-12,-0.011395027866737517
2015-11-13,-0.021757199923911008
2015-11-16,0.013985186494216206
2015-11-17,-0.00591668347436114
2015-11-18,0.018807502794148556
2015-11-19,-9.210058717157299e-05
2015-11-20,0.02244906100761468
2015-11-23,-0.000386227006651807
2015-11-24,-0.009102470732741286
2015-11-25,-0.00048087490112247444
2015-11-27,0.003522990832641071
2015-11-30,-0.01181382781781426
2015-12-01,0.02744953829374941
2015-12-02,-0.007578500177290559
2015-12-03,-0.012406046382437252
2015-12-04,0.014332110025013778
2015-12-07,-0.007982271730953894
2015-12-08,0.002781359450495735
2015-12-09,-0.016242338860357863
2015-12-10,-0.0032915936484713137
2015-12-11,-0.012657072289859905
2015-12-14,0.016150932960004694
2015-12-15,-0.003213026839976707
2015-12-16,0.021708007607193602
2015-12-17,-0.00870477646404444
2015-12-18,-0.016860846002372254
2015-12-21,0.00521912284338244
2015-12-22,0.008319991606565935
2015-12-23,0.0017989026893694415
2015-12-24,-0.003474196746177549
2015-12-28,0.02141443700877166
2015-12-29,0.014982654771674486
2015-12-30,-0.004609672356069905
2015-12-31,-0.015551233637257411
2016-01-04,-0.023868622838173148
2016-01-05,0.002752155705392001
2016-01-06,-0.002888927568284738
2016-01-07,-0.024139834436379903
2016-01-08,-0.013616608902781713
2016-01-11,0.002955034148123037
2016-01-12,0.016737980478289005
2016-01-13,-0.03457483616652324
2016-01-14,0.016426424225901126
2016-01-15,-0.028575689104494706
2016-01-19,0.01209017980630267
2016-01-20,-0.0007230276735800123
2016-01-21,0.01128638876362098
2016-01-22,0.025857781305044902
2016-01-25,-0.015882904799146336
2016-01-26,0.0002317338536168556
2016-01-27,-0.02209067762944439
2016-01-28,0.04281047520299186
2016-01-29,0.01743950498305269
2016-02-01,0.012372885200371941
2016-02-02,0.01315560707041441
2016-02-03,-0.04037594289423274
2016-02-04,-0.025821413523004266
2016-02-05,-0.03598467345942136
2016-02-08,0.0005683074221429774
2016-02-09,-0.0044592951976686335
2016-02-10,0.008316297394070693
2016-02-11,-0.0006928647203621185
2016-02-12,0.0007502817767151004
2016-02-16,0.015207412199240933
2016-02-17,0.019968180278103764
2016-02-18,-0.01975488424833194
2016-02-19,0.006410880397480501
2016-02-22,0.009610865338196106
2016-02-23,-0.01613071158079671
2016-02-24,0.00503284214391897
2016-02-25,0.011402640511744888
2016-02-26,-0.005842785336456213
2016-02-29,-0.010540069640294192
2016-03-01,0.03478719813644138
2016-03-02,-0.0036245920020087086
2016-03-03,-0.010669630666311436
2016-03-04,-0.0018726532821790043
2016-03-07,-0.02385580108638985
2016-03-08,0.001023999490046057
2016-03-09,0.016649807500012992
2016-03-10,0.009318926031256058
2016-03-11,0.01734558500414285
2016-03-14,0.007209409295621638
2016-03-15,0.00043979886081957353
2016-03-16,0.009046425165519345
2016-03-17,0.0014787656968111573
2016-03-18,-0.004047547322323708
2016-03-21,0.008935529382311902
2016-03-22,-0.002768415790654566
2016-03-23,-0.003276063981099364
2016-03-24,-0.0035903688795522193
2016-03-28,-0.0020668322884613843
2016-03-29,0.016740180120698556
2016-03-30,0.0031988729737473243
2016-03-31,-0.007080190211560589
2016-04-01,0.008874059721103
2016-04-04,-0.005911601995078453
2016-04-05,-0.008560814020149854
2016-04-06,0.012523557047971368
2016-04-07,-0.0103505165765152
2016-04-08,-0.0008551392668360025
2016-04-11,-0.0025413380513201744
2016-04-12,0.008950019827692612
2016-04-13,0.009930439426287796
2016-04-14,0.004508384091018058
2016-04-15,0.005945397840002364
2016-04-18,0.009846036493566412
2016-04-19,-0.014510953713095853
2016-04-20,-0.001713400135735177
2016-04-21,0.006555651727696343
2016-04-22,-0.05414109759366337
2016-04-25,0.0060181327341104485
2016-04-26,-0.02268895718736308
2016-04-27,-0.005390391804369732
2016-04-28,-0.02273183271478363
2016-04-29,0.003999883304079521
2016-05-02,0.009224643749785821
2016-05-03,-0.00835649329169641
2016-05-04,0.004135939992468307
2016-05-05,0.004695050452695471
2016-05-06,0.014649269759450245
2016-05-09,0.0054468400728417965
2016-05-10,0.014057970007614884
2016-05-11,-0.011942479036795572
2016-05-12,-0.003394695315799501
2016-05-13,-0.004450210561425472
2016-05-16,0.007546707895601523
2016-05-17,-0.013843751678249472
2016-05-18,0.0022078355836552266
2016-05-19,-0.008963948229046559
2016-05-20,0.008947064089348533
2016-05-23,-0.006179597120214986
2016-05-24,0.022000741779590438
2016-05-25,0.006916461454681944
2016-05-26,-0.0015852548938051214
2016-05-27,0.014479188418898836
2016-05-31,0.001671880792486924
2016-06-01,-0.0005206618719311162
2016-06-02,-0.005598287565736992
2016-06-03,-0.011299827712070498
2016-06-06,-0.007881877803566972
2016-06-07,0.0014108501949381402
2016-06-08,0.016195199894177836
2016-06-09,-0.0005519810002002634
2016-06-10,-0.012565200843716595
2016-06-13,-0.00178681007765491
2016-06-14,0.0018719111499732044
2016-06-15,-0.001445743936893007
2016-06-16,-0.010844103098331614
2016-06-17,-0.02761475184598361
2016-06-20,0.0026694374586135883
2016-06-21,0.003894585014907248
2016-06-22,0.002242844093048202
2016-06-23,0.0061929902873101295
2016-06-24,-0.0415040321199629
2016-06-27,-0.005925167720319813
2016-06-28,0.014857434926183855
2016-06-29,0.00568535856675445
2016-06-30,0.011996569096720533
2016-07-01,0.009551801189003228
2016-07-05,-0.007546448849775511
2016-07-06,0.005788183977556649
2016-07-07,-0.0024121991760719386
2016-07-08,0.014874336565912749
2016-07-11,0.01312393351666663
2016-07-12,0.00730205273330653
2016-07-13,-0.0041366658850170435
2016-07-14,0.008663636924139961
2016-07-15,-0.00023083869340501106
2016-07-18,0.023884227228603283
2016-07-19,0.0002787999536963959
2016-07-20,0.004871221357621858
2016-07-21,-0.003526749331232537
2016-07-22,0.006455424435610757
2016-07-25,-0.0023179706662637134
2016-07-26,0.0001716351357183843
2016-07-27,0.005701684896309178
2016-07-28,0.00507899472106077
2016-07-29,0.03329687041969098
2016-08-01,0.012131323107494207
2016-08-02,-0.00102381333862811
2016-08-03,-0.00149978723836941
2016-08-04,-0.0020903669905891764
2016-08-05,0.012141708362944481
2016-08-08,-0.0021066170011829755
2016-08-09,0.002794195736294691
2016-08-10,0.0012508666243500333
2016-08-11,-0.00035884261295904274
2016-08-12,-0.0014229703347151679
2016-08-15,-0.0013503435344707215
2016-08-16,-0.005918443394820394
2016-08-17,0.0052795573111503735
2016-08-18,-0.0033149842012467623
2016-08-19,-0.0038619079175136184
2016-08-22,-0.0033764331340407905
2016-08-23,-0.0004516777517118431
2016-08-24,-0.0037534135627570464
2016-08-25,-0.0028982975886624462
2016-08-26,0.0024265038586717136
2016-08-29,0.0032777250546496273
2016-08-30,-0.004900669673318592
2016-08-31,-0.002613885498634283
2016-09-01,0.001962393753067504
2016-09-02,0.0069118059802555365
2016-09-06,0.013992339200307624
2016-09-07,-3.7139967905774895e-05
2016-09-08,-0.006373873161443888
2016-09-09,-0.01788656887870088
2016-09-12,0.013113890156216002
2016-09-13,-0.012643792574737134
2016-09-14,0.0022061487431395133
2016-09-15,0.013625078284679404
2016-09-16,-0.004068673741104978
2016-09-19,-0.003233302554632167
2016-09-20,0.00551924968233708
2016-09-21,0.006564347311293073
2016-09-22,0.013564680138326901
2016-09-23,-0.0012131432601130143
2016-09-26,-0.015105153772347113
2016-09-27,0.010066577259502996
2016-09-28,-0.0008263712494375186
2016-09-29,-0.009159661636183092
2016-09-30,0.001769040566108382
2016-10-03,-0.004576683066463527
2016-10-04,0.00301097025373509
2016-10-05,-0.001943191129984978
2016-10-06,0.00230897282703757
2016-10-07,-0.0029512457640352707
2016-10-10,0.016810163778608
2016-10-11,-0.005649861847854432
2016-10-12,0.002717498217897907
2016-10-13,-0.00947317573954054
2016-10-14,0.000646595726951027
2016-10-17,0.0027840786112536264
2016-10-18,0.018157280848356994
2016-10-19,0.006512418712721013
2016-10-20,-0.006300968527924611
2016-10-21,0.00295738457311856
2016-10-24,0.014173780722354312
2016-10-25,-0.008603068113546053
2016-10-26,-0.007784643362789612
2016-10-27,-0.005777975577132333
2016-10-28,0.0027039330840650244
2016-10-31,-0.011786931697661096
2016-11-01,-0.005457422053242733
2016-11-02,-0.02117975001922412
2016-11-03,-0.007901971628171967
2016-11-04,-0.0013935550873739322
2016-11-07,0.02679562020198678
2016-11-08,0.012406004460607356
2016-11-09,-0.007869869350035863
2016-11-10,-0.03140544197504613
2016-11-11,-0.010944533708685755
2016-11-14,-0.024010514781538372
2016-11-15,0.029128320800574814
2016-11-16,0.006218064348252783
2016-11-17,0.00792341892264492
2016-11-18,-0.01296182233847809
2016-11-21,0.01137924622360087
2016-11-22,0.00025486039107680547
2016-11-23,-0.007643179205875095
2016-11-25,0.001578775363340501
2016-11-28,0.0071261461254421565
2016-11-29,0.00464500022220915
2016-11-30,-0.017176727873881914
2016-12-01,-0.014886259127645518
2016-12-02,0.0001701059054866061
2016-12-05,0.017999545390472216
2016-12-06,-0.002621437500462287
2016-12-07,0.019699205815940868
2016-12-08,0.004674794520733938
2016-12-09,0.01795832907831585
2016-12-12,-0.0019146868705181008
2016-12-13,0.009208849669001484
2016-12-14,0.0031276142878269297
2016-12-15,-0.00273855802997236
2016-12-16,-0.007123355215953864
2016-12-19,0.0032845710174160825
2016-12-20,0.003323033359465155
2016-12-21,-0.003680061807940671
2016-12-22,-0.00310256787764962
2016-12-23,-0.0023219396039763085
2016-12-27,0.0026367058991199066
2016-12-28,-0.006617784047307285
2016-12-29,-0.0021004902224989186
2016-12-30,-0.012990628225144407
2017-01-03,0.019635191886007375
2017-01-04,-0.0002970284521340849
2017-01-05,0.006499321011842474
2017-01-06,0.01499355322052942
2017-01-09,0.002387247945931481
2017-01-10,-0.0014144442182504324
2017-01-11,0.004661064432016859
2017-01-12,-0.0003976953278290729
2017-01-13,0.001699759909259857
2017-01-17,-0.004188108144855263
2017-01-18,0.0018852565609246419
2017-01-19,-0.005609020575296553
2017-01-20,0.004609633986998762
2017-01-23,0.01963360162116312
2017-01-24,0.006039649235161759
2017-01-25,0.010499903420294832
2017-01-26,-0.001712413734464735
2017-01-27,-0.013944471093651156
2017-01-30,-0.02508768209105494
2017-01-31,-0.004418500892187427
2017-02-01,-0.006035014538235073
2017-02-02,0.0037043585407086077
2017-02-03,0.002285305002955207
2017-02-06,0.0018168507053890615
2017-02-07,0.009262175013267315
2017-02-08,0.0007837773998138342
2017-02-09,0.00021687748946686014
2017-02-10,0.0057708341481812475
2017-02-13,0.004922999358665026
2017-02-14,0.0012752883784725721
2017-02-15,-0.0032259152085085674
2017-02-16,0.005792110981499343
2017-02-17,0.005200915765086744
2017-02-21,0.003213127839422736
2017-02-22,0.002460779935927082
2017-02-23,-0.0004227211014368182
2017-02-24,-0.003748557752708881
2017-02-27,0.0021939735119003156
2017-02-28,-0.0055787490301844045
2017-03-01,0.013989370534645218
2017-03-02,-0.008053734203568919
2017-03-03,-0.0009061888617161173
2017-03-06,-0.002131574777362477
2017-03-07,0.004579345549994285
2017-03-08,0.002925601847627135
2017-03-09,0.004920011709989236
2017-03-10,0.004161727513720459
2017-03-13,0.0036799127249191876
2017-03-14,0.0015383502305661434
2017-03-15,0.0028639440864797194
2017-03-16,0.0018540246175084985
2017-03-17,0.0027241492536311807
2017-03-20,-0.005112544156289922
2017-03-21,-0.020474438963885122
2017-03-22,-0.00039985464755420974
2017-03-23,-0.011944079964624543
2017-03-24,-0.005371371636722633
2017-03-27,0.004035350141456506
2017-03-28,0.0025284217469350168
2017-03-29,0.010991707920114058
2017-03-30,-0.0004590441910635734
2017-03-31,-0.0019775161107434824
2017-04-03,0.010556726312185516
2017-04-04,-0.004878949869242533
2017-04-05,-0.004292960164692938
2017-04-06,-0.004488133853635334
2017-04-07,-0.0035497687827779068
2017-04-10,-0.0004750372136789194
2017-04-11,-0.0021623006667541578
2017-04-12,0.001881320281641452
2017-04-13,-0.0015213299044806172
2017-04-17,0.017793857631782206
2017-04-18,-0.0013330293657788372
2017-04-19,0.0029508331679650723
2017-04-20,0.004168100046588075
2017-04-21,-0.001313934857422816
2017-04-24,0.023260992389542157
2017-04-25,0.011275074155369325
2017-04-26,0.00033754290525234154
2017-04-27,0.0025867830896015853
2017-04-28,0.03710855605682006
2017-05-01,0.008977448083238082
2017-05-02,0.004577510824421704
2017-05-03,0.012122707739716354
2017-05-04,0.00661085023304242
2017-05-05,-0.004650575744798324
2017-05-08,0.00885007143055594
2017-05-09,-0.0020654350379090136
2017-05-10,-0.0019545878422133622
2017-05-11,0.0010996997910401873
2017-05-12,-0.0007846255151513493
2017-05-15,0.004271579500050526
2017-05-16,0.0056191781950889474
2017-05-17,-0.02326327848540599
2017-05-18,0.008841285836363122
2017-05-19,0.004366074559019939
2017-05-22,0.009867591688566879
2017-05-23,0.00672139882669498
2017-05-24,0.00727421312206844
2017-05-25,0.014576278451880809
2017-05-26,0.0014216510993343423
2017-05-30,0.0029197054346778994
2017-05-31,-0.009114843265268568
2017-06-01,0.0012157044601075473
2017-06-02,0.007922732986805237
2017-06-05,0.007790186668606314
2017-06-06,-0.00717223055452787
2017-06-07,0.004836050569995587
2017-06-08,0.0027758527100563146
2017-06-09,-0.03401444299136158
2017-06-12,-0.008565833298456615
2017-06-13,0.009035085318327418
2017-06-14,-0.0026481442349303164
2017-06-15,-0.008006918284425901
2017-06-16,-0.001624588876857902
2017-06-19,0.017316606882447072
2017-06-20,-0.006388376824827513
2017-06-21,0.009907224767562894
2017-06-22,-0.0020130025565273657
2017-06-23,0.009696613808291232
2017-06-26,-0.014197499250067636
2017-06-27,-0.024689037133315495
2017-06-28,0.013627441789752837
2017-06-29,-0.0241309480396944
2017-06-30,-0.008679659148076446
2017-07-03,-0.010993029968074386
2017-07-05,0.013921133250415219
2017-07-06,-0.004901999930679413
2017-07-07,0.01414279838989696
2017-07-10,0.010830999051058887
2017-07-11,0.0026603152041335676
2017-07-12,0.014818571106603562
2017-07-13,0.0012298040086613504
2017-07-14,0.008319202611381193
2017-07-17,-0.0009724847622055721
2017-07-18,0.011260677822199971
2017-07-19,0.005897022878317948
2017-07-20,-0.0005843897356144767
2017-07-21,0.0016631467262078203
2017-07-24,0.00449771337919902
2017-07-25,-0.029329650815304475
2017-07-26,-0.0038389614709853914
2017-07-27,-0.013259913011612112
2017-07-28,0.006110161631740052
2017-07-31,-0.013387805469729286
2017-08-01,0.0011211158199255777
2017-08-02,0.0011408612553787112
2017-08-03,-0.007745533317059294
2017-08-04,0.005838599813487999
2017-08-07,-4.2198355805989074e-05
2017-08-08,-0.0016496195698264549
2017-08-09,-0.004352902005119841
2017-08-10,-0.017541043661440714
2017-08-11,0.007037846812775417
2017-08-14,0.009504299318380705
2017-08-15,-0.000905310268016768
2017-08-16,0.006598676190242347
2017-08-17,-0.017590332595813774
2017-08-18,-0.0015954940943386786
2017-08-21,-0.005733201604938509
2017-08-22,0.021208327672700644
2017-08-23,0.00231813366856759
2017-08-24,-0.006036675392388835
2017-08-25,-0.006820381040200885
2017-08-28,-0.002546945648965071
2017-08-29,0.008209771495327312
2017-08-30,0.008421218573810396
2017-08-31,0.012303600959509664
2017-09-01,-0.003402411079007628
2017-09-05,-0.01103991813945926
2017-09-06,0.0005735085516769267
2017-09-07,0.00835433023713028
2017-09-08,-0.00892723461444822
2017-09-11,0.0019968712721210036
2017-09-12,0.0035620305347821013
2017-09-13,0.004003661760185739
2017-09-14,-0.010847638843801466
2017-09-15,-0.0051482527975730275
2017-09-18,-0.005923215335957854
2017-09-19,0.007647248350203695
2017-09-20,0.011399751900764254
2017-09-21,1.0611105728974835e-05
2017-09-22,-0.004527573070660207
2017-09-25,-0.009520178170645877
2017-09-26,0.003371536024198152
2017-09-27,0.023969792933928646
2017-09-28,0.005115301576112508
2017-09-29,0.009234824612950998
2017-10-02,-0.006418633877989577
2017-10-03,0.004764928829116499
2017-10-04,-0.005452225010595835
2017-10-05,0.01904267577118679
2017-10-06,0.008577060010439341
2017-10-09,-0.0013384626650175813
2017-10-10,-0.00454510015880738
2017-10-11,0.018070559641898853
2017-10-12,0.0
2017-10-13,0.0022074881655844703
2017-10-16,0.0014683664951997688
2017-10-17,0.00163471937735582
2017-10-18,0.0017211014046893958
2017-10-19,-0.01076282393776451
2017-10-20,0.0032240780189494167
2017-10-23,-0.019431440022151802
2017-10-24,0.0029932259717782017
2017-10-25,0.0030045587050520073
2017-10-26,-4.040938265614802e-05
2017-10-27,0.04261573846486133
2017-10-30,-0.0005224332588913416
2017-10-31,-8.706819616466355e-05
2017-11-01,0.009254253172526372
2017-11-02,0.00035475300938259124
2017-11-03,0.006730778712477292
2017-11-06,-0.006961867000497501
2017-11-07,0.009312453952446953
2017-11-08,0.005606399578985899
2017-11-09,-0.009987870348713845
2017-11-10,-0.0034072710866104305
2017-11-13,-0.0028253577271001307
2017-11-14,0.0004225313282801846
2017-11-15,-0.005020856067712076
2017-11-16,0.011636286403569951
2017-11-17,-0.01199853973978704
2017-11-20,-0.0011873297358044876
2017-11-21,0.015116114233983069
2017-11-22,0.001542410779205694
2017-11-24,0.00437297969308581
2017-11-27,0.014661330316314114
2017-11-28,-0.008134223384748451
2017-11-29,-0.024367838991400825
2017-11-30,-0.001166461947637809
2017-12-01,-0.010712338670490817
2017-12-04,-0.012877348248313436
2017-12-05,0.007639501281657024
2017-12-06,0.012867694521504047
2017-12-07,0.01147452567454299
2017-12-08,0.004604781934147928
2017-12-11,0.002468104620720446
2017-12-12,-0.0030419854401445567
2017-12-13,0.0024982278879717157
2017-12-14,0.005782771012823762
2017-12-15,0.01374039862129317
2017-12-18,0.01221086446256181
2017-12-19,-0.004893510636063025
2017-12-20,-0.005760449571099113
2017-12-21,-0.0025244720653379016
2017-12-22,-0.001858277509273143
2017-12-26,-0.0028161224554421604
2017-12-27,-0.005300920146816157
2017-12-28,-0.004008641168881666
2017-12-29,-0.0024148795656588895
2018-01-02,0.018805722074735964
2018-01-03,0.017061032401179288
2018-01-04,0.003884476158599437
2018-01-05,0.013260185828358528
2018-01-08,0.00353068411627655
2018-01-09,-0.001274564978842263
2018-01-10,-0.002381332220398824
2018-01-11,0.0017205379311688862
2018-01-12,0.016725830074704406
2018-01-16,4.4191598206566596e-05
2018-01-17,0.007429019279039384
2018-01-18,-0.002747786226665161
2018-01-19,0.006628775914199858
2018-01-22,0.018067310564906514
2018-01-23,0.010316384372244691
2018-01-24,-0.004149007180645148
2018-01-25,0.009263270988010497
2018-01-26,0.004584937463044891
2018-01-29,-0.0009094028349506678
2018-01-30,-0.007678190691079223
2018-01-31,0.004119289244965296
2018-02-01,-0.0005328757665201689
2018-02-02,-0.052801664851467756
2018-02-05,-0.05075954293355733
2018-02-06,0.020745642428956712
2018-02-07,-0.02676058062567732
2018-02-08,-0.04519562213657191
2018-02-09,0.03826493210145232
2018-02-12,0.007923391541100333
2018-02-13,-0.00039825542000737624
2018-02-14,0.017606742867244618
2018-02-15,0.01739541006389911
2018-02-16,0.003793480398182947
2018-02-20,0.007384678159003677
2018-02-21,0.009206299772699156
2018-02-22,-0.0034567293101371854
2018-02-23,0.016388889945373686
2018-02-26,0.01383743614927635
2018-02-27,-0.022899423246345196
2018-02-28,-0.012160902147402286
2018-03-01,-0.02944954613211115
2018-03-02,0.011881543319780308
2018-03-05,0.009795738519592367
2018-03-06,0.005608434953806585
2018-03-07,0.012844113833740511
2018-03-08,0.01286054448388807
2018-03-09,0.02785604386344054
2018-03-12,0.004384695055854149
2018-03-13,-0.02231700512646595
2018-03-14,0.007877952767834318
2018-03-15,0.0014969645849765012
2018-03-16,-0.01407063238933659
2018-03-19,-0.030279840340212028
2018-03-20,-0.0038817044363522735
2018-03-21,-0.0016426140537076916
2018-03-22,-0.03733989084026834
2018-03-23,-0.025257704009661874
2018-03-26,0.02682777642824319
2018-03-27,-0.044730512351932816
2018-03-28,-0.001747934865111267
2018-03-29,0.03179532014156394
2018-04-02,-0.023632203723847556
2018-04-03,0.0059744036851756555
2018-04-04,0.01082769847477949
2018-04-05,0.00284559984114674
2018-04-06,-0.02197277917018381
2018-04-09,0.010040049548967644
2018-04-10,0.01608674984090519
2018-04-11,-0.011037037695247998
2018-04-12,0.011930903131120774
2018-04-13,-0.0012050392037299407
2018-04-16,0.009710098664108546
2018-04-17,0.03179424345363424
2018-04-18,-0.003678079414658808
2018-04-19,0.013074356086767214
2018-04-20,-0.011134093392445421
2018-04-23,-0.003258156058785988
2018-04-24,-0.0476526821251837
2018-04-25,0.0003423136439568708
2018-04-26,0.019863302962299434
2018-04-27,-0.011367765221065085
2018-04-30,-0.012477431989393661
2018-05-01,0.021765498535506467
