Date,BKNG
2016-01-27,-0.06103249261683086
2016-01-28,-0.0005458994353512159
2016-01-29,0.02093670578258422
2016-02-01,0.018686109323855504
2016-02-02,-0.016665470220453726
2016-02-03,-0.016526233601174778
2016-02-04,0.019005511530004737
2016-02-05,-0.050088808139383656
2016-02-08,-0.04111065667059843
2016-02-09,0.017960464977674118
2016-02-10,0.04184453633753926
2016-02-11,0.02175699759549632
2016-02-12,0.0026249077469160387
2016-02-16,0.04978216919915579
2016-02-17,0.11243572183976047
2016-02-18,0.013265148492424439
2016-02-19,0.02539236202000228
2016-02-22,0.0036456391380579323
2016-02-23,-0.020591129176563028
2016-02-24,0.0018385612357074699
2016-02-25,-0.0006326545578996257
2016-02-26,-0.007234439760945843
2016-02-29,0.008722059634891144
2016-03-01,0.02427278045116288
2016-03-02,0.0042054638119968235
2016-03-03,0.0012832284351793621
2016-03-04,-0.004090462042813714
2016-03-07,-0.004839134038868931
2016-03-08,-0.0067056917878201006
2016-03-09,0.0071093541303117735
2016-03-10,0.0014554097753587403
2016-03-11,0.02558400515962589
2016-03-14,-0.000859075314101454
2016-03-15,0.004827583570308214
2016-03-16,0.01415769920823573
2016-03-17,-0.0030571651731140514
2016-03-18,-0.0019600120822285128
2016-03-21,0.004679332859174101
2016-03-22,-0.023028376816234597
2016-03-23,-0.010080212403170696
2016-03-24,-0.0037669068337936595
2016-03-28,-0.010882396922333837
2016-03-29,0.016207790900527597
2016-03-30,0.006988405398211883
2016-03-31,-0.021313147677208488
2016-04-01,0.008332435820478157
2016-04-04,-0.0138031329166447
2016-04-05,-0.002091000423292355
2016-04-06,0.010890554206806957
2016-04-07,-0.012768500127871452
2016-04-08,-0.0018410504572363706
2016-04-11,-0.007471602989727821
2016-04-12,0.028190012500307837
2016-04-13,0.013443220615492413
2016-04-14,0.014137791970479485
2016-04-15,-0.0033599284113152716
2016-04-18,0.016119712011630538
2016-04-19,-0.005607963388391424
2016-04-20,0.0031356877308053033
2016-04-21,-0.007407370779866307
2016-04-22,-0.001119480435614939
2016-04-25,-0.002413159193791148
2016-04-26,-0.000988651111049843
2016-04-27,0.014835546261310562
2016-04-28,-0.02670368978310278
2016-04-29,0.019786061236767072
2016-05-02,0.009697450332146307
2016-05-03,-0.0015109075185553156
2016-05-04,-0.07500146692742538
2016-05-05,-0.009728510894211673
2016-05-06,0.007454636383742219
2016-05-09,-0.004143540420038061
2016-05-10,0.018756182535762722
2016-05-11,-0.0007569500313560074
2016-05-12,0.011788629305915066
2016-05-13,-0.002815375732585279
2016-05-16,0.0037773553968296625
2016-05-17,-0.004246162624195193
2016-05-18,-0.008411403433681852
2016-05-19,-0.013383011897571295
2016-05-20,-0.0008157750386877938
2016-05-23,-0.009445523610246753
2016-05-24,0.015466705292390026
2016-05-25,0.010782917123730362
2016-05-26,-0.0009131834374626058
2016-05-27,0.0031361838268377795
2016-05-31,-0.00681054386466462
2016-06-01,0.010811889490152327
2016-06-02,0.009389742204305662
2016-06-03,0.009077391262433565
2016-06-06,0.036406101630724885
2016-06-07,0.00807947028363043
2016-06-08,-0.003801524827484748
2016-06-09,-0.010894253233289075
2016-06-10,-0.01579773322352207
2016-06-13,-0.0026006728550939107
2016-06-14,-0.008643493370007693
2016-06-15,0.0010124711880332704
2016-06-16,0.014148612179202269
2016-06-17,-0.011065847159650755
2016-06-20,0.02499145974447403
2016-06-21,0.0008125682878390439
2016-06-22,0.012694711705731443
2016-06-23,0.022130806186188012
2016-06-24,-0.11369597505375051
2016-06-27,-0.037406340179071185
2016-06-28,0.015345177643811825
2016-06-29,0.029196417178956935
2016-06-30,0.0072615241849998124
2016-07-01,0.015187241983983135
2016-07-05,0.006044002562543893
2016-07-06,0.01334102235183332
2016-07-07,0.004040038729874462
2016-07-08,0.024821456920675278
2016-07-11,0.016224800864003575
2016-07-12,-0.00414499816818914
2016-07-13,-0.005039427955833342
2016-07-14,0.005625211066618174
2016-07-15,-0.011595852354882696
2016-07-18,0.008109209170010123
2016-07-19,-0.01070542959357379
2016-07-20,0.01946484508256696
2016-07-21,-0.015027639353834443
2016-07-22,-0.0038273790450440437
2016-07-25,-0.0043166638759343234
2016-07-26,0.002163947857985349
2016-07-27,-3.779851729013295e-05
2016-07-28,0.0012230382551321473
2016-07-29,0.018633677016948624
2016-08-01,0.003901148097388507
2016-08-02,-0.007890208912093799
2016-08-03,0.019147102414050154
2016-08-04,-0.008131986326780583
2016-08-05,0.03987526492840976
2016-08-08,-0.006519439658951409
2016-08-09,0.0014306248566404722
2016-08-10,-0.0005188929849552215
2016-08-11,0.0004551680961799587
2016-08-12,0.0007533479568708756
2016-08-15,-0.006264306150546184
2016-08-16,0.006789728601695355
2016-08-17,0.013161426904445994
2016-08-18,0.01111972745147849
2016-08-19,-0.007671052021792413
2016-08-22,-0.005593712335155154
2016-08-23,-0.0010674278253501868
2016-08-24,-0.008639796492286744
2016-08-25,0.0038080866680938463
2016-08-26,0.0029953697521973854
2016-08-29,0.0038031199340164967
2016-08-30,-0.006062111094409239
2016-08-31,0.00012688608884281471
2016-09-01,0.001312938618745374
2016-09-02,0.0030028936182671107
2016-09-06,0.009916718056503182
2016-09-07,0.004906316133583388
2016-09-08,0.00126031226843204
2016-09-09,-0.022084132683832358
2016-09-12,0.015779015618493153
2016-09-13,-0.014106654304383182
2016-09-14,0.009484783845564282
2016-09-15,0.01947706462800536
2016-09-16,0.0019420444002264947
2016-09-19,-0.008212015491339986
2016-09-20,0.0006490527483622444
2016-09-21,0.010352087689075029
2016-09-22,0.001277385514069973
2016-09-23,-0.006214840393898857
2016-09-26,-0.0065967876777820456
2016-09-27,0.0043809351501835625
2016-09-28,0.0031235969562299903
2016-09-29,0.010253381067986345
2016-09-30,-0.0010114487912926684
2016-10-03,0.010350123900231711
2016-10-04,0.0015469705319781646
2016-10-05,0.005748780627723438
2016-10-06,-0.004767724980711319
2016-10-07,-0.007125508342827214
2016-10-10,-0.0031353498267007174
2016-10-11,-0.010954649898017199
2016-10-12,-0.002864948849640059
2016-10-13,-0.008468294241403607
2016-10-14,-0.0020450455036336024
2016-10-17,-0.001333669491436651
2016-10-18,0.012047344305564422
2016-10-19,0.009780209519357541
2016-10-20,-0.0006191836888892466
2016-10-21,-0.0006130845477436697
2016-10-24,0.0030053843345299036
2016-10-25,0.004912297853601588
2016-10-26,-0.0066732288449777855
2016-10-27,-0.004179245534650877
2016-10-28,0.00806547555676329
2016-10-31,-0.00040006816162352354
2016-11-01,-0.00490428481562577
2016-11-02,-0.01477163076366661
2016-11-03,-0.005002348205070728
2016-11-04,-0.009609812142979068
2016-11-07,0.03935312261020085
2016-11-08,0.06606642366676208
2016-11-09,-0.0049869236601344236
2016-11-10,-0.01015129041687235
2016-11-11,-0.008794713612102045
2016-11-14,-0.03340810134321648
2016-11-15,0.005553420334151626
2016-11-16,0.0038599813596862376
2016-11-17,0.006432660147522862
2016-11-18,-0.0036681749928565432
2016-11-21,0.01116518493526697
2016-11-22,0.007374432693834532
2016-11-23,-0.009398111392711184
2016-11-25,0.0004537564991291543
2016-11-28,0.0022276220092400933
2016-11-29,-0.0031473717998599104
2016-11-30,-0.010912471171432458
2016-12-01,-0.01597411625586731
2016-12-02,-0.004500978310088333
2016-12-05,0.018166887592844683
2016-12-06,0.003373826894128351
2016-12-07,0.014765941006718908
2016-12-08,0.014164774465455388
2016-12-09,0.006011475371757058
2016-12-12,-0.01360727574873144
2016-12-13,0.002166720869545502
2016-12-14,-0.007570739146575134
2016-12-15,-0.017828500496267274
2016-12-16,-0.011270956771842089
2016-12-19,0.003065380060987888
2016-12-20,0.009013766419236457
2016-12-21,0.0023364186051104685
2016-12-22,-0.016217716589442377
2016-12-23,0.0032808407163724684
2016-12-27,0.004858131287573286
2016-12-28,-0.00867813912686033
2016-12-29,-0.00020248677135137338
2016-12-30,-0.00952607163086061
2017-01-03,0.007850936675457332
2017-01-04,0.006578506486351721
2017-01-05,0.011033347562832585
2017-01-06,0.01121900610732074
2017-01-09,0.005964769568602479
2017-01-10,0.003667711363140924
2017-01-11,0.0005600148736084609
2017-01-12,0.0016144831255853198
2017-01-13,0.004699136211236521
2017-01-17,-0.003680901527787217
2017-01-18,0.0011232232220341754
2017-01-19,-0.0018418505189941037
2017-01-20,0.0038921079030207473
2017-01-23,0.006459376561466668
2017-01-24,0.005363305624709547
2017-01-25,0.009908542793118258
2017-01-26,0.001659519523098174
2017-01-27,0.013582544279808761
2017-01-30,-0.0003805895474763288
2017-01-31,-0.016963089202957304
2017-02-01,0.00011434699234458279
2017-02-02,-0.0007744416216268757
2017-02-03,0.005901752431733964
2017-02-06,0.002400017613089167
2017-02-07,0.007258051137448263
2017-02-08,0.0015575384536394843
2017-02-09,0.006645163347430483
2017-02-10,0.021515857054965615
2017-02-13,-0.00020038525924293005
2017-02-14,-0.005400447589240409
2017-02-15,0.007127574546850868
2017-02-16,-4.8503800201493696e-05
2017-02-17,-0.006962094878035119
2017-02-21,0.005862754942188575
2017-02-22,0.002878039429552892
2017-02-23,-0.008766581315437727
2017-02-24,-0.0034446712469274887
2017-02-27,0.00023903521598622746
2017-02-28,0.056445716334747154
2017-03-01,0.005248993242106703
2017-03-02,0.0006864969788784592
2017-03-03,0.00042095269592179463
2017-03-06,-0.0028181846291382984
2017-03-07,0.003612135380236303
2017-03-08,0.0040485550388849045
2017-03-09,0.0034011972753269504
2017-03-10,0.0027552626243947387
2017-03-13,0.00734207095446715
2017-03-14,0.0010639377701686659
2017-03-15,-0.0005766508937878889
2017-03-16,0.0033937991462151818
2017-03-17,-0.0007609488837465594
2017-03-20,-0.004056254351590627
2017-03-21,-0.010365566614914057
2017-03-22,0.002775909859945802
2017-03-23,-0.002089028441254026
2017-03-24,0.0027340007537293154
2017-03-27,0.010775171370776437
2017-03-28,0.009283206298209334
2017-03-29,-0.0019009429166236824
2017-03-30,0.0023247141371691704
2017-03-31,-0.005158694187440527
2017-04-03,-0.0033596178723753756
2017-04-04,-0.0037261201355986984
2017-04-05,-0.0031739976577087603
2017-04-06,0.006669294183381025
2017-04-07,-0.0022327655079724673
2017-04-10,0.0036222779735781696
2017-04-11,-0.004262455677581656
2017-04-12,-0.010399246045049937
2017-04-13,-0.0064226584365354444
2017-04-17,0.018311739869452337
2017-04-18,-0.004122879155230463
2017-04-19,-6.246411468158186e-05
2017-04-20,-0.001361115685789116
2017-04-21,-0.0049920369337438375
2017-04-24,0.02660367455105317
2017-04-25,0.0002613089488967546
2017-04-26,0.0027958662406468715
2017-04-27,0.017598697136879116
2017-04-28,0.005964382580216032
2017-05-01,0.012508050676658389
2017-05-02,0.005668687719418974
2017-05-03,-0.001983519577806292
2017-05-04,0.017913634136443868
2017-05-05,-0.003538532408162043
2017-05-08,0.00013649827506956314
2017-05-09,0.0037922771998999405
2017-05-10,-0.0451879243499228
2017-05-11,-0.0061432657287092685
2017-05-12,0.0025474613180953565
2017-05-15,-0.0024035125781739497
2017-05-16,0.008815756275631692
2017-05-17,-0.018641463142588854
2017-05-18,0.00018924523918117941
2017-05-19,0.006820762572515848
2017-05-22,0.011137565754159251
2017-05-23,-0.00026252642504587254
2017-05-24,0.011378974612107129
2017-05-25,0.006323255949240547
2017-05-26,0.0018652030493886418
2017-05-30,-0.0034604935552394744
2017-05-31,0.010573529538997484
2017-06-01,0.007314447758107745
2017-06-02,0.002718481410950657
2017-06-05,-0.0023101920532966336
2017-06-06,-0.0009093035397551574
2017-06-07,0.0002700173411573914
2017-06-08,0.001063167851760749
2017-06-09,-0.02655919899103054
2017-06-12,-0.0158132113232321
2017-06-13,0.01683954525522946
2017-06-14,-0.00646045210223023
2017-06-15,-0.012235114733390673
2017-06-16,-0.003642466144107681
2017-06-19,0.027177146235060068
2017-06-20,-0.0005183462458119292
2017-06-21,0.009261660873438826
2017-06-22,-0.0025966137133872635
2017-06-23,0.00609241064120436
2017-06-26,0.001099072581661087
2017-06-27,-0.009641047115341417
2017-06-28,0.017198945117884
2017-06-29,-0.006993906573122488
2017-06-30,-0.003446963891838073
2017-07-03,-0.014643135205930857
2017-07-05,0.01241377617415873
2017-07-06,0.003370856857994209
2017-07-07,0.024675459125524712
2017-07-10,0.0017305226317527733
2017-07-11,0.0038141836404281815
2017-07-12,0.008827775774597812
2017-07-13,-0.0028159545392268948
2017-07-14,0.005240403093818902
2017-07-17,-0.0027730035350377324
2017-07-18,0.015821326164806138
2017-07-19,0.008025434685503319
2017-07-20,0.003574005367554811
2017-07-21,-0.0021658279625103027
2017-07-24,0.0035691931007333366
2017-07-25,0.007442480117027639
2017-07-26,0.00808167803824933
2017-07-27,-0.003993669809002953
2017-07-28,-0.0005086118820696317
2017-07-31,0.0021936040474153096
2017-08-01,-0.0019276113707314968
2017-08-02,-0.0015903237779781865
2017-08-03,0.003270047348445937
2017-08-04,0.0023619918096811077
2017-08-07,0.004855396546247892
2017-08-08,0.0031135065496081804
2017-08-09,-0.06939963536016935
2017-08-10,-0.029987339337331775
2017-08-11,0.002459901125421826
2017-08-14,0.010667838462808277
2017-08-15,-0.006996013313363081
2017-08-16,-0.002751384078987895
2017-08-17,-0.023036912324718828
2017-08-18,-0.0016381526956049663
2017-08-21,-0.004673920058790193
2017-08-22,0.009247570067485666
2017-08-23,-0.0028490193136232467
2017-08-24,0.0013735556613914124
2017-08-25,-0.012134510290430778
2017-08-28,-0.0019903851926424965
2017-08-29,0.009581425158691204
2017-08-30,0.0032870886188174353
2017-08-31,0.021555344366355422
2017-09-01,-0.0006802699293992909
2017-09-05,-0.004284570443577218
2017-09-06,-0.00023873173147181959
2017-09-07,0.0015847681904148647
2017-09-08,-0.0036848854850559665
2017-09-11,0.016474820143884905
2017-09-12,-0.0001178063543993968
2017-09-13,0.0013540396165740987
2017-09-14,-0.013830872308704723
2017-09-15,-0.0011327519803732145
2017-09-18,0.005957028538500664
2017-09-19,0.0030202124422538112
2017-09-20,0.003457391989153402
2017-09-21,7.49838109157519e-05
2017-09-22,-0.0022610030492012934
2017-09-25,-0.017496097211368244
2017-09-26,-0.0019841170635148675
2017-09-27,-0.0037954272755011953
2017-09-28,-0.004013154818667264
2017-09-29,0.01055913538865405
2017-10-02,0.014556350152387099
2017-10-03,0.005480673690543503
2017-10-04,0.011270801725310031
2017-10-05,0.011071095611068227
2017-10-06,0.004393606441979614
2017-10-09,0.004655911216782993
2017-10-10,-0.005335011057376771
2017-10-11,0.0018522217534731045
2017-10-12,-0.0006509224255103474
2017-10-13,0.00526842673850747
2017-10-16,0.003364495755306285
2017-10-17,-0.0005270312353504725
2017-10-18,0.003794172045407329
2017-10-19,-0.007214755701321018
2017-10-20,0.007391711326472317
2017-10-23,-0.0038927902225391886
2017-10-24,-0.001168094110045148
2017-10-25,-0.0018009558353502264
2017-10-26,0.0054333165438194
2017-10-27,-0.02494210617201209
2017-10-30,-0.005917765541268549
2017-10-31,0.01714610361383251
2017-11-01,0.0005753656973035426
2017-11-02,-0.0010036454843965759
2017-11-03,-0.008712131110555132
2017-11-06,0.004491965671022946
2017-11-07,-0.1351970608676526
2017-11-08,0.009351569809610938
2017-11-09,0.025302421612911852
2017-11-10,-0.003458405108231588
2017-11-13,0.014670788017976388
2017-11-14,-0.001538773179220132
2017-11-15,0.004233852255580262
2017-11-16,0.0028202372406904708
2017-11-17,0.008991454787730335
2017-11-20,0.0038918833558523325
2017-11-21,0.00721197538466134
2017-11-22,-0.004233953777699417
2017-11-24,-0.00043764042105398637
2017-11-27,0.0028320590063730666
2017-11-28,-0.006453454551929472
2017-11-29,-0.010028533408218188
2017-11-30,0.003032772286140295
2017-12-01,-0.0025348747793602078
2017-12-04,-0.006949903491371923
2017-12-05,0.000951718592013151
2017-12-06,-0.0033856477945881647
2017-12-07,0.0003373346792203691
2017-12-08,0.00012788659600393437
2017-12-11,-0.002511906344067505
2017-12-12,0.004779863137659213
2017-12-13,0.010958964429460982
2017-12-14,0.01050725352205606
2017-12-15,-0.0005224342036170837
2017-12-18,0.01213064394980723
2017-12-19,-0.00040978137383007596
2017-12-20,-0.0037178693074486624
2017-12-21,0.002700223299756388
2017-12-22,-0.0019845838069163513
2017-12-26,-0.011232128331050917
2017-12-27,0.001458355561142488
2017-12-28,0.0035325647633943635
2017-12-29,-0.014936760786957826
2018-01-02,0.027052482610154804
2018-01-03,0.022081466567776875
2018-01-04,-0.009270127087631974
2018-01-05,0.009013834679080235
2018-01-08,0.015502849658443063
2018-01-09,0.007279320987448212
2018-01-10,0.00408512049485088
2018-01-11,0.010780030509296212
2018-01-12,0.013892540203751969
2018-01-16,3.638853162302169e-05
2018-01-17,0.015853423311706027
2018-01-18,-0.011892974576884763
2018-01-19,-0.008563837694628984
2018-01-22,0.002910786048132996
2018-01-23,0.024621832700048696
2018-01-24,-0.00392264465145753
2018-01-25,-0.0028486175612695286
2018-01-26,0.0004153632012298125
2018-01-29,-0.010894780106082469
2018-01-30,-0.003991185917511131
2018-01-31,-0.004933640099224812
2018-02-01,-0.0043722893008862895
2018-02-02,-0.02342292593194817
2018-02-05,-0.017841854113909705
2018-02-06,0.017925087221360547
2018-02-07,0.012923199586472478
2018-02-08,-0.04069718463606775
2018-02-09,-0.022734680473269875
2018-02-12,0.01416437757479061
2018-02-13,0.004391061744959401
2018-02-14,0.011430188232964378
2018-02-15,0.028508454534447836
2018-02-16,0.007886630911701387
2018-02-20,0.005103421673068542
2018-02-21,-0.0073576250359428386
2018-02-22,-0.0018823231536790885
2018-02-23,0.015917869003708285
2018-02-26,-0.000723679293392343
2018-02-27,-0.00033051023320007644
2018-02-28,0.06773189957161585
2018-03-01,-0.0027876698558743085
2018-03-02,0.002672171985342864
2018-03-05,0.019112070036015227
2018-03-06,0.0061997451251014635
2018-03-07,0.017942805374033366
2018-03-08,0.012789029862148915
2018-03-09,0.009548585857412695
2018-03-12,0.016345445246944257
2018-03-13,-0.016359268700097407
2018-03-14,0.008709882977645966
2018-03-15,-0.0005164066410887624
2018-03-16,-0.007441363439318449
2018-03-19,-0.011328615467852465
2018-03-20,-0.003623856000206316
2018-03-21,0.0027441892719686223
2018-03-22,-0.014536339581064373
2018-03-23,-0.012673736521208623
2018-03-26,0.022376459937609727
2018-03-27,-0.026315664454566234
2018-03-28,-0.011008136474568775
2018-03-29,0.01250793410138451
2018-04-02,-0.023807981704167758
2018-04-03,0.018076066381881306
2018-04-04,0.0016639281307408993
2018-04-05,0.009695635107852096
2018-04-06,-0.027583708102498106
2018-04-09,0.00753905354484341
2018-04-10,0.014081926932694389
2018-04-11,0.001472760008901286
2018-04-12,0.0024799046918084766
2018-04-13,2.4180597772760493e-05
2018-04-16,0.005144060725021049
2018-04-17,0.03134614030770089
2018-04-18,0.008458669613253589
2018-04-19,-0.0099287782413372
2018-04-20,-0.012774459463699706
2018-04-23,0.0010884146995724375
2018-04-24,-0.031119694170850254
2018-04-25,0.004991802116566246
2018-04-26,0.016456653174823588
2018-04-27,0.01416788813389469
